Wavelength,21JUN18
350,0.11787654227480837
351,0.11844713245759095
352,0.11847520452678005
353,0.11779421898785719
354,0.11862369907227094
355,0.11929322792575
356,0.11938125889433697
357,0.11966307220056968
358,0.11918365274233328
359,0.11865894380837459
360,0.11919041612764358
361,0.11988912817298589
362,0.12024352094743426
363,0.12043842681727515
364,0.12101727216498168
365,0.12147012774990631
366,0.1217193642325617
367,0.12165306688558704
368,0.12203380674278594
369,0.12235981722935177
370,0.12268659169986221
371,0.12304581234869759
372,0.12322605273549267
373,0.12367262901876523
374,0.1244463207105782
375,0.12493552388543255
376,0.12539698186731513
377,0.1258757438513794
378,0.12633160869049898
379,0.12699044197407036
380,0.12742661192165294
381,0.1280148668553534
382,0.1289275964406354
383,0.1295226902336508
384,0.1298594261583213
385,0.13052577414302868
386,0.1313879087008234
387,0.13223271466193223
388,0.13265311781660677
389,0.1333792673093741
390,0.13409253872953256
391,0.13457426609180467
392,0.13500004752969946
393,0.13552384049840274
394,0.13622434968259017
395,0.13711891310643232
396,0.13778292171123355
397,0.1384315504144286
398,0.1389529772828193
399,0.13933553378174243
400,0.13996682657511478
401,0.14051680332791933
402,0.1410619329297979
403,0.14168177111052066
404,0.14221459848959642
405,0.1426366081273111
406,0.14322065060803438
407,0.14391676034493583
408,0.14464592716223895
409,0.1454341504926025
410,0.14609266868603937
411,0.1466062506970367
412,0.1472154128962902
413,0.14798243970794872
414,0.14873230865379986
415,0.14936107243078123
416,0.15009259540614295
417,0.15085918588739894
418,0.15152421359875085
419,0.15230934479987798
420,0.15301747375122682
421,0.15386655107536745
422,0.15474644476458643
423,0.15549557748892273
424,0.15632307686156083
425,0.157173331102879
426,0.15806402779136972
427,0.15904152438565944
428,0.16011539213760068
429,0.16109200822904482
430,0.16210913946613242
431,0.1631684072146857
432,0.16425582441764658
433,0.16529809211724683
434,0.16626990783810314
435,0.16737597630771484
436,0.16851845256820225
437,0.16960760209203818
438,0.17065144706627805
439,0.1717344467669134
440,0.1727138095628089
441,0.1738241320816924
442,0.17493364542924156
443,0.176015330199431
444,0.17705567973253394
445,0.17810023048917478
446,0.17908096863286266
447,0.1800677239300709
448,0.18109326931621517
449,0.18204633996050867
450,0.1829947029802097
451,0.18385776592492575
452,0.18471117752326555
453,0.1855724827709361
454,0.18636538157110533
455,0.18713421431086835
456,0.1879423282233496
457,0.18867384369344692
458,0.18942883340512412
459,0.1901965371406215
460,0.19092948690255385
461,0.1916100672258355
462,0.19235564301242203
463,0.19309657198052874
464,0.19388096154074802
465,0.1947335329951351
466,0.19540672607617027
467,0.1960609113426942
468,0.1967151403385517
469,0.19736943961549863
470,0.1980636101260301
471,0.19878932313079611
472,0.19952321977283
473,0.20021785478097004
474,0.20084620851978513
475,0.2015534908061481
476,0.20230880362403178
477,0.20296911045274169
478,0.20363344765263247
479,0.20430980396503245
480,0.20499180354899738
481,0.20569477151264387
482,0.20642718445243358
483,0.2072408306149267
484,0.20800666131452872
485,0.20882594194552798
486,0.20969901986258455
487,0.2105537334632952
488,0.21144864046455772
489,0.21229812546163193
490,0.21317217736581406
491,0.21409814012018674
492,0.2150123035573065
493,0.21590890606138502
494,0.21679571941046422
495,0.21778891355357735
496,0.2187572639874928
497,0.2196992250109064
498,0.22060673432643546
499,0.2214624228788334
500,0.2224209973530436
501,0.22343676976341864
502,0.22440444159832296
503,0.22540718024462073
504,0.22630237308145795
505,0.22720514020230445
506,0.2281604349757575
507,0.22901089907461603
508,0.22994442974387969
509,0.23087740247304328
510,0.23178564013912872
511,0.23271990771703127
512,0.23372485730315898
513,0.23470169980218059
514,0.2356500531845166
515,0.2366607869765221
516,0.23775031670222205
517,0.23880262975952388
518,0.23990728607989054
519,0.2409145762931791
520,0.24191364874536725
521,0.24294017348921498
522,0.24401094427833114
523,0.2451287941291167
524,0.24620416382745863
525,0.2473591237980446
526,0.2485715054040523
527,0.24982846146841686
