Wavelength,20OCT18
579,0.3699234407484637
580,0.37205784987037116
581,0.3742591308545504
582,0.3764339149364795
583,0.378641529648688
584,0.3809067306274735
585,0.3831825020050628
586,0.3853990813380043
587,0.3874823711199983
588,0.3895306289624532
589,0.39162656651210304
590,0.3937565806476834
591,0.395861198709471
592,0.3978699699905244
593,0.3999093618615297
594,0.40190588728879295
595,0.4039075498943073
596,0.4058870112506522
597,0.40777833007512976
598,0.40961392050789547
599,0.41146248483688813
600,0.4131942788626136
601,0.4148753470100596
602,0.4165286574527298
603,0.41811138933581204
604,0.41961952086562226
605,0.42116694713790825
606,0.4227012801904746
607,0.424152314169719
608,0.4256311913901208
609,0.42710205485615604
610,0.428557712113641
611,0.4300311377521041
612,0.43145801127110106
613,0.4328691335999474
614,0.43425262156273237
615,0.4355665781501432
616,0.4368726804531078
617,0.4381324890058916
618,0.4393097781422179
619,0.44043032187322045
620,0.44150692221583304
621,0.4425408807651948
622,0.4435971369188172
623,0.4446602959555579
624,0.4456868297616778
625,0.446677861373865
626,0.44763385470221795
627,0.4485838700218666
628,0.44951488746907753
629,0.4504406346560974
630,0.45137076065951726
631,0.4522852578054602
632,0.4531720032870839
633,0.45402134024932916
634,0.45490115347487414
635,0.4557756404646283
636,0.4566021931349844
637,0.45742371454615816
638,0.4582723959835491
639,0.4591564621822801
640,0.4600035054692981
641,0.460844530098414
642,0.4616426214803675
643,0.46242257640523354
644,0.46322420127862796
645,0.4640390512723589
646,0.4648591028447503
647,0.4656387738034754
648,0.46636635578018826
649,0.4671096009613133
650,0.46779943056013495
651,0.46852429358587183
652,0.4692170004897438
653,0.46988923176520275
654,0.47059071589237744
655,0.47130977017765696
656,0.47197867737579563
657,0.47260483223727123
658,0.47319710684915883
659,0.4738348563180257
660,0.4744874767750194
661,0.47511905675793675
662,0.4756950467455575
663,0.47629560744065186
664,0.4768725924513204
665,0.47740259733378676
666,0.47794526510017055
667,0.4784949561860279
668,0.47904705814744775
669,0.47959954654108283
670,0.48018334674489466
671,0.48086690995033743
672,0.48156242914979963
673,0.4822293546097177
674,0.4829665020431118
675,0.48376123005557414
676,0.48452264606237383
677,0.4852996472513662
678,0.48612632924469623
679,0.486963018531996
680,0.4878794015868102
681,0.4887726831099567
682,0.4897023442727779
683,0.4906655640645133
684,0.4916282628656788
685,0.4925765623697217
686,0.49359363316374383
687,0.4947138556484634
688,0.4958782832638442
689,0.4970088113131279
690,0.4980759644737466
691,0.499177830845948
692,0.500085171603119
693,0.500898272043898
694,0.5019270395300686
695,0.5031824357385262
696,0.5043598064651416
697,0.5054464989945344
698,0.5063337817257401
699,0.5073540268795625
700,0.5083633786930074
701,0.5093965955339549
702,0.5104246840962152
703,0.5114967478617752
704,0.5124822360554
705,0.5133843225263162
706,0.5143420483539352
707,0.5153118183376905
708,0.5162856945308804
709,0.5172274307612561
710,0.5181350975127045
711,0.5189693046069965
712,0.5197887880040843
713,0.5206573077951113
714,0.521445616156291
715,0.5219049028543672
716,0.5222708882924714
717,0.5226171724121338
718,0.5233219665185767
719,0.5242933017935167
720,0.5250982486250223
721,0.5261646893373506
722,0.5268609241404434
723,0.5272191109517343
724,0.5276842044911789
725,0.528337656729895
726,0.5290448997132983
727,0.529625966619585
728,0.5302316762044381
729,0.5308448111410841
730,0.5315436324453966
731,0.5323434113379093
732,0.5330323791394909
733,0.5338360273162388
734,0.5345114484058431
735,0.5350064584199672
736,0.5355487821879628
737,0.5361881515572267
738,0.5368530243468694
739,0.5373375507681242
740,0.5379258331312036
741,0.5383166263952124
742,0.5386610045025769
743,0.5389173352995287
744,0.5392638412704451
745,0.5395856621975985
746,0.5398528330566534
747,0.5401377239730284
748,0.5403967629998041
749,0.5406462316688543
750,0.540928046484676
751,0.5411301654375595
752,0.5413019085065933
753,0.5415004982168846
754,0.5416053711574
755,0.5417634877146348
756,0.541936773405289
757,0.5420672457151707
758,0.5420718937305937
759,0.5420543495106264
760,0.5420050809348755
761,0.542177051086928
762,0.542323326109827
763,0.542374264852854
764,0.5424548101636313
765,0.5425450183248044
766,0.5425793283809774
767,0.542591934730217
768,0.5426114879642132
769,0.5426263523768566
770,0.5425764446415473
771,0.5424983336908008
772,0.5424366373774123
773,0.542387560775586
774,0.5423443771637191
775,0.5422839490876248
776,0.5422266165363963
777,0.5420894460126604
778,0.5420036954035787
779,0.5419675813791796
780,0.5418434573151422
781,0.5417228129961447
782,0.5416241148561194
783,0.5415541197578346
784,0.5414482767685525
785,0.5413350416469899
786,0.5411710158412648
787,0.5409543623434382
788,0.540804679920993
789,0.5406991702972613
790,0.5405353690346467
791,0.5403530795428968
792,0.5402026248644617
793,0.5400949120315206
794,0.5399613674445812
795,0.5397815099722663
796,0.5396038504426203
797,0.5394547772272457
798,0.5392920451137531
799,0.5391757107696447
800,0.5389884496670988
801,0.5387957478247909
802,0.5386459673669742
803,0.5384447942982398
804,0.5382691792523411
805,0.5381318518879848
806,0.5380398717153734
807,0.5377838805558436
808,0.537604868428083
809,0.5373986676142666
810,0.5367883239401037
811,0.5364148804309672
812,0.5359728085462906
813,0.5357032743675298
814,0.5351317196074616
815,0.5349395388430378
816,0.5347391938296051
817,0.5346854066748701
818,0.5348368912901864
819,0.5349103305277805
820,0.5348367308892135
821,0.5346841381501433
822,0.5345070141208554
823,0.5343534072269924
824,0.5343825922462007
825,0.5343083081934299
826,0.5342169447589247
827,0.5339812430960507
828,0.533903344696228
829,0.5337772283285693
830,0.5338441056207694
831,0.5339000572570758
832,0.5339000073319131
833,0.5338860797968965
834,0.5339503758546441
835,0.533989427070189
836,0.5339650011922554
837,0.5338795076566432
838,0.5339529502451144
839,0.5340884688500648
840,0.5340674403038996
841,0.5340291835249833
842,0.5341180470974697
843,0.5341927788060962
844,0.5341185761339544
845,0.5342081063611881
846,0.5342560265248031
847,0.5342308566193013
848,0.5341944710235493
849,0.5340994453716337
850,0.5340892971884095
851,0.5341639024054259
852,0.5341730813434646
853,0.5342333463042126
854,0.5342633799478869
855,0.5342645069041925
856,0.5343758834338204
857,0.5344396567870306
858,0.5344771252335057
859,0.5345084878867573
860,0.5345487811161641
861,0.5346346267333033
862,0.5347539155574192
863,0.5348801425169529
864,0.5350221448015318
865,0.5351332588789961
866,0.5352042924816913
867,0.5352929242457322
868,0.5354750222495559
869,0.5355807714851528
870,0.5356736601202978
871,0.535821607134027
872,0.53602621840739
873,0.5361342007426446
874,0.5362223364985066
875,0.5363751408079951
876,0.5365686786234893
877,0.5367359458575904
878,0.5368534901805435
879,0.5369416339106496
880,0.5371986138560714
881,0.5374685613560434
882,0.5376629296835378
883,0.5378497454435736
884,0.5381554069317641
885,0.5383949467492029
886,0.5386007211432415
887,0.5388512507666392
888,0.5390165803212019
889,0.5392587756632874
890,0.539378180264177
891,0.539482443246093
892,0.5395035979993594
893,0.5395413592370605
894,0.5395450062898781
895,0.5394187970303614
896,0.5394799070317401
897,0.5396504153969465
898,0.5395590535085688
899,0.540057887098248
900,0.5405123778347731
901,0.5409207639821667
902,0.5415165886262032
903,0.5417214092796647
904,0.5419999832425918
905,0.5421780336879909
906,0.5423338733534566
907,0.5422748843979202
908,0.5425386353820829
909,0.5428065363560206
910,0.5429375106553456
911,0.5430226897331899
912,0.5434581299894079
913,0.5439360856439522
914,0.5443464784501737
915,0.544714024655079
916,0.5450769006959468
917,0.5456275940058442
918,0.5465131912781797
919,0.5471754890204608
920,0.5477151487147001
921,0.5479692163276801
922,0.5481064974924634
923,0.5479910103509186
924,0.5481070775815672
925,0.5481264926984901
926,0.5485693134613971
927,0.5482219446376493
928,0.5474473507514881
929,0.5463031505858738
930,0.5452436275769517
931,0.5438381883176544
932,0.5430213031360744
933,0.5432660374882927
934,0.5435328586019688
935,0.5441205879619275
936,0.5449164054841864
937,0.5458886283049721
938,0.5467437112044131
939,0.5476110083485837
940,0.5488829810952114
941,0.5495044175457274
942,0.5494363086353713
943,0.548988468350504
944,0.5496516109927707
945,0.5503446483777961
946,0.5509628170358483
947,0.5516196938386921
948,0.5523845749679753
949,0.5529015725769346
950,0.553640355933261
951,0.5550540581298312
952,0.5557148781301522
953,0.5563472555016007
954,0.557179394225366
955,0.5581087230977642
956,0.5593619666263046
957,0.5596039287656971
958,0.5600154132794419
959,0.5610571393608512
960,0.5621766402580417
961,0.5633062786852185
962,0.5643447257559012
963,0.5658165042030954
964,0.5666905598060441
965,0.5677397701138696
966,0.5683844078423255
967,0.5691086893481536
968,0.5701865336593641
969,0.5710273376229344
970,0.5717805335267454
971,0.5724605681899565
972,0.5728384121342543
973,0.5733362339487889
974,0.5741365291884197
975,0.5747262309847665
976,0.5752843166663623
977,0.5759427564337116
978,0.576766400552821
979,0.5777714535734513
980,0.5786324165445352
981,0.5792551076876666
982,0.579953247112734
983,0.5807540266175583
984,0.5814251502532162
985,0.5820704939007526
986,0.58253966670627
987,0.5835418238650398
988,0.583974811669928
989,0.5847115384801328
990,0.5850052668584951
991,0.5853611220610989
992,0.5860890600214859
993,0.5863958210869804
994,0.5869282499018789
995,0.5873808450591755
996,0.5878811102954489
997,0.5885608649326861
998,0.5892326520193073
999,0.5894644860589893
1000,0.5899806293750665
1001,0.5944554880586825
1002,0.5947794071827852
1003,0.5954204523103485
1004,0.5960248139059858
1005,0.5963631056566912
1006,0.596932703492757
1007,0.5974787520622745
1008,0.5981365139769084
1009,0.598888604108013
1010,0.5995329895022306
1011,0.5998670083161224
1012,0.6003901532849629
1013,0.6009465499575606
1014,0.601450118283136
1015,0.6019624602503189
1016,0.6024093584976224
1017,0.6028984858895008
1018,0.6034321703511054
1019,0.6039358734647505
1020,0.6044848914712204
1021,0.6049096482315739
1022,0.6051325115225692
1023,0.6055328647291032
1024,0.6059420015893917
1025,0.6063651002155479
1026,0.6068780029928318
1027,0.6074592165288324
1028,0.6081315634014924
1029,0.6086931603505683
1030,0.6093449652365736
1031,0.609988761734358
1032,0.610484353105673
1033,0.6108172422263864
1034,0.6112081281601396
1035,0.6114855569420191
1036,0.6118821090558373
1037,0.6123943830490287
1038,0.6128964612382912
1039,0.613289457219409
1040,0.6136713407770447
1041,0.6142657909892149
1042,0.6147185444195999
1043,0.6151913677285704
1044,0.6156274783432918
1045,0.6160790293052181
1046,0.6163274543316484
1047,0.6167104899796745
1048,0.6173897019964536
1049,0.6178647245903545
1050,0.6181836441254823
1051,0.6185835528042328
1052,0.6190238170388374
1053,0.6193947203558476
1054,0.6198614114111133
1055,0.6202486968546064
1056,0.6203999393739674
1057,0.6207809041046026
1058,0.6213838082566598
1059,0.6218294592328175
1060,0.6222405370956969
1061,0.6226114260758489
1062,0.6229417006157196
1063,0.6232079400019804
1064,0.6235305457998654
1065,0.6238331848340701
1066,0.6241881385519478
1067,0.624434418601188
1068,0.6248693907109886
1069,0.6254136408484026
1070,0.6257585471797709
1071,0.6260820725483021
1072,0.6264764429552381
1073,0.6268705848946812
1074,0.6272441519152729
1075,0.6276817966090095
1076,0.6279886036162485
1077,0.6282805627091033
1078,0.6285923250975582
1079,0.6289550436280795
1080,0.6292421507424788
1081,0.629653091786623
1082,0.6299794819968533
1083,0.6303365674927867
1084,0.630586949640298
1085,0.6307811044230602
1086,0.6311452386463527
1087,0.6314866988826952
1088,0.6319671830663828
1089,0.632298509995314
1090,0.632409634745078
1091,0.6324103876643463
1092,0.6325382180630099
1093,0.6327288973530433
1094,0.6330295739959942
1095,0.6334646818910445
1096,0.6337683087471351
1097,0.6343888840122651
1098,0.6347968605432628
1099,0.6351747502470195
1100,0.6352935742920458
1101,0.6353572317900609
1102,0.6354622172474499
1103,0.6354743561168483
1104,0.635532727876296
1105,0.6356383476444993
1106,0.6360183163266853
1107,0.6365267622612019
1108,0.6365102461908007
1109,0.6365459397541886
1110,0.6361329655243666
1111,0.6354284630468328
1112,0.6349774386076763
1113,0.6344900366456401
1114,0.6337320611021271
1115,0.6325696394970703
1116,0.6321524454446326
1117,0.6329298276939592
1118,0.6338911084610859
1119,0.6334394333781039
1120,0.6340914065256287
1121,0.6336723664042676
1122,0.6340087250834541
1123,0.634028014697276
1124,0.6340214996843921
1125,0.6344881827727146
1126,0.6349265985698584
1127,0.6359756947017344
1128,0.6366612510979599
1129,0.6369930123510833
1130,0.6378014922379243
1131,0.6387588343376533
1132,0.6393033758765976
1133,0.6396862252268898
1134,0.639731764076755
1135,0.6401269874010784
1136,0.6410263678615815
1137,0.6410376029834731
1138,0.6414071950715629
1139,0.6419219321227975
1140,0.6419288754249721
1141,0.6422567008505831
1142,0.6427622405702829
1143,0.6430252620434185
1144,0.6429543007509142
1145,0.6432241663052972
1146,0.6433202493447039
1147,0.6437965768580524
1148,0.6451143340305927
1149,0.6453326757862052
1150,0.6459192880433935
1151,0.6467616587766243
1152,0.6472013241911573
1153,0.6479217118598538
1154,0.6485168336788458
1155,0.6491205559374977
1156,0.649966837263553
1157,0.6513901102038302
1158,0.6527263064367488
1159,0.6531796982498589
1160,0.653793647275124
1161,0.6547341722430635
1162,0.6549947617913534
1163,0.6559056264773591
1164,0.6560643926984356
1165,0.6560772251894185
1166,0.6562023110108652
1167,0.6561749062080837
1168,0.6563883682477126
1169,0.6569162485138978
1170,0.6573269774743145
1171,0.6576852094083789
1172,0.6580969006868784
1173,0.6584285094369589
1174,0.6587462833510008
1175,0.6590189269784905
1176,0.659355154973218
1177,0.6596859557904641
1178,0.6600604475903002
1179,0.6603299362705599
1180,0.66035582136924
1181,0.6606035321850791
1182,0.6609343583339298
1183,0.6612511040682139
1184,0.661575052447501
1185,0.6618339045783761
1186,0.6618856050180891
1187,0.6621273877814984
1188,0.6624154912800228
1189,0.6626886706879769
1190,0.6628492682553264
1191,0.6630704352164088
1192,0.6632285025374698
1193,0.6633945127061656
1194,0.6635286181649598
1195,0.6636724973393738
1196,0.663841379537546
1197,0.6640882300953452
1198,0.6643349712229636
1199,0.6645408320512637
1200,0.6647686069241088
1201,0.6650246324142897
1202,0.6651717941719328
1203,0.6651635325406713
1204,0.6653009067719349
1205,0.6654429084876403
1206,0.6656072521051475
1207,0.6659523739797388
1208,0.6663465396503048
1209,0.666687903892923
1210,0.6667849433123354
1211,0.6669820583567185
1212,0.66727000630251
1213,0.6675708268711227
1214,0.6678410611184964
1215,0.668227032332352
1216,0.6685960263130863
1217,0.6688376771893689
1218,0.6689206361447981
1219,0.6690973087401964
1220,0.6693010206518912
1221,0.669486946778284
1222,0.6697436294542911
1223,0.6698635579208112
1224,0.6698778682151887
1225,0.6700954325185688
1226,0.6701640341386662
1227,0.6703054521049514
1228,0.6704709947993885
1229,0.6706743836857539
1230,0.6709736288965424
1231,0.671230211920478
1232,0.6713128560338694
1233,0.671357057961554
1234,0.6714348108376174
1235,0.6715168410192475
1236,0.6717123276392103
1237,0.6720126453194141
1238,0.6722100496564121
1239,0.6724218511774096
1240,0.6725817155021566
1241,0.672621109244395
1242,0.6728687616382241
1243,0.6731489528903097
1244,0.6733547277371668
1245,0.6736105510571868
1246,0.6738254269439353
1247,0.673933445404536
1248,0.6741801400468168
1249,0.6743639128845245
1250,0.6744780569481594
1251,0.6746058559148355
1252,0.6749085460795217
1253,0.6750880388150682
1254,0.6751258560535078
1255,0.6752410210643991
1256,0.6752803862268766
1257,0.6754204102661053
1258,0.6756111323820773
1259,0.675787406385257
1260,0.6760530728298636
1261,0.6761892815305746
1262,0.6762826887675624
1263,0.6763980645286762
1264,0.6764893705359465
1265,0.6764853875325155
1266,0.6766031781893843
1267,0.6767122720858314
1268,0.6768588107570417
1269,0.6770412816873219
1270,0.6771674698478394
1271,0.6771547458437295
1272,0.677268224615863
1273,0.6773829164977165
1274,0.6774329895416241
1275,0.6775395984743325
1276,0.6776341303840152
1277,0.6777178016445128
1278,0.6778111075754467
1279,0.6778058602887438
1280,0.6779008897976575
1281,0.6779255029479239
1282,0.677958929282598
1283,0.6779173729108946
1284,0.6779437540193063
1285,0.6779923866971327
1286,0.6780830781126408
1287,0.6781235205837213
1288,0.678075167937007
1289,0.6781038259196784
1290,0.6782064312276348
1291,0.678223526766103
1292,0.6781748857995487
1293,0.6780334042453494
1294,0.6777912249149933
1295,0.6778233547605069
1296,0.6777265437813209
1297,0.6776044058566113
1298,0.677579693553215
1299,0.6774172521469509
1300,0.6773170718971303
1301,0.677352907830417
1302,0.6772925766969291
1303,0.6771198432964862
1304,0.6769653675440435
1305,0.6770512611072866
1306,0.677072129121536
1307,0.6770444622683884
1308,0.6767623950590584
1309,0.6768597811052731
1310,0.6766978982304701
1311,0.6764961274344696
1312,0.6761540309957743
1313,0.675816132933015
1314,0.6758203050209026
1315,0.6757136337300462
1316,0.6758372729532355
1317,0.6756884198710837
1318,0.675504398173119
1319,0.6753966480081919
1320,0.6754102442491903
1321,0.6753534730431332
1322,0.6748455245793917
1323,0.6748443925461055
1324,0.6748168054395323
1325,0.6742821802548933
1326,0.6738790715691996
1327,0.6734158923639626
1328,0.672569482958838
1329,0.6717813247492339
1330,0.6714442075321416
1331,0.6715182132555775
1332,0.6710723579787143
1333,0.6706682870041548
1334,0.6703671441489107
1335,0.670295985587869
1336,0.6699872406211775
1337,0.6702671051620482
1338,0.6704921891953823
1339,0.6704683224941359
1340,0.6700701627698755
1341,0.6697567786774639
1342,0.6690531149594573
1343,0.6684263477737118
1344,0.6675479778178698
1345,0.6675885556615608
1346,0.6673158503857453
1347,0.666614929530049
1348,0.6674865046560134
1349,0.6683627887213144
1350,0.6685480737767431
1351,0.6682375673586424
1352,0.6677916619728437
1353,0.6683856161170676
1354,0.6690293288871467
1355,0.669065285525133
1356,0.6657208117720725
1357,0.6663049314491734
1358,0.6643383738891029
1359,0.6684035828713735
1360,0.6696487925954333
1361,0.6733441658857712
1362,0.6743611936075058
1363,0.6747868590064652
1364,0.6730987437086682
1365,0.6744503062237923
1366,0.6769714636329813
1367,0.6856714016096332
1368,0.6775228358378327
1369,0.6774818773806022
1370,0.6704677914264869
1371,0.6582078353711838
1372,0.6577348574992932
1373,0.6678559130413152
1374,0.6672012128674405
1375,0.6574811716413655
1376,0.6582896611478064
1377,0.6575994803494998
1378,0.661080780820714
1379,0.6461782739329156
1380,0.6401930140256533
1381,0.6455916332214734
1382,0.643844892746166
1383,0.6399042805639371
1384,0.6433232515756241
1385,0.6441724764893548
1386,0.6389771868449068
1387,0.6268664305692038
1388,0.6265752942662317
1389,0.6326785352485662
1390,0.6374599969885073
1391,0.6393153040097288
1392,0.6392821041568941
1393,0.6444301942714203
1394,0.6336598135815934
1395,0.6326823723405273
1396,0.6232054250077281
1397,0.6297063962237159
1398,0.6328935050078532
1399,0.6344102838488781
1400,0.6326125312618229
1401,0.6315179142860117
1402,0.6300321873973225
1403,0.6316498792895374
1404,0.6222311700851937
1405,0.6223037919204224
1406,0.6222029931121342
1407,0.6185554925231678
1408,0.616665011726501
1409,0.6187909804778662
1410,0.6201688773489838
1411,0.6175363928478518
1412,0.6194365350586448
1413,0.6225523064309109
1414,0.6224766698023141
1415,0.6255703788221576
1416,0.6322773317015759
1417,0.6367739125930862
1418,0.6405559828493983
1419,0.642724337547915
1420,0.6460063958471971
1421,0.6503091709738734
1422,0.6517752615063233
1423,0.6544242804067624
1424,0.6560675281046253
1425,0.656540249599606
1426,0.6569763371821153
1427,0.6582286624724089
1428,0.6585998683671351
1429,0.6582276159645131
1430,0.6597530778471595
1431,0.6601923124940619
1432,0.6611259571983381
1433,0.662637542583555
1434,0.6628185437844251
1435,0.6628771403611045
1436,0.6632000280318076
1437,0.6639868165928813
1438,0.6642505033101214
1439,0.6649301476696631
1440,0.6652770401766388
1441,0.6656315745063127
1442,0.6658376051497563
1443,0.6662395216856483
1444,0.6662550609077387
1445,0.6663789233397004
1446,0.6667566579132137
1447,0.6661485186630569
1448,0.6657809583625243
1449,0.6658032448884519
1450,0.6654656927705578
1451,0.6655091936822418
1452,0.6652797709993195
1453,0.6649089039514726
1454,0.6649554730096223
1455,0.6650055261046113
1456,0.6649981066681316
1457,0.6652011337738823
1458,0.6656275357549909
1459,0.665610373516065
1460,0.6657700664256854
1461,0.6658782314002534
1462,0.6658952187075089
1463,0.6656287337287757
1464,0.6657214138413482
1465,0.6662911705181904
1466,0.6664721958408071
1467,0.6666752480389886
1468,0.6671166590630067
1469,0.6672835532107585
1470,0.6676562129748196
1471,0.6680114949663518
1472,0.668039175794374
1473,0.6680612291620591
1474,0.6685047154507073
1475,0.6683187312908089
1476,0.6684291052015439
1477,0.6686364522264817
1478,0.6687751168227842
1479,0.6696479051143636
1480,0.6694251443901571
1481,0.6695853809918955
1482,0.6700656051134108
1483,0.6708957332070529
1484,0.6716390066926382
1485,0.671349124331202
1486,0.6719332841727965
1487,0.672408646939745
1488,0.672780659571955
1489,0.6735912455829156
1490,0.6739253134685844
1491,0.6746574545969846
1492,0.6753685380291012
1493,0.675887918558445
1494,0.6761403512065003
1495,0.6765620439938504
1496,0.6772209458805956
1497,0.6780286050003774
1498,0.6784190782381645
1499,0.6789167315759004
1500,0.6792571074723135
1501,0.6793217819727173
1502,0.6796209391476516
1503,0.6800039520731986
1504,0.6803610056289471
1505,0.6808624732378703
1506,0.681094341125853
1507,0.6814012421944855
1508,0.6816724241364815
1509,0.6818512130197338
1510,0.6818515942435218
1511,0.6819520773199904
1512,0.6821010409772366
1513,0.6821884216440626
1514,0.6825326056880511
1515,0.6826493697967484
1516,0.682733143596244
1517,0.6829056024914351
1518,0.6829990069435768
1519,0.6831726282244668
1520,0.6836487344999785
1521,0.6840744061073862
1522,0.684195004482345
1523,0.6844698777539219
1524,0.6846927469641366
1525,0.6848240620909107
1526,0.6850505272889286
1527,0.685365886965388
1528,0.6855041868011169
1529,0.6856106989227088
1530,0.6859259642125899
1531,0.6861226860805771
1532,0.6862183835861884
1533,0.6863523887965912
1534,0.6864863157485281
1535,0.6865850520200274
1536,0.6866609206350432
1537,0.6868264269020783
1538,0.6867755474067245
1539,0.6869615581105553
1540,0.6871806206897774
1541,0.6872823256604128
1542,0.6873809291441088
1543,0.6875881978449383
1544,0.687848333651136
1545,0.6879538662643332
1546,0.6880598618712104
1547,0.6881160627657892
1548,0.6881082513699484
1549,0.6882985150293787
1550,0.6883612450348727
1551,0.6884547818951143
1552,0.6885927560177201
1553,0.6886915477921655
1554,0.6887584878369402
1555,0.6888006492470187
1556,0.6890045902737933
1557,0.6891183073643521
1558,0.6892862150026708
1559,0.689452477277029
1560,0.6895299581418433
1561,0.689634761215179
1562,0.6896993675476136
1563,0.6897556342291569
1564,0.6898073379662486
1565,0.6899610058344137
1566,0.6900873204156335
1567,0.6902796563262863
1568,0.6903262242561021
1569,0.6902753065453717
1570,0.6903196912804097
1571,0.6903539059708741
1572,0.6903807355131913
1573,0.6906128476109763
1574,0.6907156320063343
1575,0.6906467817728503
1576,0.6907557538238622
1577,0.6908376040380017
