Wavelength,02JUN18
350,0.02547806035494665
351,0.02562673770913248
352,0.02554234937194244
353,0.02557852263579637
354,0.025709019634501784
355,0.025811073155657088
356,0.025790902437064195
357,0.02579582647025265
358,0.025749201085275834
359,0.025997311926544017
360,0.02581535318920613
361,0.02581532823942856
362,0.026029938923551592
363,0.02587904661288347
364,0.02606162972232346
365,0.026203901616811506
366,0.02610350603303832
367,0.026235029799410114
368,0.026361145799236773
369,0.02637177161028746
370,0.026421364201038945
371,0.026555415000094576
372,0.026732885055304398
373,0.02686235558031827
374,0.026921609196830745
375,0.027025140175235447
376,0.02710332273386811
377,0.02715699939008684
378,0.027354683048269934
379,0.027430478326339124
380,0.027541402235305264
381,0.027698268717570675
382,0.027737415947820712
383,0.027812489021042323
384,0.028047891279457775
385,0.02836960887343571
386,0.028533323900446838
387,0.028698345788473818
388,0.02885450726901468
389,0.028995018505401496
390,0.029168943101013776
391,0.02935949679390535
392,0.029540438901278318
393,0.029727405087341882
394,0.029923216181339182
395,0.030081908144732206
396,0.030197984748598375
397,0.030419573364339425
398,0.030623897628311
399,0.030784836645408244
400,0.030936087007252228
401,0.031084370038664697
402,0.031207135605586897
403,0.031344972949779754
404,0.031493163355624174
405,0.03163349811476285
406,0.03176922998660692
407,0.03191956777265721
408,0.03208863620801532
409,0.0322820397886972
410,0.03245466081065067
411,0.032646152963877496
412,0.03284932376179674
413,0.033061838275235414
414,0.033206935711536156
415,0.033344094951393344
416,0.033575959532691144
417,0.033751833987965885
418,0.03389903339087533
419,0.034137513344199455
420,0.03434717164811274
421,0.03458072334621781
422,0.03478966759984315
423,0.034992137780084566
424,0.0352076588227868
425,0.03544940647068235
426,0.03568927946213892
427,0.035957427922249346
428,0.03620473735054068
429,0.03644132263165233
430,0.03669720851300273
431,0.03702798447298664
432,0.03725490988704178
433,0.03751121933017616
434,0.03780259755263628
435,0.03808424100367126
436,0.03839927374404549
437,0.038686592100216716
438,0.038941388232193605
439,0.039184369467860664
440,0.03948920876623367
441,0.03977700567971433
442,0.040054530281862094
443,0.04030473620901909
444,0.04056778978278146
445,0.040827583562372094
446,0.041052862467228945
447,0.041310200221099665
448,0.04152797109263714
449,0.04174345433920294
450,0.04196368621029834
451,0.04215880278196718
452,0.04233969758139795
453,0.04252571629602761
454,0.042718300756124296
455,0.04290066331645849
456,0.043084005928498065
457,0.04328721923306847
458,0.04344729022406453
459,0.04361666071918212
460,0.043798763033905536
461,0.04392953194912988
462,0.044093659697641535
463,0.04426401961110897
464,0.044430864421792185
465,0.04460197707194967
466,0.044759147682990705
467,0.044933061191028995
468,0.045092634301437416
469,0.04525929706756997
470,0.04543521462600343
471,0.04561127857345515
472,0.04577782981828775
473,0.04597880278790622
474,0.04617216419834474
475,0.04633013034172895
476,0.04651886119914791
477,0.04670996335364582
478,0.04692171746560815
479,0.047165069728596215
480,0.047390770932796644
481,0.04762680065068173
482,0.0478691540864023
483,0.0481016044365251
484,0.04834747946645165
485,0.0486098626556489
486,0.04888911345826372
487,0.049189040030671274
488,0.04948085104370378
489,0.04975558649432743
490,0.05002213376302581
491,0.05031825787049699
492,0.050626448580970894
493,0.05093465209662937
494,0.05123541326929466
495,0.05154719020378104
496,0.05187484466815975
497,0.05220862722030599
498,0.05256917798714903
499,0.05293119416114703
500,0.053267157054588635
501,0.053575093314299715
502,0.05389560435452988
503,0.054224423532322055
504,0.05455437182047715
505,0.05486996606461032
506,0.055150245036003735
507,0.05542167290640886
508,0.055704171768824064
509,0.0560194693572819
510,0.05632938116234933
511,0.05665670059021217
512,0.05696867613407158
513,0.057254754273521655
514,0.0575373152066594
515,0.05783065277982847
516,0.05818136635953633
517,0.058513296297718176
518,0.058884515430513616
519,0.05926513950494848
520,0.05963366739789686
521,0.05997283720334007
522,0.06035290349288121
523,0.06072631436480572
524,0.06112856199611447
525,0.06147835275194992
526,0.061908084513025124
527,0.06232796121572298
528,0.0627520426832323
529,0.06319372842913284
530,0.06364237261854538
531,0.06406430981831837
532,0.0644760438896003
533,0.06490765063867507
534,0.06537167280270603
535,0.0658225205171374
536,0.06629738491315981
537,0.06674352109591077
538,0.06722789648757328
539,0.06770129388598722
540,0.06820690100937839
541,0.06871085517440403
542,0.06927383369533854
543,0.0698378640711696
544,0.07040712759720447
545,0.07097676172043688
546,0.07151774953918802
547,0.07211329043350018
548,0.07273578636952147
549,0.0733328477185465
550,0.073938644429594
551,0.07456850647685173
552,0.07523028253773695
553,0.07587244460760646
554,0.0764599259043488
555,0.07709891864651455
556,0.07777761498855938
557,0.07843539466600813
558,0.07907274978599815
559,0.07971739540442879
560,0.08041002329050974
561,0.0811330533369932
562,0.08180753869160214
563,0.08245173982945844
564,0.08305879645005776
565,0.08366889474397542
566,0.08433559564530822
567,0.08494892600944676
568,0.08556033382543046
569,0.08618315899937998
570,0.08684336077442462
571,0.0875478827528951
572,0.08818409726936469
573,0.0888055696506877
574,0.08946624870089878
575,0.09005193569390002
576,0.09060486081477595
577,0.09109065791832617
578,0.09165828475808582
579,0.09224802441757188
580,0.09282270878285842
581,0.09340909803096799
582,0.0939613123827128
583,0.09448200550661948
584,0.0950048029113654
585,0.09548145571155839
586,0.09597377184844834
587,0.09648785912512511
588,0.09697750963059906
589,0.09743260211363057
590,0.09796783656534583
591,0.09846520645810641
592,0.09893212950193431
593,0.09940770357560921
594,0.09984430276414923
595,0.10026262521949253
596,0.1006793236829838
597,0.10110202324767878
598,0.10152999446465905
599,0.10192313565850325
600,0.10230429569402891
601,0.10266489570149082
602,0.10306399728555421
603,0.10348728770001972
604,0.10387631700781927
605,0.10423934934703914
606,0.10462075393521428
607,0.10497279277404598
608,0.10533818603188508
609,0.10571152592119672
610,0.10607938185857127
611,0.10644413356139241
612,0.1067998766847478
613,0.10715067046468807
614,0.10750707133993309
615,0.10783184953561906
616,0.10815144032118748
617,0.10848221773525066
618,0.10881442047082505
619,0.10913067881801455
620,0.1094365337838053
621,0.10973428462178403
622,0.11002976702390989
623,0.11032315624904977
624,0.1106316239786963
625,0.11095023903444526
626,0.11126867170861159
627,0.11158282295751622
628,0.11191625342279708
629,0.11225897717368298
630,0.11257297968475871
631,0.11290357805878135
632,0.11322011640930821
633,0.1134975244064482
634,0.11379166732208143
635,0.11410178057836895
636,0.11441646751621296
637,0.11471799774739412
638,0.11501709373299512
639,0.11529692383006629
640,0.115563369951524
641,0.11585129218257013
642,0.11616441258502176
643,0.11647127607220494
644,0.11674936710978435
645,0.11703031399236369
646,0.1173307557789301
647,0.1176254447212838
648,0.1178715968582001
649,0.11815211571747691
650,0.11844071301876585
651,0.11872097026550338
652,0.11902012382780247
653,0.11931746557161119
654,0.11962022949311368
655,0.11993368716269934
656,0.1201795867109223
657,0.12045389795321634
658,0.12072830218597172
659,0.12094301815186705
660,0.12118131539741878
661,0.12144201548725939
662,0.12170094669554421
663,0.12192326843856159
664,0.12220485964116955
665,0.12249117437830093
666,0.12276925359427845
667,0.12304873438032632
668,0.12332817431244712
669,0.12360308219163035
670,0.1238749085537284
671,0.12417019936140233
672,0.12446396443209161
673,0.12472787903710239
674,0.12501052052553493
675,0.12530577482320573
676,0.12559411394510095
677,0.12588268665951682
678,0.1261853396457862
679,0.12647619741019817
680,0.12675761438739136
681,0.12704729006300888
682,0.12731867536338404
683,0.12758394176069426
684,0.12786303802032592
685,0.12818168051152945
686,0.12847195730970828
687,0.12880584878256246
688,0.12920208576161357
689,0.1295635257199984
690,0.12982309027129574
691,0.13009378924052978
692,0.1304666014011716
693,0.13082414758531452
694,0.13112073733183993
695,0.131395060374362
696,0.13170475714387248
697,0.1320203350362682
698,0.13232376107534322
699,0.13263960268229683
700,0.13295586883088462
701,0.13330222781605433
702,0.13364380508306628
703,0.1339729097357435
704,0.1342810467548896
705,0.13467772939830408
706,0.13502683054545023
707,0.13532266538031573
708,0.13566672760003204
709,0.13607679764239888
710,0.13644462452826903
711,0.13675385206766855
712,0.1370702010746344
713,0.1373977158270628
714,0.13775157055033527
715,0.13805403639739072
716,0.1383431436773362
717,0.13868356660091086
718,0.1390559265107857
719,0.1393676418594858
720,0.13962851033950469
721,0.13989362193291785
722,0.14021661889297374
723,0.14045900822987348
724,0.14070729021236988
725,0.1410316617135165
726,0.14131963570816458
727,0.14161157374276218
728,0.14191776217558466
729,0.14217131261114677
730,0.1424687046554532
731,0.14276605205790346
732,0.14304089260415193
733,0.14323997808859537
734,0.14345962227117365
735,0.14371085903980468
736,0.14395076988795213
737,0.14419401791729483
738,0.14445620286925331
739,0.1447269461564511
740,0.14498996645591194
741,0.14519732252205697
742,0.1454208406849501
743,0.14571778894214943
744,0.14598524052248685
745,0.14623344200685556
746,0.14648449598144914
747,0.1467105090257336
748,0.14696510043171152
749,0.14724509871453795
750,0.14750885666236951
751,0.1477262883156899
752,0.14798625092293163
753,0.148246545501069
754,0.14849304463168372
755,0.14873706773839726
756,0.14899968008811193
757,0.14933791497051496
758,0.1496920127871783
759,0.14994527751581804
760,0.1504235721896588
761,0.15101656697230234
762,0.15174255969170738
763,0.15190966944366247
764,0.15200717208579176
765,0.15210834266677653
766,0.15204180476757223
767,0.15206738566691363
768,0.1521517215949159
769,0.15226361421445683
770,0.1524293518330277
771,0.15261714503205442
772,0.15282085536835932
773,0.15304550140713108
774,0.1532975699300848
775,0.15353760951105985
776,0.15374911383885875
777,0.15394268401453598
778,0.15419087939538878
779,0.15441088326924743
780,0.15460709454749633
781,0.15482104901261887
782,0.155069502293402
783,0.15529288663353624
784,0.15550571659486648
785,0.15578844799073938
786,0.1559814545555986
787,0.15618790924353937
788,0.15644244855000963
789,0.1566458161474102
790,0.1568783750418441
791,0.15711174748016388
792,0.1573428374167814
793,0.15754261659183688
794,0.15775479409089593
795,0.15797820535375323
796,0.1581837290252549
797,0.15839521790859593
798,0.1586140056357837
799,0.15882659463970886
800,0.15901542886370745
801,0.15923053788137265
802,0.15947713704371774
803,0.15969522349525317
804,0.1598910110354494
805,0.16006983034944194
806,0.16025839585533144
807,0.16046486950550642
808,0.160644417567397
809,0.16085828256662515
810,0.1610890813335935
811,0.16130628331518407
812,0.16158594203057325
813,0.16178178361504528
814,0.16198053359139467
815,0.16231162888019063
