Wavelength,15JUL18
350,0.01172016511313833
351,0.011758270743115588
352,0.011696881403861183
353,0.011736178780311201
354,0.0118240938573017
355,0.01186460844239947
356,0.011833491176109233
357,0.011864888029751261
358,0.011828160298121167
359,0.0118205974280043
360,0.011651424845854304
361,0.01166342622320169
362,0.011749121213756451
363,0.011708941231153708
364,0.011718948835654119
365,0.011740150120224554
366,0.011636212736886597
367,0.011617612413755278
368,0.011666207717752671
369,0.011642407199252811
370,0.01167563649410431
371,0.011720913736544884
372,0.011754861779520547
373,0.011857263357809546
374,0.011849958422382562
375,0.011877533385706782
376,0.011850671350626073
377,0.011874390025028905
378,0.011885180765151653
379,0.011958383762693025
380,0.01195763120590753
381,0.011946669097506819
382,0.01192986085264183
383,0.01195816829513537
384,0.012092628920413042
385,0.012205198067536255
386,0.012243702803707505
387,0.012249602583553443
388,0.012226074837059064
389,0.012309516962341718
390,0.01230191207876252
391,0.012340726361090014
392,0.012430825114235017
393,0.012430745767420773
394,0.012561883772579635
395,0.012498846853424521
396,0.012520090863472071
397,0.012577806318305271
398,0.012641696744278782
399,0.012668474566474425
400,0.012716487389487961
401,0.012752476192053674
402,0.012762968563452954
403,0.01281075716526479
404,0.012841691801105504
405,0.012847282318625877
406,0.012888689992103474
407,0.012910427764662427
408,0.0129096956312172
409,0.012933519225723803
410,0.013008516058376017
411,0.01307133654082221
412,0.013137968334288697
413,0.013152878767764394
414,0.01320216746324137
415,0.013266287911657789
416,0.013337779222529475
417,0.013384640981887396
418,0.013416306163111236
419,0.013439872774966624
420,0.013538672404686978
421,0.013626024408107878
422,0.013687282402747655
423,0.013687664328172002
424,0.013783835527045242
425,0.013849321696734185
426,0.01392186937604167
427,0.014020694189408158
428,0.01409461400671995
429,0.014140043029987455
430,0.014201529092340305
431,0.014326556934918029
432,0.014428933210274782
433,0.014515981125175336
434,0.014579842238711907
435,0.014592324221654298
436,0.01464866985836413
437,0.014732522235575272
438,0.01481084713523824
439,0.014879755921115356
440,0.014955927003463772
441,0.015032771902856186
442,0.015100030843144933
443,0.015180451081243369
444,0.0152711175424201
445,0.015366500977133709
446,0.015440669848337606
447,0.015496819829570421
448,0.015568322315529086
449,0.015650548512634463
450,0.015727614901761826
451,0.015799204017249685
452,0.015882878995487765
453,0.015950731756106215
454,0.01600716321244859
455,0.016064499919338237
456,0.016120244363455213
457,0.016182394411870964
458,0.01624448919266615
459,0.016339095409749677
460,0.01641063484262688
461,0.016451604267956818
462,0.016518292687449768
463,0.016600422298734263
464,0.016675931543966308
465,0.01672274246682461
466,0.01677934313874214
467,0.016847571554374545
468,0.016870153168994394
469,0.01693330251481391
470,0.017009081335484483
471,0.017074260974629413
472,0.017133270331283267
473,0.01719954836981097
474,0.01726060898744607
475,0.01730294389457516
476,0.017342882888793626
477,0.01739461317658589
478,0.017454293449301536
479,0.017488607099065676
480,0.017548418234004774
481,0.017618672526292043
482,0.01766954282201751
483,0.01769081644989855
484,0.017727571782634996
485,0.017784788938444783
486,0.017850679154607637
487,0.01792940686030784
488,0.017976171492846187
489,0.01800223601335756
490,0.01803968880848391
491,0.018123632639193137
492,0.018169031660014448
493,0.018217169474996533
494,0.018271361055166538
495,0.018343763073400444
496,0.018407125610089496
497,0.018459025903637273
498,0.018549200908675567
499,0.018656176350813833
500,0.018748497807737186
501,0.018815134831575733
502,0.018959205717259855
503,0.01908193416268376
504,0.01919673386368967
505,0.019355269067665194
506,0.019450666358790697
507,0.019572861004402857
508,0.019735986369936905
509,0.019897459569646395
510,0.020071084514233922
511,0.020265142995862732
512,0.020472997717570274
513,0.020706319462882004
514,0.020955353406403414
515,0.02127017645069222
516,0.021609958332063445
517,0.0218793905447207
518,0.022209141193669388
519,0.02262045705939226
520,0.02294797340465101
521,0.02324762486182816
522,0.023573797883749054
523,0.02395629351955316
524,0.02436567651413884
525,0.024856018958204718
526,0.025281005920889672
527,0.02563409167293837
528,0.026090384016716917
529,0.02651422248202597
530,0.026980077344303632
531,0.02741614199604631
532,0.02779884086921925
533,0.02818688854178287
534,0.02860093250775646
535,0.029020650221969695
536,0.029448073138277953
537,0.02987065841816195
538,0.030249260177651376
539,0.030639969962536796
540,0.031066492924860058
541,0.0314184906197713
542,0.03179694183115182
543,0.032164933904103486
544,0.03256722446573433
545,0.03294275630321927
546,0.0333068412260837
547,0.033717751063030904
548,0.034115124450370266
549,0.03449138353568457
550,0.03487815446090854
551,0.03525852358285467
552,0.03560942469029382
553,0.035859931421345165
554,0.036126955867853
555,0.03636889929163532
556,0.036579687202884105
557,0.03672045899109977
558,0.03684807018389144
559,0.036963570315883855
560,0.037045732651398086
561,0.03708282590658463
562,0.03711351650086751
563,0.03715248770932551
564,0.03711973802026426
565,0.03706375203458018
566,0.03701932929898728
567,0.036918204042935485
568,0.036801647504797474
569,0.03667480665884619
570,0.03656178868410091
571,0.03642714337964627
572,0.036290346716306446
573,0.036183921987371206
574,0.03603245653064461
575,0.03588768040677215
576,0.03576447239951448
577,0.03565759092153499
578,0.035551104633428095
579,0.03544451164950882
580,0.035349654315830745
581,0.03528356501093249
582,0.03525522457349575
583,0.035228789153098294
584,0.03521942926163522
585,0.03523968353107626
586,0.03523044155250372
587,0.03523640102982503
588,0.03523169954163076
589,0.03526324892601178
590,0.03531010295996513
591,0.03535409134211062
592,0.03541770347658443
593,0.03553180285304465
594,0.035633977515040244
595,0.035723092241811694
596,0.035812097737383336
597,0.03593496836209116
598,0.036035408147644624
599,0.036112614522156965
600,0.0361713137688829
601,0.036232351922713624
602,0.03629104056534339
603,0.0363336030950521
604,0.03637609348363481
605,0.036396805064554553
606,0.0363511887174663
607,0.036329010793082185
608,0.03627844285025969
609,0.03617865898981021
610,0.03607523112397266
611,0.03598956832990949
612,0.03591414693298424
613,0.035836822023223705
614,0.03575427072120167
615,0.03569691102503775
616,0.03562145265354242
617,0.03555946136009139
618,0.035503750346643305
619,0.03546415478847887
620,0.0354506932959856
621,0.035442970199870916
622,0.03543889244290642
623,0.0354815371951442
624,0.035541006000852846
625,0.03561596988131839
626,0.035689780770137666
627,0.03578355175628404
628,0.03589258098794036
629,0.0360053957307349
630,0.03612930194157882
631,0.036248989755246125
632,0.03635672502670862
633,0.036479304897051465
634,0.03655522418107679
635,0.036618390766736564
636,0.036658945005238155
637,0.03663573255799997
638,0.036603607055093995
639,0.0365760203799793
640,0.03653879318289839
641,0.03646479739878324
642,0.03633956867937371
643,0.036211462958823215
644,0.03610237990779068
645,0.03590596662056629
646,0.0357224715824882
647,0.03555739416221282
648,0.03549106094550371
649,0.03536745213740122
650,0.03528876005080682
651,0.035281808226137044
652,0.03527151451038737
653,0.03523618379827277
654,0.035169540917785416
655,0.035121703503505505
656,0.03503775102103442
657,0.03484883387065241
658,0.034690376081161364
659,0.03447600676676015
660,0.034274636528754426
661,0.0340775273659685
662,0.03385407771867501
663,0.03358363072802757
664,0.0334041298011614
665,0.03326542457018702
666,0.03308857855043102
667,0.0329082769062195
668,0.03274881937836602
669,0.03262597117889661
670,0.032573250110138514
671,0.03252120437628955
672,0.032484351210721
673,0.032478725808686826
674,0.032504696203677796
675,0.03251635862119749
676,0.03254085397081301
677,0.03256154277326959
678,0.03258747451726446
679,0.032658440805276655
680,0.03279929255819541
681,0.03295688245033643
682,0.033190400835849274
683,0.033517739591316154
684,0.03390085738104106
685,0.03435174903901152
686,0.03499577430626363
687,0.03584550541453851
688,0.036907738671596836
689,0.03802105034911167
690,0.03934006497506719
691,0.040712989018263895
692,0.04235222770650007
693,0.04395969241183987
694,0.04593605292044213
695,0.047916641852231885
696,0.05036594973515457
697,0.05274574447999547
698,0.055239212221205654
699,0.05798906750190208
700,0.060749997400324246
701,0.06354759935264097
702,0.06632384391330504
703,0.06940173311531497
704,0.07243287499457043
705,0.07528729662704867
706,0.0779102275009777
707,0.08055436306895397
708,0.08352712675135342
709,0.08636070303036109
710,0.08943930161134162
711,0.09261217234282398
712,0.09575909615952985
713,0.09889427593089874
714,0.1017359965114963
715,0.10449804447504457
716,0.10743895698107386
717,0.11028890147987379
718,0.11272852589414925
719,0.11570104466198224
720,0.1189762026739496
721,0.12196592916360219
722,0.1244293531244337
723,0.12745539730814656
724,0.13037644684353922
725,0.13296573244489335
726,0.13566065186550752
727,0.13806586313717822
728,0.14015176294938464
729,0.1425901151917408
730,0.14467117229787757
731,0.14658621192220844
732,0.14832633116870297
733,0.15025364005304004
734,0.15191739461033477
735,0.15356818778134818
736,0.15490072296301888
737,0.1560811994863128
738,0.15743181268861445
739,0.15887043549409927
740,0.16013277091192116
741,0.16127378676900428
742,0.16234029712852294
743,0.16334119151099075
744,0.16432132517611203
745,0.1651915817963127
746,0.16600850013752413
747,0.16682237064003075
748,0.16763529649272219
749,0.16849021171017756
750,0.1693264357773056
751,0.17003056250884863
752,0.17066357313650324
753,0.17126313054218933
754,0.17187950121352985
755,0.17249761720855533
756,0.17311358823543554
757,0.17373655421861728
758,0.17425959941134622
759,0.17478560721834244
760,0.17572692523321848
761,0.17748085042440087
762,0.1784873113012398
763,0.17866962140996528
764,0.17878612412797
765,0.17886320545198492
766,0.17889390827137058
767,0.17901616626302574
768,0.17921954734238044
769,0.1795470955684066
770,0.17993159568950706
771,0.1803654464411178
772,0.18079881697084077
773,0.18122483290282468
774,0.18168130124596613
775,0.18210002409289613
776,0.18252014708576006
777,0.18297254227880266
778,0.1833898788345436
779,0.1838201178883152
780,0.1842692976800494
781,0.1846703184994288
782,0.18507923212215074
783,0.18543171042365283
784,0.18584840535587538
785,0.18632931454478344
786,0.18675043695317967
787,0.18711064713610842
788,0.18749499493644106
789,0.18790183832764581
790,0.18832622940773036
791,0.18873200868581771
792,0.189127527397555
793,0.18955847362776926
794,0.18995366372451833
795,0.1902580305615465
796,0.19058250908670876
797,0.19092976432407963
798,0.19132607442932426
799,0.19171928671217253
800,0.19207051857958657
801,0.19242917994484532
802,0.19281053416574956
803,0.19321836927012673
804,0.19364318173981213
805,0.19400334289811585
806,0.1943749177861141
807,0.19479021256617307
808,0.19517503445509665
809,0.1955807160025225
810,0.19597146172624114
811,0.19631995703942146
812,0.19672757371308186
813,0.19707484061854733
814,0.19748995632092073
815,0.1979748489817596
816,0.19839821572150262
817,0.19881282280510798
818,0.19921985130590286
819,0.19961998709559697
820,0.2000024421306202
821,0.20038034428106113
822,0.20078690277196687
823,0.20122562879331285
824,0.20165865574017464
825,0.20205822239074858
826,0.2024544905906635
827,0.20278926469118574
828,0.20315463333637934
829,0.2035427453803218
830,0.2038927306477637
831,0.20423615975848264
832,0.20459423892732942
833,0.20493497166052121
834,0.20530185804733492
835,0.20574503368930214
836,0.2061566591215523
837,0.20651564599203762
838,0.20686176264000933
839,0.20726429707635477
840,0.20764071548551186
841,0.2079915463521027
842,0.20836444049867098
843,0.20869657106645675
844,0.20904503885165068
845,0.20942725597204237
846,0.20983399304135705
847,0.2102572895007766
848,0.21065417847037066
849,0.21103700079982873
850,0.21146528712211932
851,0.21191328348244498
852,0.21231059979983918
853,0.2126469464279285
854,0.21309494344300228
855,0.21348341644326407
856,0.2138935637225912
857,0.2142841766452655
858,0.21464041793270178
859,0.21489180007920256
860,0.21518280027755027
861,0.2155215604450016
862,0.21589701259686472
863,0.21622364470550953
864,0.2165244131084065
865,0.21687777150192453
866,0.21721062029035787
867,0.21750951901906718
868,0.21783458520444615
869,0.21827786877318456
870,0.21860922062906504
871,0.2189200828926572
872,0.21923286746421994
873,0.21956139663432656
874,0.21989288350082536
875,0.22021209413295
876,0.22053993247271586
877,0.22093522595639964
878,0.22132498043548665
879,0.2216326584638375
880,0.22187816477009778
881,0.22222850225006788
882,0.22258858974851065
883,0.22291747558220662
884,0.22321606370696184
885,0.22356935546883555
886,0.22388108830407014
887,0.2241374715238398
888,0.22446683583021615
889,0.22472435372726213
890,0.22507088179107726
891,0.2253774247698888
892,0.22565286919939062
893,0.2260394634184482
894,0.22635728991533138
895,0.22662607531896212
896,0.22688111025336447
897,0.22725720829465224
898,0.22769605727575642
899,0.22798912996134263
900,0.22822474947885152
901,0.22854478769957098
902,0.22880889700544857
903,0.22898673460876823
904,0.22927247814179688
905,0.22959270515602576
906,0.2298703905649783
907,0.23016631145982175
908,0.2305250784732671
909,0.23087786759154527
910,0.23118981774030617
911,0.23143193006606905
912,0.2315887109985486
913,0.23204378173269327
914,0.2323219447836399
915,0.2324728948599011
916,0.23262946737466172
917,0.23278079298177656
918,0.23299429827353188
919,0.2332821928631868
920,0.2335707813834238
921,0.23378617651077993
922,0.23389608915664417
923,0.23403057538260164
924,0.23430957425867657
925,0.23441324202181685
926,0.23466349023711516
927,0.2349184899803377
928,0.23492156743975923
929,0.2351541842048125
930,0.23535222816470014
931,0.2356271393868252
932,0.2361125858035529
933,0.2364170098665112
934,0.23642791687984288
935,0.23646618579915873
936,0.2369894786868457
937,0.2369842333842202
938,0.23693351661498382
939,0.23701038692126003
940,0.23700554100694826
941,0.2370448591339019
942,0.23699421276762245
943,0.23695945969379276
944,0.23682111364896294
945,0.23683330001609215
946,0.23684247997724706
947,0.23676306615700313
948,0.23657311086259797
949,0.23634101101446925
950,0.2358444838472263
951,0.23542813392172507
952,0.23531081994437403
953,0.23514782296660638
954,0.2346284146384342
955,0.23414464934094267
956,0.2341125681488502
957,0.23345222768320784
958,0.23327368937751058
959,0.233194319432396
960,0.23301000320270093
961,0.23268909808542887
962,0.23248625955896535
963,0.2325728692863343
964,0.23259513738726897
965,0.23227530436237576
966,0.2323508186669051
967,0.2323321168513557
968,0.2324130381988759
969,0.23213405075878257
970,0.23243143878972294
971,0.23263171222397322
972,0.2325789267472082
973,0.23247378840440394
974,0.23247972865931216
975,0.23260925585553957
976,0.23276468161363117
977,0.23294925586206433
978,0.2331789163290669
979,0.23310510460337147
980,0.23308739606786072
981,0.23345042238647934
982,0.23374220022827918
983,0.23415546697444556
984,0.2342905513565885
985,0.23409361940512596
986,0.234467456638968
987,0.23482675979725584
988,0.23541724188654012
989,0.2357373193460751
990,0.23573089537565067
991,0.23658293650856344
992,0.23705959932611556
993,0.23710053147328392
994,0.23740773582329028
995,0.23790610340082546
996,0.2380368446522189
997,0.2384514039897984
998,0.2383452522242907
999,0.23924532924146225
1000,0.23964913306845836
1001,0.23991630480922288
1002,0.2405725235035474
1003,0.24098385163810637
1004,0.2413354228343112
1005,0.24160216943694401
1006,0.24163796435594628
1007,0.24215719543756803
1008,0.2429749368020187
1009,0.2436468107233078
1010,0.24438590338177535
1011,0.24499065588583208
1012,0.2452512199222492
1013,0.24570303639257546
1014,0.2463031476314367
1015,0.24683135001794382
1016,0.24728439676197994
1017,0.24813782766670495
1018,0.24866274587871534
1019,0.24911938705123177
1020,0.24974764527505372
1021,0.2501858309187912
1022,0.2507393602533281
1023,0.2513207207246958
1024,0.25187528450395835
1025,0.2523726781666842
1026,0.2528485494127039
1027,0.25323030478514846
1028,0.2536330315214649
1029,0.2543724805568711
1030,0.2548749586787222
1031,0.2552655995295541
1032,0.25584172531647587
1033,0.25645648836939783
1034,0.25684520150318496
1035,0.2573876276861461
1036,0.2578323467116498
1037,0.258481360729641
1038,0.2595317696279633
1039,0.26006530903096803
1040,0.26053556064903616
1041,0.26089820753944737
1042,0.26141995570978127
1043,0.26170522282480835
1044,0.26207198147129385
1045,0.2628959805219732
1046,0.2635787024933696
1047,0.2639502975282202
1048,0.2643928135083966
1049,0.2649427465876736
1050,0.26536447333105034
1051,0.2655160148590796
1052,0.26595369206912817
1053,0.26655550804454475
1054,0.26676385259582125
1055,0.26699511865263065
1056,0.26721583812899874
1057,0.26754719561089857
1058,0.2680532979844789
1059,0.2686706505114207
1060,0.2692605812528829
1061,0.26978541665545763
1062,0.2702697497918718
1063,0.27071231669483437
1064,0.2710025261307344
1065,0.27138495037553395
1066,0.2717168923544223
1067,0.2722359265599905
1068,0.272738489213526
1069,0.27319409879771245
1070,0.27353409582275046
1071,0.27380577365763203
1072,0.2741049576429144
1073,0.2744712200994488
1074,0.2749891645563917
1075,0.2754230807161626
1076,0.27577832659491375
1077,0.2760415003626834
1078,0.27635861021987596
1079,0.27686577363508036
1080,0.27705946261624703
1081,0.2771791468127544
1082,0.27739972799784496
1083,0.27762462632992413
1084,0.2781462083569188
1085,0.27870461771166755
1086,0.2789841278878073
1087,0.2792469844102777
1088,0.27968982424858924
1089,0.2799719294962922
1090,0.2801663606273638
1091,0.2804859042970477
1092,0.28080086864959664
1093,0.2809357851248222
1094,0.28120450211177894
1095,0.28172978588858705
1096,0.28196167214583945
1097,0.2819699789530212
1098,0.28196795196623037
1099,0.28219886075215145
1100,0.28242733684486754
1101,0.2825170086697346
1102,0.28262844978583246
1103,0.28284881204932155
1104,0.28302682381256095
1105,0.2832038682426906
1106,0.28347565234062705
1107,0.28361646170071775
1108,0.28375784273104077
1109,0.283954410793437
1110,0.2840236847741565
1111,0.28400659653839044
1112,0.2839282325853224
1113,0.2841144065405872
1114,0.28429074197966464
1115,0.28414457787644914
1116,0.2845983545662185
1117,0.284335467206647
1118,0.2843614563844007
1119,0.2845520521631527
1120,0.2847891260580435
1121,0.2852133312428511
1122,0.28510817915430264
1123,0.2851885495773895
1124,0.2853578723703807
1125,0.2849259253927303
1126,0.28438897463853796
1127,0.2844921900628803
1128,0.28412834096326844
1129,0.28359902463460573
1130,0.2835379536580861
1131,0.2830240764915176
1132,0.2820556232236888
1133,0.28122528609570185
1134,0.2800066482354677
1135,0.2791281337450029
1136,0.27827660738931653
1137,0.27715587486187815
1138,0.2755530644446601
1139,0.27449181124607114
1140,0.2732583808972732
1141,0.2716566263731939
1142,0.27020934092545346
1143,0.2690257946594582
1144,0.26781393329063496
1145,0.26659175770305216
1146,0.26475100484486885
1147,0.26282078613372484
1148,0.2610218793982909
1149,0.2593500113254846
1150,0.257386402228598
1151,0.2554910548411342
1152,0.25380322941053257
1153,0.25235175929639886
1154,0.2507932226566945
1155,0.24958830111217778
1156,0.24869708961912118
1157,0.24777206214568626
1158,0.24679485171074725
1159,0.24589754132082725
1160,0.2452034385908868
1161,0.24425356026489337
1162,0.24340982100329545
1163,0.24261496979835462
1164,0.24192944860928328
1165,0.2413924196479339
1166,0.24097363424555046
1167,0.24066039869714406
1168,0.24039022734803828
1169,0.239865697648672
1170,0.23941751796000738
1171,0.23888520541925806
1172,0.23858745832292366
1173,0.23841280449621877
1174,0.23825178832070992
1175,0.23804981600992875
1176,0.23793729122135715
1177,0.23777550404020892
1178,0.23769865249787303
1179,0.23765777931012713
1180,0.2375651358716689
1181,0.2374080177302158
1182,0.2372895644563527
1183,0.23717680032629856
1184,0.23705016854199407
1185,0.23689456208663384
1186,0.23691308338043077
1187,0.23695198438273507
1188,0.23690778427890408
1189,0.23697513747813476
1190,0.23690170151517795
1191,0.23680190042433671
1192,0.23683431293425972
1193,0.23679238238187306
1194,0.23670204879673462
1195,0.2366278273683458
1196,0.2367152176769687
1197,0.2367661816830094
1198,0.23676490728952115
1199,0.23691618956812882
1200,0.23715115530495817
1201,0.23728668272232123
1202,0.23746234451695153
1203,0.2376666502274806
1204,0.23778200500036611
1205,0.2380219863119621
1206,0.23836441248630114
1207,0.23871872990213414
1208,0.23912494777260973
1209,0.23941915866737135
1210,0.23971763459956005
1211,0.24010597467401634
1212,0.2404861391142489
1213,0.24092667218717986
1214,0.24133206870259574
1215,0.24164795165790914
1216,0.2420781298797757
1217,0.24249827439709726
1218,0.24307329853414972
1219,0.24388491928532324
1220,0.24451478814525598
1221,0.2450833772315945
1222,0.24569771387770126
1223,0.24620069279432932
1224,0.24676553634616732
1225,0.24735708830603448
1226,0.24794016681966005
1227,0.2485587732393593
1228,0.249193404914981
1229,0.24983964786555218
1230,0.2503843513591251
1231,0.25100754846919127
1232,0.25184931489283635
1233,0.25257091871899917
1234,0.2532023910967555
1235,0.25393916538888206
1236,0.25471582164593964
1237,0.25543290683263137
1238,0.2558412233887328
1239,0.256535401478749
1240,0.257450723211192
1241,0.25809461883584917
1242,0.258660888534189
