Wavelength,29MAY18
516,0.10488735512300265
517,0.10550851741049194
518,0.10613131743850551
519,0.1067106952280472
520,0.10722935338782938
521,0.10781421236845695
522,0.1084544476256154
523,0.10913805120928738
524,0.10976898056903006
525,0.11041457603741019
526,0.11109679174806622
527,0.11183240298630708
528,0.1125266375331288
529,0.11317720098963205
530,0.11381910800187708
531,0.11448247717219151
532,0.1152142559171408
533,0.11590960910944867
534,0.11661333344579153
535,0.11732822309900212
536,0.11800843976853215
537,0.11865725667880923
538,0.11942145832921555
539,0.1201111501479241
540,0.12077190957910564
541,0.12145760728751409
542,0.12210676565177286
543,0.12272777562125683
544,0.12338523448932705
545,0.1240646783113179
546,0.1246899182171785
547,0.1254053882214307
548,0.1261677782576941
549,0.1269175293191522
550,0.12760877710488758
551,0.12830818294241542
552,0.12903079265441492
553,0.1297465457760128
554,0.13043764934211102
555,0.13120338141995794
556,0.13198821321860904
557,0.1327934776932796
558,0.13352148273047443
559,0.13421424890252948
560,0.1349482749400005
561,0.13566717425814048
562,0.13639187426757915
563,0.13713237294854522
564,0.13786896089451012
565,0.13859313581780774
566,0.1392799185715559
567,0.1399154053368154
568,0.14056638954179196
569,0.14120640432117212
570,0.14184297182821232
571,0.1424555348309473
572,0.143040598021702
573,0.14364756199554715
574,0.14422718848395136
575,0.14478671868649085
576,0.14531148938724503
577,0.14580024154562948
578,0.14628983803173887
579,0.14677755576058854
580,0.14726858963987943
581,0.14778831359968791
582,0.14833645728391354
583,0.14887267020550432
584,0.14935251498149033
585,0.14983784230029074
586,0.1503073944375655
587,0.1507866000061157
588,0.15127125444740952
589,0.1517462483020321
590,0.1523129287709378
591,0.15286649572041722
592,0.15336176064862536
593,0.15387796074866705
594,0.15444507017650205
595,0.15497056184428148
596,0.15539715557419365
597,0.15577256301477593
598,0.15618585913354513
599,0.15672113340536037
600,0.1572986838567047
601,0.15785735763879205
602,0.1583456997769166
603,0.15881637182074726
604,0.1591969179644891
605,0.15962038727502348
606,0.16010259505773855
607,0.16061193234471233
608,0.16109927211229746
609,0.16154360527442985
610,0.16198694275928022
611,0.16248049774387097
612,0.16294011007395542
613,0.1633892758833791
614,0.16383564539437329
615,0.16427793928381174
616,0.16471728309967348
617,0.1651507763880039
618,0.16557248093571156
619,0.1659655935320969
620,0.1663721534035961
621,0.16679324876921442
622,0.1671804910753798
623,0.16754164693035434
624,0.16785496386973048
625,0.16824307642933042
626,0.16862658478568526
627,0.1690235800361306
628,0.16939685930050058
629,0.16971435061012502
630,0.17008965992802744
631,0.17045560964550985
632,0.1707795906449343
633,0.17109881071149063
634,0.17145020836032226
635,0.1718398347762667
636,0.17221272675439714
637,0.17258552602405405
638,0.17297797886920702
639,0.17337614012099953
640,0.173742260608215
641,0.1740965492135664
642,0.17448769709086276
643,0.17489022984801064
644,0.1752080832615594
645,0.17552682415386933
646,0.17583996044852557
647,0.17617489477654408
648,0.17648038678996092
649,0.17679067854797403
650,0.17715489015314967
651,0.17749235793408763
652,0.17785715764410653
653,0.17820072512994184
654,0.1785234005751904
655,0.17895296480591522
656,0.179393213892747
657,0.17978179976736552
658,0.1800283850692485
659,0.18028291593960083
660,0.18057969624159798
661,0.18091238719234898
662,0.1812337287139032
663,0.18157405161650975
664,0.1819081434923159
665,0.18222792925145823
666,0.1825816962595719
667,0.1829272171371406
668,0.18325749649914308
669,0.1835845352375027
670,0.18393077671579106
671,0.1842854923153524
672,0.184608218763745
673,0.18495624971733998
674,0.1853224355220622
675,0.1856892119267914
676,0.18603479908332307
677,0.18638267593167962
678,0.18675189750546212
679,0.18710443531229193
680,0.1874428471880551
681,0.1878340515477338
682,0.18827824978148877
683,0.18873460700807576
684,0.18913413593388365
685,0.1895992616807446
686,0.19013123236966925
687,0.1906857640809119
688,0.19113874695123556
689,0.19166657071372645
690,0.1921125685310844
691,0.19250854749730173
692,0.19300581082151907
693,0.19356739745432633
694,0.19438305639177925
695,0.19497078616041608
696,0.19552694018118774
697,0.196094488769465
698,0.19657035881233575
699,0.19703672619553553
700,0.19765278480139956
701,0.1982441697592338
702,0.1987539705179495
703,0.19937483118969299
704,0.1998692483957159
705,0.2003644699716906
706,0.20081931688903704
707,0.20129217858521678
708,0.20177610983615313
709,0.20227418629036836
710,0.20280126552343244
711,0.20332769268259715
712,0.20384043285740966
713,0.2043009946735559
714,0.20473602842962735
715,0.2053134031188142
716,0.20594406518456948
717,0.2064577729994595
718,0.20713136045286573
719,0.2078103987228381
720,0.2082687551491218
721,0.20883226494536097
722,0.20932742473977328
723,0.20976858303343104
724,0.21015455031580554
725,0.21064608847788285
726,0.2111259728899329
727,0.21152483514144463
728,0.21189359596700186
729,0.212336980684927
730,0.21279789477885608
731,0.2132764154360725
732,0.21379548755519412
733,0.21425167270438783
734,0.21465077699663004
735,0.21504551972314212
736,0.21547347572988845
737,0.21587361217951356
738,0.2162635223947928
739,0.21672658089859032
740,0.21714819718457945
741,0.217573574309832
742,0.21806745528951943
743,0.21846733030012674
744,0.21879262661051324
745,0.21915506183422653
746,0.21964186794007798
747,0.22009434999342187
748,0.22045632539662968
749,0.22079347849299552
750,0.22122219918239902
751,0.22163828254575013
752,0.2220278179032101
753,0.2224004898110048
754,0.22274160299409307
755,0.22306472568075544
756,0.22343932627431598
757,0.2238243862867485
758,0.2240176322941505
759,0.22406895463410556
760,0.22485237482248013
761,0.2251376004275296
762,0.22538355927071146
763,0.22565993627758074
764,0.22598235063166106
765,0.22637396373932278
766,0.22667555749191398
767,0.22702075852442752
768,0.22730301857018942
769,0.2276306916882977
770,0.22794477491669823
771,0.22821417527576304
772,0.22849380421622867
773,0.2288090418833425
774,0.22912199144324388
775,0.22942346144030862
776,0.22968769126170385
777,0.22996566825674453
778,0.2302835800882549
779,0.23059930551199875
780,0.23083307312441126
781,0.23111034215182055
782,0.23140929784296516
783,0.2316819116963691
784,0.2319037093881044
785,0.23216302947205245
786,0.23243885498700095
787,0.2327561034913866
788,0.23302044361483146
789,0.23328419921976834
790,0.23355379902579942
791,0.2338309325739727
792,0.234112296518103
793,0.23435914639408503
794,0.2345928737664655
795,0.2348857601209675
796,0.23512769460049976
797,0.23534801167440494
798,0.23557738193703776
799,0.23588349313282436
800,0.23619497663455086
801,0.23647756849716267
802,0.2367142394331009
803,0.23695131702381197
804,0.23722390306437474
805,0.2375176157361204
806,0.2377945170787531
807,0.23802873144328637
808,0.2382620993638955
809,0.23855349241753274
810,0.2388046128733287
811,0.2390372232782661
812,0.23911869341449854
813,0.2391952008837181
814,0.23940006003701197
815,0.2396270030312684
816,0.2399071682014896
817,0.24016987978847992
818,0.24044566767208303
819,0.24079731138441185
820,0.24114257763616873
821,0.2413024118670269
822,0.241377594808632
823,0.2416313776839551
824,0.24199420139432387
825,0.24221135800791072
826,0.24235004350901723
827,0.24249280331669726
828,0.24269985561510218
829,0.24289513373894372
830,0.2432533084953074
831,0.24351077513200414
832,0.24367423708614777
833,0.24391935981611168
834,0.24402070524272912
835,0.24416301297158394
836,0.2444226467327097
837,0.24461367450977461
838,0.24484701491204214
839,0.245033237215887
840,0.24520946784474884
841,0.24545966102054748
842,0.2456645228648847
843,0.24582975635412724
844,0.24603076475824748
845,0.2462789741362629
846,0.24645147514203114
847,0.24656638109902457
848,0.24677382531578224
849,0.24696433017068337
850,0.24710884754099965
851,0.24728375275042264
852,0.2475752767052869
853,0.24771059206218562
854,0.24789996016271254
855,0.2481700464949058
856,0.248357466604468
857,0.24851944702518122
858,0.2487273295262752
859,0.2489483315889543
860,0.24903883636651508
861,0.24923683861175763
862,0.24946542938051433
863,0.24964425898014003
864,0.24980032866372529
865,0.24996824174091764
866,0.2501279302607301
867,0.25029144795383435
868,0.25053688239120575
869,0.25071122238227483
870,0.25088514098118164
871,0.25112244354198643
872,0.2511513315080158
873,0.2512868346337038
874,0.25150963756574907
875,0.2516839831148626
876,0.2518578636557802
877,0.2521487164010939
878,0.2524581967199053
879,0.25261659382436114
880,0.2527048751892313
881,0.2528239690912616
882,0.25307540511245785
883,0.2534367633969635
884,0.25361142071576326
885,0.2537248285464716
886,0.25388722894693216
887,0.2542086889634703
888,0.25444446478415045
889,0.25459920669916647
890,0.2547397027628082
891,0.25489377407273806
892,0.255215024268751
893,0.255257258813322
894,0.2553284566251457
895,0.2555707591963936
896,0.2556996193268567
897,0.2559107313271939
898,0.25608335641412505
899,0.2564141328008398
900,0.25654024293613376
901,0.2567113142716714
902,0.2570664245605149
903,0.2573146527704352
904,0.257548773158109
905,0.2576475570624005
906,0.2576477591771601
907,0.25788053040574993
908,0.2579074806109063
909,0.2583510610295329
910,0.25863900281925384
911,0.2586220472004028
912,0.25882653397830724
913,0.2590710883087437
914,0.2593602115554201
915,0.259556744956181
916,0.25991947552776695
917,0.2601703805491592
918,0.26025993218451837
919,0.2605151265462898
920,0.26070000991980674
921,0.2608318912189625
922,0.2610081610612688
923,0.2609906858406334
924,0.2614847370117803
925,0.261498442201595
926,0.26127649605391096
927,0.2608561565762286
928,0.26101881610304334
929,0.26059969571742464
930,0.2608195977345763
931,0.25948202778888463
932,0.2589520302202487
933,0.25924534027839174
934,0.25969362262603757
935,0.25986251225845003
936,0.2599786367272502
937,0.25962015847948894
938,0.26019648086015024
939,0.26054030859225674
940,0.2606783055458012
941,0.2608687937564883
942,0.26086994396174235
943,0.26102587411032274
944,0.2615381002877797
945,0.26163184447191645
946,0.262023113819725
947,0.2620380002547126
948,0.26280286165823885
949,0.2631214425987931
950,0.26285186116562886
951,0.26317504676440745
952,0.26336034942802444
953,0.26321638217111326
954,0.26423283401252806
955,0.2647440453545057
956,0.26439883275460696
957,0.2645072399390306
958,0.2651002794728951
959,0.26565712032067823
960,0.26587979826306096
961,0.26604715610889074
962,0.2668269236997556
963,0.2675549635927084
964,0.267698129252968
965,0.267398166756512
966,0.26724629024547764
967,0.2677574199556957
968,0.2689866117053892
969,0.26884984245379573
970,0.26882172603625387
971,0.2687265700192981
972,0.26901092260547727
973,0.2696489892305678
974,0.2700685189257258
975,0.26969161660269425
976,0.26973897515589995
977,0.2706496124030652
978,0.271249995036524
979,0.27119047410445996
980,0.2712189305102586
981,0.27169470516761507
982,0.2717610203494048
983,0.2715018728045153
984,0.2714496247587526
985,0.2724680196906488
986,0.2725522408329506
987,0.2729823720576051
988,0.27387314560379517
989,0.27332287634436847
990,0.2734072071855519
991,0.27377455574821624
992,0.27395010697968125
993,0.27442732756075816
994,0.27425299361400346
995,0.2744793392564755
996,0.27510697771679077
997,0.2749360577758604
998,0.2746939837506101
999,0.2751455735808711
1000,0.27548802742253486
1001,0.27998980385045213
1002,0.28022783454466715
1003,0.28050570391093466
1004,0.28073392631185456
1005,0.28080113303649207
1006,0.28111228369141705
1007,0.2813890654094279
1008,0.2815800661502259
1009,0.281752857168143
1010,0.28200341504047566
1011,0.2820615492985815
1012,0.2824062970534139
1013,0.28268992513163915
1014,0.28301120172658784
1015,0.2833883463214087
1016,0.2836665285604898
1017,0.2838911462451026
1018,0.28428119810054375
1019,0.2844966563863348
1020,0.28450179001806974
1021,0.28473616713306693
1022,0.2850296544928205
1023,0.285314178641522
1024,0.2857083475682038
1025,0.2859346287466734
1026,0.2859894554324156
1027,0.2862420254511925
1028,0.2865172287755562
1029,0.2866412731990383
1030,0.286838887603157
1031,0.2871855692234142
1032,0.2873900888338303
1033,0.28751810548482587
1034,0.28777067453719785
1035,0.2880537833027733
1036,0.28840008269074013
1037,0.2887973343366973
1038,0.28904195484874373
1039,0.28909869255888593
1040,0.289406023858819
1041,0.2897362341324977
1042,0.290010481185787
1043,0.29060030695546335
1044,0.29094649031830166
1045,0.2909510697407746
1046,0.2909359699435631
1047,0.29103318534474243
1048,0.2911153160822102
1049,0.2913363865555119
1050,0.2917499703160782
1051,0.2919896153673637
1052,0.2921692884899525
1053,0.2924361309083791
1054,0.2927560885646035
1055,0.29295316142611216
1056,0.29320971477875923
1057,0.2934715484226771
1058,0.29381739080748415
1059,0.2940443460906711
1060,0.29425730889801593
1061,0.2944571001974886
1062,0.2947207537246967
1063,0.2949515646259381
1064,0.29512675642562664
1065,0.29532113817772354
1066,0.29568252408189344
1067,0.29616591635193956
1068,0.29650107804824155
1069,0.29671649803709516
1070,0.2968831949043768
1071,0.29686829276259213
1072,0.29704962948167474
1073,0.29726682013495465
1074,0.2973975468737536
1075,0.2976839354394657
1076,0.29799073529054787
1077,0.2982789482696766
1078,0.298551567622134
1079,0.29892482042794666
1080,0.2989272197477833
1081,0.29922816439256295
1082,0.29924904936020347
1083,0.2994273364035954
1084,0.29976989154182
1085,0.29995941343306426
1086,0.30023566101071336
1087,0.300477710069049
1088,0.300409540097613
1089,0.3006137807169167
1090,0.3009930142028785
1091,0.3012156231096642
1092,0.3014865421710605
1093,0.30192912805535516
1094,0.3021306434993806
1095,0.3022476435240611
1096,0.3023855221477828
1097,0.30262733135044867
1098,0.30280831684759285
1099,0.30308182873488976
1100,0.3034336992572504
1101,0.30348918802443287
1102,0.30366825795236396
1103,0.30394455018321787
1104,0.30409566556707857
1105,0.30448235037417626
1106,0.3045883265809842
1107,0.3047316266809439
1108,0.3049238265923219
1109,0.3051040303962278
1110,0.3047623810392639
1111,0.30472098028858374
1112,0.3045470757286835
1113,0.3046446346906955
1114,0.30482724446947523
1115,0.3049046331409119
1116,0.3048163896580619
1117,0.30495446875243054
1118,0.30506718028446334
1119,0.3055537224173871
1120,0.30614596073874467
1121,0.3066658175370828
1122,0.30710519506150574
1123,0.3081619737859977
1124,0.3078627329104979
1125,0.30813254409376145
1126,0.3086504345632767
1127,0.30809736802976834
1128,0.3083376096398029
1129,0.3088016301315123
1130,0.30896453370549026
1131,0.30918411721687883
1132,0.3094469920789182
1133,0.3093930429237652
1134,0.3095564367528305
1135,0.3096326287695702
1136,0.30976791016848493
1137,0.3099936658566477
1138,0.31015306893521144
1139,0.31017430206617413
1140,0.3103390388246807
1141,0.31047591874263303
1142,0.31039324156415227
1143,0.3101810645295575
1144,0.3096947117941484
1145,0.30990991985874383
1146,0.31098513605590783
1147,0.3108983990582871
1148,0.3101006882995968
1149,0.3101492299975418
1150,0.3102092370431392
1151,0.31022104007871126
1152,0.31036586599978233
1153,0.3103580485151566
1154,0.3105777962011826
1155,0.3105964233717512
1156,0.3106170603850811
1157,0.3103911792802857
1158,0.3105010309340422
1159,0.31042297268725216
1160,0.3105193332045353
1161,0.31109284272638166
1162,0.3112942825900048
1163,0.3114583503653279
1164,0.3114532171569494
1165,0.3113006328775667
1166,0.31137533339216583
1167,0.3116156963448815
1168,0.31168459692780937
1169,0.3117803428609969
1170,0.3120298714467733
1171,0.3123681175546443
1172,0.3125055975345318
1173,0.31242605391656864
1174,0.3123505675130017
1175,0.31241860764464613
1176,0.3124332164439807
1177,0.31253639612335865
1178,0.3127017914501457
1179,0.3128024625613478
1180,0.31295868103369906
1181,0.3130317028220768
1182,0.31324242588714235
1183,0.3134044825040951
1184,0.31343490356625936
1185,0.31357108704099423
1186,0.3137964018978895
1187,0.31397645382740713
1188,0.31406476937846833
1189,0.3140308131198315
1190,0.31424795859061283
1191,0.31437539926430325
1192,0.3142879154578412
1193,0.31450384025992956
1194,0.3149014869070395
1195,0.31507167040076733
1196,0.3152242406216281
1197,0.3155201878823307
1198,0.3156487049896225
1199,0.3156176841258256
1200,0.3157342136799765
1201,0.3157609819179137
1202,0.315933950955813
1203,0.31612706191535717
1204,0.3162773298390189
1205,0.31656377113272827
1206,0.31676656025039374
1207,0.31691031229674943
1208,0.31709455834755107
1209,0.31728665789787136
1210,0.31743168061038396
1211,0.3175838715088468
1212,0.31786717011170773
1213,0.3181951435235335
1214,0.3183341948800343
1215,0.3185686405848185
1216,0.3188888453129747
1217,0.31909277628724875
1218,0.31919881237853653
1219,0.3194094864569146
1220,0.3196021900821395
1221,0.31981745661920163
1222,0.3201207661135774
1223,0.3204212296938972
1224,0.32069939644373213
1225,0.32096579493843913
1226,0.32120527856891234
1227,0.32144792742178574
1228,0.3217267516018676
1229,0.3219499649164871
1230,0.3221653886350042
1231,0.3223442264038745
1232,0.32258877398696306
1233,0.32290978463425735
1234,0.32315649822210624
1235,0.3232916878655373
1236,0.3234974259618752
1237,0.3237254265310664
1238,0.323960562515359
1239,0.3242946302732284
1240,0.32451366141541316
1241,0.3245439586645942
1242,0.32476548505064123
1243,0.325085936487799
1244,0.32538050451887124
1245,0.32580024769376914
1246,0.3260727918418461
1247,0.32627992015678475
1248,0.32644579336604806
1249,0.3265486195309416
1250,0.3267519725422121
1251,0.3269444793319435
1252,0.3271812200493801
1253,0.32748138902245116
1254,0.327784403351004
1255,0.3279233359721222
1256,0.3282297704181031
1257,0.3283794175966216
1258,0.3282488779556294
1259,0.32838867469505906
1260,0.32866477594740806
1261,0.3287672309631311
1262,0.3287824364158666
1263,0.328900194013387
1264,0.32914246353773025
1265,0.32941366076130857
1266,0.3295208161736436
1267,0.32960873949725944
1268,0.3296211153139746
1269,0.32969816569207544
1270,0.32999542122722625
1271,0.3301235753755073
1272,0.3304443448203383
1273,0.33073801223221755
1274,0.33088555072643716
1275,0.3309777179027128
1276,0.33112597692045337
1277,0.3313800467003374
1278,0.33150720842256437
1279,0.3316335134152635
1280,0.33173965479489015
1281,0.331761003360486
1282,0.33193142613441906
1283,0.33230310609522307
1284,0.33244357476431197
1285,0.33252955790130534
1286,0.3327045822738106
1287,0.3326588042042433
1288,0.3327674031655107
1289,0.3331672504568349
1290,0.3333001455416935
1291,0.3333193065274318
1292,0.3333452274830557
1293,0.3333650591841624
1294,0.33365801443175924
1295,0.33391273670130417
1296,0.33395868860252176
1297,0.3339919679642355
1298,0.33396972735316777
1299,0.33412579115021024
1300,0.3343692344009122
1301,0.33441053129074466
1302,0.33433947870194236
1303,0.33434450125319526
1304,0.3343568176219546
1305,0.3343450566303153
1306,0.33423720281065394
1307,0.3343278571865287
1308,0.3343459450021265
1309,0.3345204383446877
1310,0.33473383769369724
1311,0.3348706516179639
1312,0.3348983295749437
1313,0.3348732405700185
1314,0.33498535326601553
1315,0.33508628367899185
1316,0.3350449724896275
1317,0.3350302558384883
1318,0.3350007046682879
1319,0.3349360696561896
1320,0.3350991203317387
1321,0.3353147273515459
1322,0.33515877124200355
1323,0.33498117805426275
1324,0.33484059649063747
1325,0.3348699717141491
1326,0.3349667993450876
1327,0.3351636996212174
1328,0.3350094330018647
1329,0.3349333836569315
1330,0.3349858532213402
1331,0.33498829781430445
1332,0.33497357904068115
1333,0.3348522709400906
1334,0.33484220720696245
1335,0.3344829292885494
1336,0.33415839760148647
1337,0.33429586243156456
1338,0.33410211255665667
1339,0.33402765291804337
1340,0.3336841461553737
1341,0.3332997079939065
1342,0.33313869465702317
1343,0.3330930129911186
1344,0.33294507419700026
1345,0.33228261729173014
1346,0.33228675467014146
1347,0.3319649569267932
1348,0.330802314957067
1349,0.33145200186062473
1350,0.3312739872240118
1351,0.3312811075008445
1352,0.3301219727337967
1353,0.32974718589784824
1354,0.33006560068641444
1355,0.3305845270324693
1356,0.3315102427053364
1357,0.33379361526154616
1358,0.3349701572610945
1359,0.34172119514531596
1360,0.33957387659823224
1361,0.34256646691057047
1362,0.34424236182707446
1363,0.34446153816492237
1364,0.34532853154880083
1365,0.35547399158807946
1366,0.35091001060929616
1367,0.3772842617001171
1368,0.3856200455506401
1369,0.38374864069158354
1370,0.36232142564546665
1371,0.3317102137656114
1372,0.3217043443886556
1373,0.3299952083920987
1374,0.3561383799611991
1375,0.3541709681748718
1376,0.3632125550255243
1377,0.3659133421180541
1378,0.3629993846199535
1379,0.3430243102846119
1380,0.33931765479433995
1381,0.3469740039208904
1382,0.34299348923686807
1383,0.39391344553919017
1384,0.3944643559987362
1385,0.4045979210316665
1386,0.3704163931230463
1387,0.3532630614120752
1388,0.3581861159133599
1389,0.36526197763093327
1390,0.3651598653821525
1391,0.377071347657041
1392,0.3514098745134236
1393,0.3240474924323664
1394,0.3279048687961883
1395,0.3222389227227185
1396,0.3194830535969393
1397,0.3350575621306736
1398,0.3298767299332275
1399,0.33861599209955984
1400,0.33441575666876333
1401,0.34453609779708516
1402,0.330872335977631
1403,0.31870919687983934
1404,0.3178453175669682
1405,0.31076551821410536
1406,0.3035800330425308
1407,0.30082802809318976
1408,0.2970091671417011
1409,0.29157345392276446
1410,0.2911772210318784
1411,0.29159510740605143
1412,0.28783155186186005
1413,0.2875228753694829
1414,0.28608879941530707
1415,0.2870264602356539
1416,0.2879445402676878
1417,0.2863275312768022
1418,0.28604854338361096
1419,0.28615178732949387
1420,0.2851540257919894
1421,0.2842728022846427
1422,0.2847819913467078
1423,0.28586375680632137
1424,0.28548741050684373
1425,0.2858688377321536
1426,0.28615650714811247
1427,0.2863853127375593
1428,0.2856616531575933
1429,0.284941984235479
1430,0.28497236272902887
1431,0.2861102638706535
1432,0.28664429972964756
1433,0.2870677947446259
1434,0.2874163829702697
1435,0.28662904146348284
1436,0.2867861753068224
1437,0.286495601416192
1438,0.2866552356012454
1439,0.28664706978076715
1440,0.2863522812140601
1441,0.28656677192961044
1442,0.28563105703595715
1443,0.2863265637545745
1444,0.28574372805416637
1445,0.28641143776907724
1446,0.2864478043392255
1447,0.2869932667600468
1448,0.28696642595040545
1449,0.2872248977700312
1450,0.28786977433490857
1451,0.28765486635696447
1452,0.287678669589013
1453,0.28779234228950756
1454,0.2879699923590784
1455,0.28795222792866915
1456,0.28802585099067424
1457,0.2878897182282391
1458,0.2876893814929813
1459,0.287451531409165
1460,0.2869039397455029
1461,0.28712867807131104
1462,0.28705231998017894
1463,0.2877373726032006
1464,0.2881424675062763
1465,0.28828312818106494
1466,0.2885984837577717
1467,0.2885908706682876
1468,0.28891885367123193
1469,0.2889713931636422
1470,0.289049481057154
1471,0.2897983019822634
1472,0.28988002283767267
1473,0.28997956342491615
1474,0.29039923839347714
1475,0.29081101530232234
1476,0.2911959346966363
1477,0.2911540790350764
1478,0.29130323161917077
1479,0.29155959076723836
1480,0.2920613868250666
1481,0.2925154343422756
1482,0.29311279232482834
1483,0.2931485484674844
1484,0.2932252949784435
1485,0.2939586682726687
1486,0.29417731584170814
1487,0.29460976846016174
1488,0.2949912388038568
1489,0.29513580991300425
1490,0.2952027662042671
1491,0.2957164194741
1492,0.2961439558825992
1493,0.29636694136657477
1494,0.29668507271423084
1495,0.2970751619571
1496,0.2971851604810831
1497,0.2974686081834018
1498,0.29795318467209286
1499,0.29815925561084416
1500,0.29822127241206775
1501,0.298485116327621
1502,0.2987327993138126
1503,0.29894020809560873
1504,0.29951466501729185
1505,0.30002035569432783
1506,0.3002855007140667
1507,0.3006580422291446
1508,0.30094283956286183
1509,0.30117554169257515
1510,0.3015124698187576
1511,0.3020042260160729
1512,0.30232845012670434
1513,0.3027059744175
1514,0.30308417964917245
1515,0.3035318263582002
1516,0.30397308156058145
1517,0.304277646403511
1518,0.30450893970819526
1519,0.30485396826915384
1520,0.30513111094846096
1521,0.30527499365811994
1522,0.30547038297037354
1523,0.30579675529909023
1524,0.30600147226608154
1525,0.3061164150021307
1526,0.3064553899107755
1527,0.3068176791983401
1528,0.307091704490014
1529,0.30709213591157297
1530,0.3072196936497569
1531,0.3075978811603968
1532,0.307983808989047
1533,0.3081617748973673
1534,0.3081359470137747
1535,0.30818805230943835
1536,0.30854437673935464
1537,0.30877667552349264
1538,0.3089038945383962
1539,0.30906577125166185
1540,0.30931761448726536
1541,0.3094725001784132
1542,0.309591008452787
1543,0.3098641283369943
1544,0.30992361989554806
1545,0.3099785273168274
1546,0.3102714220295996
1547,0.3104168215145151
1548,0.3104786898596442
1549,0.3107553612928742
1550,0.31084977625081767
1551,0.3109057588870405
1552,0.31124761580821714
1553,0.31151860006632504
1554,0.3117776796556433
1555,0.3120527333586545
1556,0.3121669428775186
1557,0.3123284023961965
1558,0.3126160993254451
1559,0.3128695909930941
1560,0.31304282951444956
1561,0.3133433769903754
1562,0.31342491459452254
1563,0.31338278835889033
1564,0.31353623794466207
1565,0.31389971428758445
1566,0.31405559715079356
1567,0.31409951416849125
1568,0.31431920194624596
1569,0.31451510222766565
1570,0.3147267097023194
1571,0.31511057924427965
1572,0.3153523277937035
