Wavelength,01DEC18
459,0.06042184402301183
460,0.06084066065223866
461,0.06121613694058406
462,0.061614277781382794
463,0.062022254165585725
464,0.062415954032888715
465,0.0628202530717024
466,0.06320617252993352
467,0.06357874842683306
468,0.06398916805465997
469,0.0644133023684332
470,0.06486832125218692
471,0.06529738141989885
472,0.06572030975582221
473,0.066136740620699
474,0.06654204764064643
475,0.06694722240038983
476,0.06737075114787612
477,0.06778214903673299
478,0.06818440651830998
479,0.06859707108702703
480,0.06901360573688288
481,0.06940631518408318
482,0.06980830476317135
483,0.07022566653064669
484,0.07065287349421209
485,0.07107624179460184
486,0.07149815897784764
487,0.07191554532349415
488,0.0723648850354965
489,0.07277518912634726
490,0.07317320145666087
491,0.07357972753396069
492,0.07399270105922771
493,0.07440218735651653
494,0.07480114379816563
495,0.07520457247697795
496,0.07563246386078365
497,0.07605420673232696
498,0.07647243138426173
499,0.07690583619556987
500,0.07733061854772556
501,0.07777825186567458
502,0.07826321770901974
503,0.07870781156766674
504,0.07913183392766784
505,0.0795764237732546
506,0.08000899060250263
507,0.08039544561516351
508,0.08082443964515894
509,0.08125183104918329
510,0.08171957354227508
511,0.08218106613200438
512,0.08268300761598112
513,0.08320410959563218
514,0.08368704598163904
515,0.08420355299057868
516,0.08474118070461148
517,0.0852891432555809
518,0.0858556481838101
519,0.08638332552881833
520,0.08690524814966437
521,0.08739853026024372
522,0.08786882508985952
523,0.08834153705898662
524,0.08884365683809478
525,0.08941977729219827
526,0.09002021852789074
527,0.09055287241960683
528,0.0910678372886625
529,0.09155152398934742
530,0.09199937521765683
531,0.09241164305636754
532,0.0928510798462387
533,0.09328755077386466
534,0.093732852574608
535,0.09420040363655424
536,0.09466371827199094
537,0.09512872819824356
538,0.09558424486726115
539,0.09604021207450597
540,0.09649645825131531
541,0.09695466518737363
542,0.09742177260508339
543,0.09789852868473367
544,0.09837957320971641
545,0.09884217109491586
546,0.0992977353037785
547,0.09977850227665522
548,0.10025100621701616
549,0.10071556300861254
550,0.10116376170814284
551,0.10157806679321103
552,0.10200917789816287
553,0.10244783650429294
554,0.10285259861948808
555,0.10326858667336064
556,0.1036689543240628
557,0.10405943700680637
558,0.10444317768130246
559,0.10483733784933177
560,0.10523536426913768
561,0.10562168813954315
562,0.10598864183324436
563,0.10636012094995279
564,0.10674005138179248
565,0.10711448263143811
566,0.10747677698873817
567,0.10784597840139093
568,0.10821047157345219
569,0.10856732046483938
570,0.10890450450223782
571,0.10925351754300916
572,0.1095765262561292
573,0.10990720380367894
574,0.11025444422225542
575,0.11065534899895049
576,0.11100038022355238
577,0.11131638778607843
578,0.11164269710804675
579,0.11196677254472165
580,0.11229194189000752
581,0.11265070003636572
582,0.11298914943160424
583,0.11334192858688741
584,0.11369112856413757
585,0.11405006491532904
586,0.11441856027373543
587,0.11479951865101644
588,0.1152038505513248
589,0.11559677286175996
590,0.11601881957001824
591,0.11640796382159646
592,0.11677831103282615
593,0.11717043829040223
594,0.11756183600571088
595,0.11792068067699628
596,0.11829172757945841
597,0.11867453030907829
598,0.1190436490492441
599,0.1194264651210927
600,0.11981751285879043
601,0.12019149372021007
602,0.12055645509924823
603,0.12090890084055045
604,0.12125646579881955
605,0.12161040693036682
606,0.12197688790415864
607,0.12233267293504568
608,0.12267335494783528
609,0.12303417371298095
610,0.12338841965730574
611,0.12373274383262325
612,0.12407220093386047
613,0.12440116979226112
614,0.12475385222716044
615,0.1251197708473393
616,0.12547888571828436
617,0.12585307112613658
618,0.12621771890468958
619,0.1265849997492487
620,0.1269549970386164
621,0.12733057158496847
622,0.12771639159551118
623,0.1281150992215051
624,0.12850020574180693
625,0.1288960639956717
626,0.1293037581131904
627,0.12971079011636866
628,0.13010617118444015
629,0.13050742977410584
630,0.13093278047147333
631,0.13133921311822708
632,0.1317245232871765
633,0.13211098280806344
634,0.13248417194888687
635,0.13281958888334344
636,0.13314408921571985
637,0.13345552253863247
638,0.13375684060433
639,0.13405893798493518
640,0.13437641619181956
641,0.134688511493644
642,0.1349386488471605
643,0.13511766522633623
644,0.13534039905944764
645,0.13558190995405767
646,0.13586386332246242
647,0.1362321859747375
648,0.13659092783172114
649,0.13693423466607674
650,0.13728976276361723
651,0.1376617819521861
652,0.13802550535853905
653,0.13838585077543641
654,0.13875072635247884
655,0.1391089056553744
656,0.1395015200044173
657,0.1398462147990132
658,0.14004455815152742
659,0.1402363118208838
660,0.1404256719553248
661,0.1406289209758396
662,0.14091073699776938
663,0.14119895511354205
664,0.14147833682581612
665,0.1417596948229401
666,0.14208208571606512
667,0.14241097757620988
668,0.1427735286847417
669,0.1431377702123095
670,0.14348836071657997
671,0.14383105415774938
672,0.14417178836106598
673,0.14451906486770416
674,0.1448696948749088
675,0.1452263641882609
676,0.14559584736943135
677,0.1459651894247369
678,0.14632452833262488
679,0.14672001587809505
680,0.1471402724634442
681,0.14756590774898437
682,0.14799696159595044
683,0.14844892390940745
684,0.14895323846700861
685,0.1495039624854479
686,0.15013021649851999
687,0.1509086543698057
688,0.15178609688339967
689,0.15274451497701438
690,0.15346486806831383
691,0.15415082261703894
692,0.15505192224580266
693,0.15592848680204138
694,0.15688517212663908
695,0.15783331695246558
696,0.15884376213869716
697,0.1600603805721416
698,0.1610778317292261
699,0.16213665865898153
700,0.16314082046518874
701,0.16410832264482528
702,0.1649564782484073
703,0.16580762082088307
704,0.1666103553751233
705,0.16751847867236122
706,0.16842260255457914
707,0.1693448014934965
708,0.17005126713141444
709,0.17103014105710462
710,0.17205446020143447
711,0.1729859403725296
712,0.1740692609007306
713,0.1749341588136053
714,0.17579937130436923
715,0.1767342105747634
716,0.17777686303830698
717,0.17873735501667493
718,0.1792970241218621
719,0.18008276255241212
720,0.18111962027866174
721,0.18216326051051285
722,0.18288009460960603
723,0.18361416306715578
724,0.18424233254680755
725,0.18515774191326934
726,0.18612089789143588
727,0.18684501430313077
728,0.187518222228919
729,0.18813875761329682
730,0.18878836020788847
731,0.18953589210717053
732,0.19031068120856023
733,0.19127553196661187
734,0.19217758539462315
735,0.19285942972199077
736,0.193545315275108
737,0.19423028802097794
738,0.19492026601269646
739,0.19559854975322005
740,0.19625348502466122
741,0.19689209395764867
742,0.19749976821135595
743,0.1981144556491241
744,0.19871957711494617
745,0.19928665824338387
746,0.19987586828001186
747,0.20046679560694808
748,0.20103306008017907
749,0.20158265902740657
750,0.20212201522196238
751,0.202646805203467
752,0.20318094856824304
753,0.20368323194661198
754,0.2041671523887425
755,0.20465382417894717
756,0.20516227897650474
757,0.20570444498455248
758,0.2062065635268293
759,0.20655865632423262
760,0.20692251038316156
761,0.20745162991555033
762,0.20798599303825588
763,0.20839173412137152
764,0.20884304498443662
765,0.20932792030686004
766,0.20979739830434557
767,0.21026692568012575
768,0.2107008111710091
769,0.2111334169661908
770,0.21156146282663507
771,0.21198139472344055
772,0.2124071156262819
773,0.21281128629554694
774,0.21322710672630052
775,0.21365797187948896
776,0.21408158792513154
777,0.21449199142914316
778,0.21492077045326172
779,0.21535166294773875
780,0.21578233892363985
781,0.21621797992437347
782,0.21667074012575469
783,0.21715346827503182
784,0.21759751730745114
785,0.21796312326871975
786,0.21829469926230155
787,0.21867208701126634
788,0.21906277548682088
789,0.21950124724683565
790,0.21992439685399207
791,0.22036837239411
792,0.2207814863692225
793,0.2212165229182697
794,0.2216693016341923
795,0.22209470772916393
796,0.2225194535138536
797,0.22295422711512308
798,0.22339161201334015
799,0.2238097300073738
800,0.22422464037983458
801,0.22467350485963644
802,0.22511180453740745
803,0.22551633623519818
804,0.22590135187693394
805,0.22628398080843656
806,0.22668085166090463
807,0.227094923390137
808,0.22752665571907432
809,0.22796783908893786
810,0.2283834958604961
811,0.22891258484628013
812,0.22942847917318027
813,0.22987762128648592
814,0.23035217334181907
815,0.2308398529455768
816,0.23131417385065545
817,0.23174707528364438
818,0.2321371359476428
819,0.23252969798261236
820,0.23290682244386351
821,0.23329307479506167
822,0.23370854272804797
823,0.23412433262534493
824,0.23456030738455824
825,0.23492742917814247
826,0.23522175944573587
827,0.23558329532576633
828,0.2359985594062846
829,0.23641424322449636
830,0.23678389211736245
831,0.23709981822309345
832,0.23743936673908647
833,0.23781184677792494
834,0.2381505888271945
835,0.2384860987695972
836,0.238805130962449
837,0.23911219303882664
838,0.23944552024526322
839,0.23978207738226287
840,0.24016350716959717
841,0.24055210063500845
842,0.24089442313279322
843,0.2412783549369692
844,0.24167212874130778
845,0.24205844710577476
846,0.2424437309236472
847,0.24277479998780077
848,0.24310919598889055
849,0.24345150170206503
850,0.24380341272573772
851,0.24415134542184502
852,0.2445073527404935
853,0.24488986791107303
854,0.24524472326437957
855,0.24562632258669637
856,0.24602309751821064
857,0.24638316317082876
858,0.24670889449536818
859,0.24703115247593496
860,0.24737565889053925
861,0.24770695835680626
862,0.24804144213524792
863,0.24838821909113634
864,0.24875543106509151
865,0.24913046800699973
866,0.24946619569121392
867,0.24979097399476338
868,0.25012655429998554
869,0.25047849578982884
870,0.2508363069753604
871,0.2511892258100894
872,0.25152446484063395
873,0.25182320478752473
874,0.25215271190205524
875,0.2524997702665094
876,0.25281574602214646
877,0.2531230757081078
878,0.2534457142521026
879,0.2538068973394955
880,0.25416079842791334
881,0.2545070726331975
882,0.25483452922990824
883,0.2551541057748039
884,0.2554655744071125
885,0.2557437845116275
886,0.2560515798626772
887,0.2563801466914423
888,0.25666952890648975
889,0.2569909484351082
890,0.2572747958783718
891,0.2575034919382459
892,0.2579485871572668
893,0.25831065829625877
894,0.25859382169337
895,0.2586487932051741
896,0.258974957104284
897,0.25923124091062044
898,0.25958487006476544
899,0.25997358625725975
900,0.26032181604598653
901,0.26057573881014084
902,0.26081544979982574
903,0.26107322698894686
904,0.26128828697425543
905,0.2615798981189328
906,0.2619642191604551
907,0.26236026554454356
908,0.26283486765741476
909,0.2632459595625027
910,0.2636023260679824
911,0.2640139420516282
912,0.2643316301569074
913,0.26462909383550576
914,0.2649546675767892
915,0.26522529868940414
916,0.26542875575243696
917,0.26568017319366605
918,0.26591905392762716
919,0.26602913331002936
920,0.26640697467444796
921,0.2667982197618124
922,0.2671037504570052
923,0.26737960574203756
924,0.26766926370841193
925,0.2679553553334305
926,0.2682334869879818
927,0.26868467318394407
928,0.26921670017881083
929,0.2694616517351298
930,0.26955236068366517
931,0.269344315386857
932,0.26879603307097605
933,0.2683781944093566
934,0.2682025398573787
935,0.2684256458109096
936,0.2688717804729108
937,0.26919495994344417
938,0.2697650718473698
939,0.2700975700507347
940,0.2704591805788814
941,0.27097462583720183
942,0.27131491722882817
943,0.2715696075816597
944,0.27163227425610786
945,0.27175162923848084
946,0.2721266172045514
947,0.2725118157528438
948,0.27283183062107097
949,0.27308964480905656
950,0.2733151750801267
951,0.27378795257148314
952,0.2741007832754191
953,0.2745060984600497
954,0.27487026592705377
955,0.27524816941381997
956,0.2756564667317709
957,0.2759613406042341
958,0.27612983750923703
959,0.27629135227863993
960,0.27657223302340084
961,0.27672776679173666
962,0.2769933044763725
963,0.2774753803565775
964,0.2782927960163962
965,0.2787045429957766
966,0.2786696948969172
967,0.2789613012966322
968,0.2792459171111036
969,0.279423695326662
970,0.2798321187077031
971,0.2799849062037827
972,0.27996313352007407
973,0.28016705413971865
974,0.28062228825676067
975,0.2810086598553449
976,0.28108136688577956
977,0.28119725374253646
978,0.28147973808181714
979,0.2817810909472108
980,0.28183213246793365
981,0.28194170748098846
982,0.2821482954245541
983,0.28244392793764483
984,0.2826275038016237
985,0.282992072550461
986,0.2833062740158588
987,0.28336017263169966
988,0.2836081206557117
989,0.28384938818181427
990,0.2840802825578269
991,0.2844607179501752
992,0.2845708383744202
993,0.2847092860541519
994,0.28485282473610724
995,0.28504388618441917
996,0.2852930863934629
997,0.2856957415451068
998,0.2860580680531496
999,0.2860575133545675
1000,0.2862043488779208
1001,0.29308237088657985
1002,0.2933338687768885
1003,0.2936712279001194
1004,0.2940016125323655
1005,0.294306084173218
1006,0.29461244049855884
1007,0.29496138346066725
1008,0.29532904348157846
1009,0.2956421008406787
1010,0.2959975084696377
1011,0.2963488071415391
1012,0.2966850859898772
1013,0.2969747797621005
1014,0.2972758037628731
1015,0.2975872976159613
1016,0.2978880637518654
1017,0.29824532719008245
1018,0.29864600587476364
1019,0.29902671325344865
1020,0.29927071221524315
1021,0.2995442622667337
1022,0.29982308978713523
1023,0.30010561290981286
1024,0.30044185000382084
1025,0.300753496162412
1026,0.3010942036461659
1027,0.30142799626492545
1028,0.30173046448711877
1029,0.3020204616299942
1030,0.30236942394710276
1031,0.30267224087494315
1032,0.3029820157650614
1033,0.30328133976588556
1034,0.30357025545221006
1035,0.3038671112688959
1036,0.30421538515709207
1037,0.304561032766445
1038,0.3048994405798615
1039,0.3052000165494242
1040,0.30552549189302874
1041,0.3058187320181416
1042,0.30611829287144376
1043,0.30640266428328355
1044,0.30671127167228596
1045,0.3070449878438013
1046,0.3073504051625277
1047,0.30766422443115515
1048,0.30795462985436367
1049,0.3082084813030231
1050,0.30852183765945196
1051,0.30880892826142253
1052,0.309086590998354
1053,0.3093461077591565
1054,0.3096749449879217
1055,0.30998905794097154
1056,0.31029996572752605
1057,0.3106238113063073
1058,0.3109809163493433
1059,0.3112685088606033
1060,0.3114960404899114
1061,0.31177785734653163
1062,0.31204403170821626
1063,0.31227985334077024
1064,0.31260366576949694
1065,0.31286918696541965
1066,0.31319222503754196
1067,0.3134753378959183
1068,0.31381648538731255
1069,0.3141154298374512
1070,0.31435475123113354
1071,0.31465647348758724
1072,0.31492528701010825
1073,0.31520466907085026
1074,0.3154751633720468
1075,0.3157874520327896
1076,0.3160620700204704
1077,0.3163706819813724
1078,0.3166862713346769
1079,0.3169731233695726
1080,0.3172594836318353
1081,0.31759335004135136
1082,0.3178837422128571
1083,0.31825370064454944
1084,0.3185723631326852
1085,0.31888323280036107
1086,0.3191732316085858
1087,0.31942652741638455
1088,0.31970995480169306
1089,0.31997321867829726
1090,0.3202891663669575
1091,0.32059188310557474
1092,0.3208901562649774
1093,0.32118636369396847
1094,0.3215160788633348
1095,0.3218767328567896
1096,0.322204750157217
1097,0.3224472101179765
1098,0.32266122955112203
1099,0.32299192966956236
1100,0.32336358067046744
1101,0.32364935125386746
1102,0.32395455424757874
1103,0.3242885377191107
1104,0.3247040951865566
1105,0.32517041662209445
1106,0.32567188703552036
1107,0.3259062386381629
1108,0.32580652347398154
1109,0.325627948194529
1110,0.3257956191000436
1111,0.32576218403118684
1112,0.3255620033533298
1113,0.3256443155721435
1114,0.32606820644143875
1115,0.3264306385610203
1116,0.32633157116240086
1117,0.32644996525684844
1118,0.32653477536770853
1119,0.3270737053417714
1120,0.3274721664774397
1121,0.32793692092787263
1122,0.32841888446746526
1123,0.3288001209010185
1124,0.32896144817098016
1125,0.3291860316717077
1126,0.32930731181950684
1127,0.32945339997698697
1128,0.32968385082378016
1129,0.3299054405657996
1130,0.3301717529175534
1131,0.33030025187654416
1132,0.3305636990036254
1133,0.33084458982958287
1134,0.3310094073419727
1135,0.33107657291849196
1136,0.3310863276518544
1137,0.33090328033721195
1138,0.33077308426541385
1139,0.3306772610023643
1140,0.33062103885643546
1141,0.33061517884320174
1142,0.330529374157008
1143,0.33043831166321813
1144,0.33043411352284735
1145,0.33040164298284525
1146,0.3303197990222605
1147,0.3302406100714612
1148,0.3302768223721235
1149,0.3303848885010426
1150,0.3305106369913332
1151,0.3306531517352576
1152,0.33085458544437396
1153,0.33131891952075676
1154,0.3314586467825482
1155,0.331513484620829
1156,0.3316815214056775
1157,0.3322907759961993
1158,0.3330929139105073
1159,0.3335762667884108
1160,0.3336837042940377
1161,0.333642868241122
1162,0.3336603884251208
1163,0.33366441441763567
1164,0.33382025007640564
1165,0.33385833479073224
1166,0.33387348177761494
1167,0.33390280623133956
1168,0.33394217924029435
1169,0.334025280012485
1170,0.33421792719664695
1171,0.3344075073361171
1172,0.3345786961850545
1173,0.33477005227346673
1174,0.3349374800546354
1175,0.3351261169223947
1176,0.3353292403138091
1177,0.335575278914504
1178,0.33577315057413576
1179,0.33599267214895456
1180,0.33622054511241106
1181,0.33643524766922117
1182,0.3366634022005327
1183,0.33690890166140347
1184,0.33711186401774634
1185,0.33733412723241124
1186,0.337549024834493
1187,0.33777949385925354
1188,0.3380244852913443
1189,0.3382591293461262
1190,0.33849131686230155
1191,0.3387668724531661
1192,0.33900160492240117
1193,0.3392138727106521
1194,0.33943098154445905
1195,0.33968001889513105
1196,0.33988838454791603
1197,0.34008374222246274
1198,0.3403275171171555
1199,0.34055492835743106
1200,0.3407695968467223
1201,0.34101247400163187
1202,0.3412853183286951
1203,0.34153929467514205
1204,0.3418032979620918
1205,0.3421270306161299
1206,0.34247314951989727
1207,0.34281169451554616
1208,0.3431395629227285
1209,0.3434935556664599
1210,0.34385316465105403
1211,0.34423305815693395
1212,0.34464369145903556
1213,0.34504915253903135
1214,0.3454422912600489
1215,0.34584606654461103
1216,0.34624936416023755
1217,0.34667027371297476
1218,0.3470846083786526
1219,0.3474214633234999
1220,0.3477713677571317
1221,0.3481384266874498
1222,0.3485039700815946
1223,0.3488525285225734
1224,0.3492751710219063
1225,0.3497217604165763
1226,0.35015607108927244
1227,0.3505709383237102
1228,0.35100185012357116
1229,0.3514385258060045
1230,0.351850206478461
1231,0.35224338423210927
1232,0.35265334811765814
1233,0.3530658087642615
1234,0.35346057173390877
1235,0.35386832066360313
1236,0.3542498298796347
1237,0.354636572943556
1238,0.3550017794001053
1239,0.3554004940773807
1240,0.35581210109171535
1241,0.3562035363101681
1242,0.35656422579113445
1243,0.35695808188820155
1244,0.3573448729074601
1245,0.35773317748559275
1246,0.35807983424036993
1247,0.35842757089128613
1248,0.35878156578416154
1249,0.35912759107411374
1250,0.3594852701136421
1251,0.3598243143095673
1252,0.3601447364265188
1253,0.3604687685721077
1254,0.36080054413793483
1255,0.3611108065195713
1256,0.3614300758760326
1257,0.36175034073334145
1258,0.3620441526140577
1259,0.36230459180681235
1260,0.3625888979641009
1261,0.3628647071730746
1262,0.36315242802971637
1263,0.36343494539638765
1264,0.3637671774358683
1265,0.364129621032749
1266,0.364475842575677
1267,0.3648422617155348
1268,0.36519729893747754
1269,0.36549712041306526
1270,0.36585711935666
1271,0.36617627283160104
1272,0.3665001747272877
1273,0.3668316355130744
1274,0.3671771623626767
1275,0.3675164074661401
1276,0.3678444173159964
1277,0.36819215531691674
1278,0.3685471496150693
1279,0.36890460132320224
1280,0.369242074122481
1281,0.36955394361435123
1282,0.36986883328256903
1283,0.3701967351176744
1284,0.370478931997403
1285,0.37080567683078736
1286,0.3711391191226504
1287,0.37142641810297916
1288,0.3717224206754352
1289,0.3719961267583929
1290,0.37225376808496863
1291,0.37253026291444724
1292,0.37282060292094144
1293,0.3730882024246889
1294,0.3733690239184757
1295,0.37359662858183307
1296,0.37382313638295767
1297,0.37408210415159304
1298,0.37439484181816085
1299,0.37467362957692696
1300,0.3749487388864844
1301,0.3752229082026256
1302,0.3754608066271109
1303,0.37556117786492393
1304,0.37566804621724537
1305,0.3757373031672968
1306,0.3758080961049536
1307,0.37608234518047984
1308,0.3763461332750352
1309,0.37660704525992433
1310,0.3768678733680616
1311,0.3771136021031579
1312,0.3773168832957504
1313,0.3773748479618711
1314,0.3774414165374995
1315,0.37749867686861666
1316,0.3775060983659378
1317,0.3776436781543401
1318,0.3777309098858217
1319,0.3778016924587181
1320,0.3779927518934989
1321,0.37806084511755206
1322,0.37811313758767273
1323,0.37798221752186323
1324,0.3779544788610706
1325,0.377897643975338
1326,0.37780652089481215
1327,0.3775045872897267
1328,0.37713429547272637
1329,0.3767769739264616
1330,0.37680096762820003
1331,0.376918291017228
1332,0.3770222962943546
1333,0.37709766184011606
1334,0.3771396363927231
1335,0.3772066231104464
1336,0.3770414406187779
1337,0.37692427563686665
1338,0.3768461010737072
1339,0.3767721055781583
1340,0.3765371654261628
1341,0.37611061940010637
1342,0.37569199810158826
1343,0.37553367442840535
1344,0.37560031745037953
1345,0.37542985012155783
1346,0.3750358185757565
1347,0.37498044251658047
1348,0.37484324833792165
1349,0.37420387206057043
1350,0.3745675844284816
1351,0.374603503890683
1352,0.37351125259847284
1353,0.3740066774994668
1354,0.3728419847199241
1355,0.37182731924160395
1356,0.370445418094295
1357,0.3695992364368619
1358,0.3681730846209226
1359,0.3687423535858644
1360,0.36868464533173007
1361,0.3685983032149718
1362,0.3697945421071568
1363,0.3701110040511091
1364,0.3715214019187208
1365,0.37239834579672104
1366,0.37287959347419186
1367,0.37628985290395767
1368,0.37607963291161745
1369,0.3750066025415277
1370,0.3744620939185139
1371,0.37332629137872314
1372,0.3735321713427335
1373,0.3736834632503002
1374,0.37357353373600666
1375,0.37321933700004395
1376,0.37330096142942437
1377,0.3731002471497049
1378,0.3733486742984669
1379,0.37321895403254685
1380,0.3723922824425503
1381,0.3714498569332493
1382,0.3700389536601095
1383,0.36875614219445685
1384,0.3678355124925583
1385,0.3664158547444508
1386,0.36514667353172225
1387,0.3639574526112628
1388,0.3623199779776877
1389,0.36130539539782014
1390,0.3608895048315798
1391,0.36016926859797793
1392,0.3593756282174561
1393,0.3589623540209582
1394,0.35816142090634656
1395,0.35681641677432574
1396,0.35558025789961095
1397,0.35448418989669495
1398,0.3534471775077022
1399,0.3522347533585647
1400,0.3503391085733143
1401,0.3490134355643254
1402,0.34789270701641384
1403,0.34653018930521456
1404,0.3451666745452427
1405,0.34374183067240754
1406,0.34185891525403445
1407,0.33996128609142445
1408,0.3376903014243583
1409,0.33590796680735946
1410,0.3346417192802972
1411,0.3330697113868597
1412,0.3317996089491813
1413,0.3308364550259252
1414,0.32986244107908025
1415,0.3290711290372731
1416,0.3281571495713408
1417,0.32739281851548335
1418,0.3263535126395555
1419,0.32518203009962066
1420,0.3240347042688516
1421,0.3231264597267556
1422,0.3223501786045003
1423,0.3212267820669443
1424,0.32067603799121347
1425,0.3200253819133941
1426,0.3190863285580639
1427,0.3183252179268656
1428,0.31782841473006695
1429,0.3172278194823097
1430,0.3170233224303275
1431,0.31653885257132314
1432,0.31622517979953424
1433,0.3159352336152451
1434,0.3155683933651201
1435,0.31530664192771307
1436,0.3150597501213148
1437,0.31489823969323727
1438,0.3144878035312372
1439,0.3142300865701717
1440,0.31410223141269966
1441,0.3139849648257752
1442,0.3138510580221028
1443,0.31376080579431154
1444,0.3137774941492821
1445,0.3137184737003892
1446,0.3136376536797242
1447,0.31353768926743975
1448,0.3135025555149895
1449,0.31326715338233413
1450,0.31346313702839934
1451,0.3134510665901359
1452,0.3131857222514628
1453,0.313453641599337
1454,0.3134915080005284
1455,0.313591357543357
1456,0.31394315411872353
1457,0.31417373778125246
1458,0.31439505466792217
1459,0.3145038044569647
1460,0.3146571395097546
1461,0.3148467573444075
1462,0.3151080819174348
1463,0.31538116889431744
1464,0.31565316701389656
1465,0.31592900409225577
1466,0.3159886558206101
1467,0.31629287081999496
1468,0.3165902330129313
1469,0.3169020398602149
1470,0.3172914924257739
1471,0.3177063330634151
1472,0.31812145603089476
1473,0.318465868249422
1474,0.3188456923208782
1475,0.31906657987379583
1476,0.3197298206178748
1477,0.3201687268941957
1478,0.32083238920451396
1479,0.32137302611719054
1480,0.3218228651891205
1481,0.322231072940639
1482,0.322552398168333
1483,0.3228467718010761
1484,0.3234544894237561
1485,0.3240999841324935
1486,0.3244500391332211
1487,0.32499456807520277
1488,0.32545536845253165
1489,0.3259470193256735
1490,0.32668636001103746
1491,0.32744311966740747
1492,0.32816779767220655
1493,0.3287258740534692
1494,0.32942738105892744
1495,0.3301257238056938
1496,0.33092439566743576
1497,0.3317004458940003
1498,0.3323643564345363
1499,0.3330393803952958
1500,0.33374742508067706
1501,0.33445345341128685
1502,0.3350292760461549
1503,0.3356535189887597
1504,0.33633057072918326
1505,0.33703538307203273
1506,0.33774448297385473
1507,0.33840527162396716
1508,0.33902538312981245
1509,0.33964891896200555
1510,0.3402739345280934
1511,0.34086658493109634
1512,0.3414606451854191
1513,0.34205127569231625
1514,0.3427027852610399
1515,0.3433903705981006
1516,0.3440494338250685
1517,0.34471393466382244
1518,0.345386657970277
1519,0.3460312302763812
1520,0.3466030442166649
1521,0.3471656003399437
1522,0.34775385412097726
1523,0.34834659575063387
1524,0.348930311265099
1525,0.3495123819405461
1526,0.3501265215228936
1527,0.35069916294976006
1528,0.35128070389541466
1529,0.3518511969306621
1530,0.3524208361324918
1531,0.3529996275649888
1532,0.35355618009298184
1533,0.35409417362108425
1534,0.35464001752874796
1535,0.35515819533154747
1536,0.3556736689726355
1537,0.3561401290622244
1538,0.35660802750268805
1539,0.3570979384804657
1540,0.3575775581891567
1541,0.35802776859462515
1542,0.35847318996987043
1543,0.3589462568460294
1544,0.3594161294508845
1545,0.35985207354161186
1546,0.36030700554049055
1547,0.3607901168762456
1548,0.3612622296140875
1549,0.3617421467313117
1550,0.36219524899099653
1551,0.3626592339216041
1552,0.36312036233143413
1553,0.3635863889705073
1554,0.36405512955478925
1555,0.3645309756909887
1556,0.36500804356560745
1557,0.3654994641410776
1558,0.365979539922453
1559,0.3664593636269823
1560,0.36691828591372255
1561,0.3673476182308257
1562,0.3677924705975655
1563,0.3682501066099668
1564,0.36870914394081045
1565,0.3691384082138417
1566,0.3695920299020872
1567,0.3700590122514536
1568,0.37045817910812084
1569,0.3709014881875405
1570,0.37138560882423965
1571,0.37182243898176925
