Wavelength,02JUL19
350,0.07187076466247222
351,0.07212885296779928
352,0.07218140388531481
353,0.07221978795595421
354,0.07337186030991921
355,0.07385025925641836
356,0.07400113129057422
357,0.07434370373166202
358,0.07449526916939492
359,0.07544994555039915
360,0.07577464953588291
361,0.07586533259004352
362,0.07659620766893493
363,0.07684075156770973
364,0.07729115956651761
365,0.0778367076765436
366,0.07818309417292191
367,0.07850110753353504
368,0.07876161609191598
369,0.07950299172311076
370,0.08011134021574173
371,0.08057525976608
372,0.08116360957268456
373,0.08166557375174863
374,0.08232260096908571
375,0.08305575866132921
376,0.08382670426007303
377,0.08438798276939002
378,0.08486202214034351
379,0.08542635664865322
380,0.08614032794791046
381,0.08660150498387212
382,0.08757657842595304
383,0.08828432677337839
384,0.08882736623783415
385,0.08938499559370686
386,0.09016344303899633
387,0.09075698358043743
388,0.09140902563326175
389,0.09218798568980449
390,0.09279240402484121
391,0.09321906737038066
392,0.09363923838074974
393,0.09425925700243298
394,0.09491707170649269
395,0.09556582932834856
396,0.09616305727652183
397,0.09668291613366667
398,0.09723143270041283
399,0.09757110050105565
400,0.09804233836871273
401,0.09846047520214077
402,0.09884299252177868
403,0.09926313852834467
404,0.09971853441192874
405,0.10002624568638191
406,0.10057399086824179
407,0.1010631683610489
408,0.10145613147949145
409,0.10202590119521845
410,0.1025138074345715
411,0.10287481157635775
412,0.1033337549186126
413,0.10388072283766259
414,0.10445707936212045
415,0.10485873873589996
416,0.1052834218289036
417,0.10567956311604938
418,0.10610107210066348
419,0.10660313508629363
420,0.10706093678238549
421,0.10754731143553256
422,0.10799164195470065
423,0.1083651770631687
424,0.10881325749252499
425,0.10927126403126386
426,0.10972937019213012
427,0.11018854799514657
428,0.11067243039364028
429,0.11115152312900942
430,0.11165330337639814
431,0.1121341936189136
432,0.11251557868425924
433,0.11292208501926027
434,0.11331992724208517
435,0.11376722925761806
436,0.11416952320622682
437,0.11457762016667267
438,0.1149268090731943
439,0.11526260564515112
440,0.1156163754310448
441,0.11602692442302964
442,0.11640961734430741
443,0.11675357133841618
444,0.11713311370946909
445,0.11752577168672167
446,0.11788809165969391
447,0.11828596272542691
448,0.11871902339058624
449,0.11914632916888832
450,0.11957078698377975
451,0.120006475994686
452,0.12043731779952074
453,0.12088604638031114
454,0.12130018285486932
455,0.12175048246044262
456,0.12221236640511446
457,0.12263332489852885
458,0.12304947575773656
459,0.12345084185734694
460,0.12384332384577884
461,0.1241928177148447
462,0.12455285199180596
463,0.12495337033290846
464,0.12533341918484286
465,0.125709340960326
466,0.12605186085519443
467,0.12635268053764076
468,0.12664043065166714
469,0.12694378600867434
470,0.12724991565926974
471,0.12753376699673002
472,0.12782683054837105
473,0.12816885321994498
474,0.1284590202893347
475,0.1287272653889946
476,0.12902660605449645
477,0.1293250845514275
478,0.12960384835983663
479,0.12990857729166777
480,0.1302005345418839
481,0.13047388487274197
482,0.13075352477435292
483,0.131070175200785
484,0.1313786311929038
485,0.13168186496178244
486,0.1320011537347381
487,0.1323031126687611
488,0.13261913735102965
489,0.13289675214959645
490,0.13319604457443132
491,0.1335263193306245
492,0.13379208511762097
493,0.13407062201766784
494,0.13435790180964885
495,0.13465350362922168
496,0.1349637099929207
497,0.13525685661380404
498,0.1355496541064226
499,0.13584871794892275
500,0.1361467317499522
501,0.13644711494366216
502,0.13676105495471422
503,0.13708477465596522
504,0.1373740020292685
505,0.1376918372991956
506,0.13801904248767394
507,0.13821860359335258
508,0.13850894330826075
509,0.13884636105904005
510,0.1391394944625946
511,0.1393986815815746
512,0.13970786223491422
513,0.14002726560493275
514,0.14032648344476706
515,0.1406615412086542
516,0.14098060351385855
517,0.14126589273349843
518,0.1415928050362092
519,0.14189438189025377
520,0.14221351966524223
521,0.14252649012949392
522,0.1428068708781426
523,0.14309288209434004
524,0.14339202176766008
525,0.14367823172940475
526,0.14398268830695643
527,0.14430204818430642
528,0.14459404655254618
529,0.144916465316132
530,0.1452079420681108
531,0.14547738777874755
532,0.14576612096713334
533,0.14606117381332284
534,0.1463203191004933
535,0.14658557615495854
536,0.14686070954746405
537,0.14713066366952976
538,0.14738806645846386
539,0.14766393413411916
540,0.14794284123319806
541,0.14820142263726077
542,0.14845243532518926
543,0.14870405162296813
544,0.14896072421364642
545,0.1491995334605694
546,0.14944078755395176
547,0.1496930394766376
548,0.14994781935245488
549,0.15018573092430856
550,0.15046354884743074
551,0.15073008409205974
552,0.1509850565777662
553,0.15124491175954535
554,0.15146977529499078
555,0.15173082257305714
556,0.15198940507388284
557,0.15222560890374465
558,0.1524611006886375
559,0.15269216135653463
560,0.15292406651365403
561,0.15316128257275505
562,0.15336950052706522
563,0.15357052795873544
564,0.15377022260046477
565,0.15394293661148062
566,0.15413643987178322
567,0.154343576855822
568,0.15456724108098951
569,0.15473425395761425
570,0.15496173074739347
571,0.15517544926823057
572,0.15536118665052553
573,0.1555424644054608
574,0.15568256683783038
575,0.1558473234991143
576,0.15602588468544193
577,0.15620657017767256
578,0.15638542073699724
579,0.15653499889173506
580,0.15671112479998967
581,0.15693023711172405
582,0.1571244584208606
583,0.15730187399159742
584,0.15750793081607262
585,0.15769154965407006
586,0.1578467692176003
587,0.15801526652218034
588,0.15820011746608648
589,0.15839612395649905
590,0.15861529137892189
591,0.15879318056957592
592,0.15892602711310788
593,0.15906685645034677
594,0.15921861864281037
595,0.15937138588626149
596,0.15954882939608508
597,0.15973757547869222
598,0.15992757161055737
599,0.16008660433921273
600,0.1602713118550766
601,0.1604903111761406
602,0.16065680953400957
603,0.16079885999035992
604,0.16095931339540087
605,0.16114457720326908
606,0.16133479091208427
607,0.16152128246901254
608,0.16169958729386164
609,0.1618894152511695
610,0.16207635189331476
611,0.16224868208481769
612,0.162438475184068
613,0.162637924811069
614,0.16282486852349443
615,0.16300527210719495
616,0.16320661318786983
617,0.16339120846396843
618,0.16357287208967008
619,0.1637633703239914
620,0.16394580350118237
621,0.1641370651272701
622,0.16434067805184174
623,0.1645387289575714
624,0.16473175797204476
625,0.164933574373962
626,0.16513822526311328
627,0.16531229283533697
628,0.16551963873821995
629,0.16575230157052254
630,0.16600241041510289
631,0.16620779762031507
632,0.1664110186641411
633,0.1666251105165935
634,0.16683898769040142
635,0.16705214192744933
636,0.16728259122497935
637,0.1674932883007565
638,0.16770972678055368
639,0.16791804857508785
640,0.1681334592055601
641,0.16837310195364824
642,0.16858198649219625
643,0.1688081963187259
644,0.16905613020251256
645,0.169303848434882
646,0.16950492924326235
647,0.16971783000537002
648,0.1699564771483143
649,0.17019150020891277
650,0.1704486397913777
651,0.17070375441717345
652,0.17091508567888275
653,0.1711532724542878
654,0.17139444944886253
655,0.1716268000580794
656,0.17185319609668903
657,0.17215178494584207
658,0.17236697911516896
659,0.17256652682119294
660,0.17282417749853196
661,0.1730465475385775
662,0.17325189635614374
663,0.17349751039483716
664,0.17373644761807422
665,0.1739338008544819
666,0.17415346832782594
667,0.17441072706305766
668,0.17463033776069098
669,0.1748662045455646
670,0.1751427946305778
671,0.1754484048294184
672,0.17569604878977585
673,0.17590654018416474
674,0.17616328627470182
675,0.17643793233258426
676,0.17671187551021345
677,0.17696100350547714
678,0.1772177319653307
679,0.17747136141893127
680,0.17772800789114757
