Wavelength,16JUN18
350,0.07456405382638026
351,0.07503423426714619
352,0.07561652505889532
353,0.07617717446945615
354,0.07654817325105703
355,0.07709569561511093
356,0.07766213405895685
357,0.07819496210695653
358,0.07873248359624527
359,0.07940204418895176
360,0.08011436957429158
361,0.0807798101445858
362,0.0814104412089163
363,0.08225600112359793
364,0.08300641184524157
365,0.08370378717220439
366,0.08458980045414481
367,0.0854141185743457
368,0.0862668779707782
369,0.08728760638518113
370,0.08835510019207674
371,0.08948508511917377
372,0.09076951773984977
373,0.09203795430737355
374,0.09315915137887437
375,0.09443432739505919
376,0.09591217312637555
377,0.09732584365399385
378,0.09877433850662362
379,0.10039318461455823
380,0.10199272754484037
381,0.10364208456605348
382,0.10534566884638569
383,0.10716197342699843
384,0.10911656451449558
385,0.11102437431142471
386,0.11296993280525458
387,0.11494724993716768
388,0.11679872383908241
389,0.11875077822900316
390,0.1206408108502991
391,0.1224135279592816
392,0.12422480447665048
393,0.12599959697986995
394,0.1277963174655789
395,0.12972475079739001
396,0.1315237261515028
397,0.13316409982608554
398,0.13481435876342335
399,0.13640916499735867
400,0.13782870506318412
401,0.13919779915830993
402,0.14043608620436582
403,0.14167773595681377
404,0.14306413471216378
405,0.1444994648612001
406,0.1458798090498606
407,0.14739946396364334
408,0.14893860869327366
409,0.15052396534306894
410,0.1521284560136147
411,0.15368727860000214
412,0.1552481200763394
413,0.15682094074572686
414,0.1584218896697976
415,0.1600992818768855
416,0.16180899848246175
417,0.16359096747247803
418,0.165401017974664
419,0.16732009385617805
420,0.16933311814466384
421,0.1713942414981987
422,0.17353630344961732
423,0.175709159791287
424,0.17786593826180838
425,0.18007240534891078
426,0.18239486422735018
427,0.18487243320154126
428,0.18746268333613297
429,0.1900436388082355
430,0.19270986687737862
431,0.1953776302537309
432,0.19795978647007406
433,0.20049564720510232
434,0.20295654577114616
435,0.2053391290878915
436,0.2076869386303013
437,0.21002124401463057
438,0.21230912577600683
439,0.2145296149537699
440,0.21664470971059038
441,0.21865105426735576
442,0.22052785866971736
443,0.22239896663945813
444,0.22412440434502348
445,0.22564920549658735
446,0.227081185588702
447,0.22833165841902292
448,0.22946356963704984
449,0.23056898874162918
450,0.23157012950216455
451,0.23247361217737958
452,0.23332592622016568
453,0.23412941147853628
454,0.23482822504157033
455,0.23545469419097903
456,0.2360382985197522
457,0.23656518855856554
458,0.23704860158462482
459,0.23749359000958276
460,0.2379260617139452
461,0.23838888364116123
