Wavelength,24JUL18
350,0.053011501096277266
351,0.05332327207016138
352,0.053647704303841526
353,0.05372743487156627
354,0.05462092805950622
355,0.055139387055032615
356,0.055424380990473164
357,0.0557792714784882
358,0.056063940253349695
359,0.05623859822189847
360,0.05675104244932812
361,0.05721887130085798
362,0.057652943370645984
363,0.05795489448737766
364,0.058456240046791084
365,0.058772638971460914
366,0.0588903948997552
367,0.05920772609407014
368,0.059660413564162476
369,0.06010304036496442
370,0.060424213321282096
371,0.06074680494458236
372,0.061097808785691675
373,0.061539907876899044
374,0.06215903954894479
375,0.06275792300355612
376,0.06324508813598487
377,0.06379053711863047
378,0.06431585836914067
379,0.06481325856074321
380,0.06523306330468585
381,0.0656069412375741
382,0.06638522605669764
383,0.06697488950145344
384,0.06743229765337866
385,0.06787008166743963
386,0.06836461387567501
387,0.06899027911101774
388,0.06950801876286258
389,0.07003574541923574
390,0.07050275722558502
391,0.07088898505113267
392,0.07126847738610412
393,0.07171669120857294
394,0.07220312973807444
395,0.07278896976234688
396,0.07334414635881245
397,0.07374788881682476
398,0.07409617997547321
399,0.0744393984924054
400,0.07484508835922848
401,0.075201536332932
402,0.07549520936814404
403,0.07577124841207208
404,0.07613143031608881
405,0.07648277204529719
406,0.0768528463960614
407,0.07721394704105489
408,0.07755691790537282
409,0.07798215976874075
410,0.07830260161001165
411,0.07856012219622492
412,0.07889427922117725
413,0.07927953059723196
414,0.07964032064038562
415,0.0799211528192789
416,0.08029000037164424
417,0.08060132179218293
418,0.08089966895693601
419,0.08126352006410177
420,0.08164781639177851
421,0.08193778224091908
422,0.08226318601567051
423,0.08257905926258409
424,0.08286849894816309
425,0.0831681342030266
426,0.08347036598515162
427,0.08379670064698569
428,0.08419633873804322
429,0.08454270536832337
430,0.08488845196586703
431,0.08518846276469397
432,0.0854724612965466
433,0.08574926374510812
434,0.08604566250662368
435,0.0863328284601263
436,0.08664893347111974
437,0.08693000158970379
438,0.0871383892908596
439,0.08734335677128541
440,0.08758935052947601
441,0.08786836197615035
442,0.08811807802516812
443,0.08834417966342158
444,0.08857932821858416
445,0.08882821312414643
446,0.0890936558459278
447,0.08936922810245684
448,0.08964337484586725
449,0.08991547832343379
450,0.09020197835516763
451,0.09047829592265197
452,0.0907762122251459
453,0.09111476606947032
454,0.09142952923217479
455,0.09174302767722226
456,0.09207158586598452
457,0.09238249158540368
458,0.09266525696579975
459,0.09296385010902472
460,0.0932585152359939
461,0.09351480756086611
462,0.09379506678273591
463,0.09407814307303769
464,0.09434101442052151
465,0.09462073990559282
466,0.0948618652857468
467,0.09510796390346676
468,0.09533100675733357
469,0.09555092293957762
470,0.09577556545362662
471,0.09600533600599774
472,0.09624564273242175
473,0.09646689093853263
474,0.09667238063458605
475,0.09688843819554888
476,0.09712471251562484
477,0.09733823226681584
478,0.09754973406354342
479,0.09776535564821145
480,0.09798161376046027
481,0.09818886770301424
482,0.0984058417475554
483,0.09864613830778288
484,0.09886006128708465
485,0.09909006537715265
486,0.09932190252066392
487,0.09952150537771304
488,0.09975204464809527
489,0.0999865675318464
490,0.1001966912924862
491,0.1003764188858732
492,0.10059740905109851
493,0.1007913622200945
494,0.10098680501037943
495,0.10120052622152734
496,0.10141545570987301
497,0.10161503500632194
498,0.10180299714444935
499,0.1020010147383098
500,0.10222297153635806
501,0.10245492304171336
502,0.1026712290326541
503,0.10288061561006023
504,0.10308492659203825
505,0.10330457775556576
506,0.10351974947996193
507,0.10371182330109341
508,0.1039065847833566
509,0.1041003503017924
510,0.10431583262811206
511,0.104527520650533
512,0.10474335017971367
513,0.10495448506975433
514,0.10514388254726688
515,0.10536099055528154
516,0.10559646572691739
517,0.10581418590984354
518,0.10600690593717539
519,0.10620625080520898
520,0.10641947119275544
521,0.10659333328383898
522,0.10679553181976452
523,0.10699585078890039
524,0.10718936390093708
525,0.10741359176063364
526,0.10760369833106731
527,0.10780190147425861
528,0.10802574555821148
529,0.10823858489884501
530,0.10843612631623338
531,0.10861450867738781
532,0.10880335547769457
533,0.1090076875185987
534,0.10920358007333666
535,0.10938234089982075
536,0.10957254581879147
537,0.10977090527655062
538,0.1099648048788151
539,0.11015447271219692
540,0.11034795496447164
541,0.11052864004539584
542,0.11069906120490687
543,0.11086430759004783
544,0.11104830560830954
545,0.11120987515888571
546,0.11135998066835426
547,0.11154202767803648
548,0.1117158958465527
549,0.11187026407636042
550,0.1120192390050746
551,0.11216529891335851
552,0.11232581166241586
553,0.11250455046291216
554,0.11267191351250894
555,0.11283018234222406
556,0.11299532008825425
557,0.11317296709242325
558,0.11334411242193365
559,0.11351380690494897
560,0.11369741592427554
561,0.1138542352362642
562,0.11401870755953991
563,0.11418268853687166
564,0.11433719635079596
565,0.11446288575988885
566,0.11458896267303291
567,0.11471927944896804
568,0.11484193035963512
569,0.11495611958421585
570,0.11507139302176511
571,0.1151938786509245
572,0.11532364694767197
573,0.11547915177976226
574,0.11560158888274169
575,0.1157190514255084
576,0.1158488812059857
577,0.11597747239147829
578,0.11611334317934853
579,0.11624376012058674
580,0.11634896768349254
581,0.1164621111726799
582,0.11657758980299616
583,0.11668593105457566
584,0.11680573098097893
585,0.1169221440013858
586,0.11702991430011946
587,0.1171144471746644
588,0.1172229203594948
589,0.11734392269576252
590,0.11746742049832379
591,0.11759659972327495
592,0.11771612770642205
593,0.11784137023379529
594,0.11796432489977961
595,0.1180777391469077
596,0.11820342648126378
597,0.11833072474333498
598,0.1184521962448524
599,0.11856427469635494
600,0.11869196346051039
601,0.11882824038981778
602,0.11894580182974974
603,0.11905739462278585
604,0.11917894462764339
605,0.11929599684351276
606,0.11941973088190144
607,0.11954825769519882
608,0.11967139117079964
609,0.11978619313288297
610,0.11990972890712581
611,0.1200404723385392
612,0.12017471512537317
613,0.12030435294962474
614,0.12043834593678862
615,0.12056480262045158
616,0.1206949005180482
617,0.12081834184604387
618,0.12095260258198728
619,0.12108802523784956
620,0.12121333297241701
621,0.12134048764976658
622,0.12147093833914105
623,0.1216010900266013
624,0.12176048004578317
625,0.12190557266448329
626,0.12204440211573012
627,0.12218759851697442
628,0.12234112145160622
629,0.12248593004700478
630,0.12262895837028694
631,0.12277352621325069
632,0.12289672833713719
633,0.12303173845591078
634,0.12318767718882176
635,0.1233278014421792
636,0.12346211760999057
637,0.12359942863663276
638,0.12375061745151876
639,0.12389323926132147
640,0.12404800820648171
641,0.12421355757604456
642,0.1243556879607319
643,0.12449826675102069
644,0.12465002061743818
645,0.12480723473349822
646,0.12498747584458939
647,0.1251461627132096
648,0.12529903051799812
649,0.1254296501267762
650,0.1255989872311813
651,0.12577176887167696
652,0.12592905585285658
653,0.12608587117138886
654,0.12625467192311632
655,0.1264212750041792
656,0.12659565135902423
657,0.12675663213732297
658,0.12691863238636547
659,0.12708255994755377
660,0.12721681421097747
661,0.12736053141012432
662,0.1275214613525011
663,0.12769228363980223
664,0.12782329770860212
665,0.1279741981339111
666,0.12814642370328733
667,0.1283046912164012
668,0.12845795385340647
669,0.12861348243650472
670,0.12877333833543933
671,0.12894374743669226
672,0.1291186161234894
673,0.12928626856489828
674,0.12944358509331524
675,0.12962130769887753
676,0.12978542686531785
677,0.12994699938237497
678,0.13012405927669024
679,0.13029919777522514
680,0.13047475145538837
681,0.13065143830287174
682,0.13085439167649526
683,0.131028385381957
684,0.13121960708142452
685,0.1314544260600501
686,0.13164905275007371
687,0.13185150303224896
688,0.13208761337548441
689,0.13233384343261165
690,0.13254471952977653
691,0.13272479689483524
692,0.13290750385332845
693,0.1331159525949001
694,0.13330539011375792
695,0.13351124341357823
696,0.1336943296518614
697,0.13387834139990065
698,0.1340706141794546
699,0.13426106621861247
700,0.13445756618160123
701,0.13464321121206554
702,0.13484502127758927
703,0.1350626536498924
704,0.13522999040216
705,0.1353934366055018
706,0.135581707740538
707,0.1357912841591632
708,0.1359642597841268
709,0.1361542833403569
710,0.13635550509051636
711,0.1365278092276726
712,0.13671426590794106
713,0.13690717487760606
714,0.1370850989286126
715,0.13731591105968677
716,0.13760036834910502
717,0.1378428456714049
718,0.13793794919402508
719,0.13812030526311736
720,0.1383327799117985
721,0.1386031012224789
722,0.13878709564459657
723,0.13892599477007403
724,0.13909472967762881
725,0.1392930019098074
726,0.13951056076681215
727,0.13969995667546925
728,0.13988408989351037
729,0.14006673090143124
730,0.14026625475648055
731,0.1404382373500509
732,0.1406181226116269
733,0.14078323568975798
734,0.14099993893243284
735,0.14119872040848186
736,0.14140033349142755
737,0.1415745976501532
738,0.14178444615855484
739,0.14199169758165459
740,0.1421854201972778
741,0.1423890597419319
742,0.14257493218840717
743,0.14275486436546528
744,0.1429515241982116
745,0.14314855582020553
746,0.14334417537644684
747,0.14353788624572084
748,0.14374890534923662
749,0.14395086404558094
750,0.14416144146952425
751,0.14438049094214583
752,0.14457706820067495
753,0.14478875325824192
754,0.14499652713878358
755,0.1451679470131569
756,0.14538627642158708
757,0.1456198560685575
758,0.14583237679460603
759,0.14599998901363298
760,0.14617329310404914
761,0.1464836000933128
762,0.14683235892728463
763,0.14699710163853785
764,0.14717674493144411
