,2018-05-1,19.0,32.8,0,,,E,24,10:15,25.7,77,,E,6,1014.1,32.6,45,,E,7,1009.9
,2018-05-2,22.8,33.1,0,,,ENE,22,10:26,27.1,76,,NE,4,1013.7,32.6,39,,ESE,11,1009.7
,2018-05-3,23.2,33.4,0,,,E,20,09:42,27.8,72,,ENE,11,1014.6,32.8,44,,SE,7,1010.4
,2018-05-4,22.0,34.3,0,,,ESE,26,13:17,27.4,74,,E,7,1014.8,34.1,35,,E,11,1010.7
,2018-05-5,20.1,33.5,0,,,SE,37,13:29,25.6,87,,SE,7,1016.8,33.3,38,,ESE,20,1013.4
,2018-05-6,18.7,33.2,0,,,ESE,44,12:15,26.1,50,,SSE,13,1016.9,32.9,31,,ESE,19,1012.6
,2018-05-7,16.6,33.6,0,,,ESE,39,12:48,25.2,55,,SE,11,1015.1,32.8,29,,ESE,20,1010.4
,2018-05-8,17.7,34.1,0,,,E,31,12:33,26.1,54,,SE,9,1013.7,33.4,28,,ESE,17,1010.2
,2018-05-9,18.0,33.9,0,,,ESE,41,12:30,26.3,49,,SE,11,1014.9,33.8,25,,SE,15,1011.2
,2018-05-10,19.2,33.8,0,,,E,37,13:13,26.3,52,,SE,7,1016.2,33.0,28,,SE,17,1012.3
,2018-05-11,17.9,33.2,0,,,SE,43,12:02,25.8,50,,SE,15,1014.9,32.8,27,,ESE,19,1010.4
,2018-05-12,21.0,30.2,0,,,SE,37,09:24,21.9,34,,SE,19,1014.9,29.0,22,,SSE,19,1011.8
,2018-05-13,18.2,30.2,0,,,ESE,39,09:57,21.0,25,,SE,20,1015.7,29.4,20,,SSE,15,1012.0
,2018-05-14,,30.6,0,,,ESE,41,10:45,21.2,34,,SE,15,1015.7,30.2,22,,SE,15,1011.6
,2018-05-15,19.0,30.0,0,,,SE,46,10:39,21.6,37,,SE,19,1014.5,29.2,15,,SE,17,1011.8
,2018-05-16,,30.2,0,,,ESE,37,11:18,20.0,44,,SE,13,1014.7,29.4,15,,SE,19,1010.8
,2018-05-17,15.3,29.6,0,,,SE,48,09:44,21.3,27,,SE,26,1013.7,28.9,17,,E,19,1010.3
,2018-05-18,15.8,30.3,0,,,ESE,48,11:34,21.4,29,,SE,19,1013.4,29.3,22,,ESE,22,1009.5
,2018-05-19,,,0,,,SE,43,11:03,,,,SE,19,1013.2,,,,ESE,15,1009.3
,2018-05-20,,32.4,0,,,ESE,39,11:00,23.0,56,,SE,20,1013.2,31.1,33,,ESE,17,1009.7
,2018-05-21,21.1,,0,,,,,,25.6,53,,SE,20,1013.5,32.4,32,,ESE,19,1010.3
,2018-05-22,21.3,32.1,,,,SE,48,10:40,24.3,50,,SE,26,1014.9,31.8,24,,ESE,17,1011.5
,2018-05-23,21.6,33.1,0,,,ESE,44,13:31,25.1,45,,SE,20,1014.7,32.5,28,,E,19,1010.1
,2018-05-24,18.8,33.6,0,,,SE,33,10:24,25.8,31,,ESE,15,1013.4,32.9,31,,ENE,9,1008.7
,2018-05-25,19.4,34.1,0,,,ESE,37,10:53,26.1,42,,SE,15,1012.5,33.2,29,,E,13,1008.6
,2018-05-26,17.7,34.3,0,,,ESE,28,13:03,25.6,59,,ENE,7,1012.9,33.0,30,,ENE,11,1008.9
,2018-05-27,18.3,33.8,0,,,ESE,31,13:50,25.9,68,,SW,2,1013.3,32.7,24,,SE,13,1009.6
,2018-05-28,19.5,33.4,0,,,ESE,41,11:58,26.1,76,,SE,7,1013.5,31.1,32,,SSE,13,1009.3
,2018-05-29,18.2,33.4,0,,,SE,41,12:34,25.4,71,,E,6,1013.3,32.3,22,,ESE,24,1009.3
,2018-05-30,17.4,33.0,0,,,ESE,48,11:18,25.4,41,,SE,15,1014.3,32.4,26,,ESE,20,1010.1
,2018-05-31,19.3,33.4,0,,,ESE,48,10:06,25.6,47,,ESE,20,1014.5,32.5,25,,ESE,19,1010.3
