,2018-02-1,9.2,26.7,0,,,S,43,23:01,15.0,48,,SE,11,1014.8,24.7,31,,SSE,9,1013.0
,2018-02-2,12.5,28.8,0,,,S,37,20:15,18.0,58,,SE,11,1017.6,27.1,30,,SE,6,1014.8
,2018-02-3,13.9,30.7,0,,,NE,37,08:48,21.0,57,,E,15,1020.1,27.7,29,,ESE,9,1018.3
,2018-02-4,14.5,31.8,0,,,N,28,08:48,21.3,56,,NE,9,1023.7,29.6,27,,SSW,17,1020.2
,2018-02-5,14.9,34.5,0,,,SSW,44,13:54,20.6,68,,SE,6,1019.6,32.9,20,,SW,19,1016.1
,2018-02-6,17.2,36.4,0,,,NE,33,08:19,24.9,44,,E,15,1016.1,34.6,17,,N,19,1013.2
,2018-02-7,22.8,39.0,0,,,NE,39,07:34,25.8,43,,NE,22,1015.3,37.8,13,,N,11,1012.3
,2018-02-8,21.4,38.3,0,,,S,39,19:29,28.1,34,,NE,19,1013.6,37.8,14,,SSW,11,1011.4
,2018-02-9,21.0,34.1,0,,,S,35,23:06,24.9,51,,SSW,9,1012.5,28.3,45,,S,13,1012.5
,2018-02-10,16.9,32.0,0,,,WSW,41,14:01,25.3,51,,ENE,11,1008.1,30.2,33,,WSW,28,1006.5
,2018-02-11,14.4,26.7,0,,,S,44,00:16,18.5,63,,SSW,24,1007.1,25.1,37,,SW,28,1006.1
,2018-02-12,11.6,25.9,0,,,S,44,11:43,16.5,53,,SSW,20,1010.3,24.3,32,,SW,28,1009.9
,2018-02-13,11.7,30.0,0,,,SW,31,12:09,18.1,58,,S,6,1012.0,27.7,24,,WNW,9,1009.6
,2018-02-14,17.1,28.0,0,,,W,76,10:40,24.1,35,,WNW,20,1006.1,26.7,21,,SW,33,1009.6
,2018-02-15,10.0,25.5,0,,,WNW,35,13:37,16.6,52,,S,13,1015.2,23.7,30,,W,20,1012.6
,2018-02-16,13.2,27.7,0,,,S,46,09:53,18.2,66,,S,19,1013.3,25.7,27,,S,15,1012.2
,2018-02-17,10.0,31.5,0,,,WNW,33,15:44,18.0,54,, ,Calm,1013.5,29.4,19,,NW,15,1010.8
,2018-02-18,13.0,34.3,0,,,S,48,21:48,20.5,47,,SE,6,1011.8,32.6,18,,SSW,15,1009.7
,2018-02-19,17.6,32.4,0.8,,,SSW,43,23:02,19.4,83,,S,15,1011.9,29.6,35,,S,19,1010.1
,2018-02-20,14.9,32.7,0,,,NNE,28,22:32,20.8,53,,E,11,1017.1,30.6,26,,N,9,1013.6
,2018-02-21,15.9,28.0,0,,,NNE,33,01:02,17.9,54,,NNE,19,1017.9,25.4,31,,NNE,9,1014.9
,2018-02-22,17.9,29.1,0.2,,,E,50,11:12,19.2,81,,SSE,9,1015.4,27.4,46,,SE,13,1013.1
,2018-02-23,19.1,33.3,0,,,N,35,16:36,24.4,41,,NE,13,1011.4,29.1,29,,NNE,15,1009.3
,2018-02-24,22.4,35.6,0,,,WSW,54,16:19,28.1,50,,N,20,1005.1,33.1,38,,NW,28,1001.8
,2018-02-25,15.1,23.6,0,,,SSW,54,13:08,17.4,56,,S,35,1006.6,21.4,36,,SSW,31,1006.9
,2018-02-26,12.0,30.0,0,,,S,24,14:04,18.1,59,,S,13,1014.1,27.7,27,,ESE,9,1012.9
,2018-02-27,15.4,30.4,0,,,NNE,33,08:15,19.2,60,,NE,15,1017.4,28.2,30,,N,15,1013.7
,2018-02-28,14.7,32.4,0,,,W,61,15:54,21.8,49,,NNE,24,1007.9,30.5,20,,W,39,1006.5
