,2018-04-1,14.8,23.8,0,,,SE,39,01:19,17.4,73,7,SE,24,1019.8,21.7,67,8,E,20,1017.8
,2018-04-2,13.7,24.4,0,,,E,44,22:01,16.6,76,8,ENE,26,1022.9,23.2,52,1,E,22,1019.1
,2018-04-3,15.4,31.7,5.8,,,NE,33,21:26,22.3,55,,NNE,13,1019.9,31.0,34,,NW,7,1015.3
,2018-04-4,20.0,35.2,0.2,,,WNW,65,19:01,24.2,54,5,N,13,1015.9,25.8,71,8,SW,22,1011.4
,2018-04-5,16.7,34.8,5.2,,,E,48,09:12,23.8,64,,E,7,1014.6,34.2,22,3,NNE,11,1010.8
,2018-04-6,16.5,34.2,0.2,,,N,41,12:19,26.1,38,,NNE,13,1015.1,33.5,17,,WSW,13,1011.1
,2018-04-7,16.7,36.0,0,,,NNW,37,14:22,24.4,57,,ESE,7,1013.7,34.8,20,,NW,15,1008.6
,2018-04-8,16.9,31.7,0,,,SSE,31,01:02,21.9,55,,SE,13,1014.5,31.3,26,,NNW,11,1011.0
,2018-04-9,17.0,30.9,0,,,WSW,41,13:06,23.2,34,,SW,17,1013.7,29.6,20,,WSW,19,1012.4
,2018-04-10,12.4,24.3,0,,,SW,37,20:51,18.4,62,,E,19,1017.2,23.2,41,,ENE,11,1013.7
,2018-04-11,10.0,23.1,0,,,SW,35,10:09,15.6,57,,S,11,1020.7,22.6,25,,SSE,15,1017.4
,2018-04-12,7.7,26.4,0,,,W,41,13:49,19.3,32,,NNW,15,1018.2,25.7,17,,NW,20,1014.1
,2018-04-13,11.7,24.5,0,,,SSW,41,12:47,16.6,51,,SSW,22,1021.1,24.0,27,,SW,20,1018.0
,2018-04-14,8.6,24.3,0,,,SW,26,15:40,16.2,65,,SE,11,1023.3,23.3,33,,ESE,7,1019.3
,2018-04-15,10.2,25.8,0,,,SE,24,16:58,16.6,64,,ESE,13,1021.9,25.6,31,,NNE,7,1018.1
,2018-04-16,12.3,25.2,0,,,NNE,24,11:07,16.1,65,,E,9,1021.6,24.2,38,,E,9,1018.3
,2018-04-17,15.1,30.8,0,,,NNW,28,11:27,21.6,49,,N,17,1018.9,29.4,19,,NNW,11,1014.7
,2018-04-18,13.3,29.4,0,,,WNW,37,15:20,21.0,49,,SE,9,1015.9,28.9,18,,WSW,17,1011.5
,2018-04-19,10.6,26.2,0,,,W,37,13:50,18.9,63,,NNE,2,1013.8,25.4,27,,W,19,1010.6
,2018-04-20,9.3,26.3,0,,,W,35,13:43,18.4,49,,ESE,7,1016.0,25.9,22,,WNW,9,1014.2
,2018-04-21,9.6,31.4,0,,,W,48,17:29,22.5,32,,N,15,1018.5,29.6,18,8,NW,13,1015.5
,2018-04-22,19.2,30.9,0,,,W,56,16:57,26.3,30,,N,22,1013.6,29.8,23,,NW,15,1010.7
,2018-04-23,15.0,25.6,0,,,WSW,37,14:40,19.5,52,,WSW,20,1016.8,25.1,28,,W,20,1014.3
,2018-04-24,10.0,24.3,0,,,ENE,19,09:35,17.3,63,,E,11,1020.2,23.4,33,2,S,9,1016.8
,2018-04-25,10.0,24.0,0,,,NE,43,11:44,16.8,57,,E,13,1021.4,23.6,30,,E,13,1017.1
,2018-04-26,13.7,26.9,0,,,ENE,37,01:50,17.8,51,,NE,19,1019.7,26.3,31,,NNE,17,1014.7
,2018-04-27,17.7,27.4,0,,,E,28,15:57,20.9,52,,NNE,11,1018.2,27.2,40,1,ESE,9,1016.5
,2018-04-28,14.1,25.9,0,,,SE,35,08:09,16.9,87,7,ESE,26,1025.7,25.3,36,,E,22,1023.0
,2018-04-29,13.1,25.5,0,,,E,41,01:26,18.8,58,,ENE,20,1026.3,24.9,37,,ENE,17,1021.9
,2018-04-30,13.7,30.6,0,,,NNE,41,10:07,21.2,47,,NNE,19,1019.6,29.3,20,,N,22,1013.5
