,2018-01-1,24.7,41.7,9.0,,,,,,31.0,59,,,,1005.1,40.3,29,1,,,1000.2
,2018-01-2,28.3,,0.4,,,,,,33.7,27,,,,1003.9,39.2,21,5,,,1001.0
,2018-01-3,22.8,42.0,,,,,,,34.9,15,,,,1005.3,41.1,8,,SSE,19,1002.7
,2018-01-4,27.2,43.9,,,,ESE,70,17:03,35.0,36,,ENE,28,1006.9,41.7,15,4,N,13,1003.2
,2018-01-5,23.0,39.0,2.8,,,NE,48,00:34,29.3,50,,NE,20,1011.9,37.6,27,,NE,15,1007.6
,2018-01-6,25.7,38.5,0,,,NE,43,12:08,31.8,44,,NNE,26,1014.7,37.0,26,,ENE,19,1010.7
,2018-01-7,25.5,39.3,0,,,ENE,46,18:33,31.9,43,,N,24,1015.7,37.8,17,,ENE,20,1010.7
,2018-01-8,22.3,38.5,0,,,NE,43,09:42,31.6,38,,NE,28,1014.4,37.6,16,,E,26,1009.2
,2018-01-9,24.6,40.3,0,,,NNE,43,07:08,31.9,40,,NE,28,1012.9,39.4,19,,ESE,13,1007.7
,2018-01-10,25.9,40.5,0,,,ENE,48,16:47,31.5,44,,NNE,24,1011.3,39.1,17,,E,24,1006.9
,2018-01-11,27.6,40.3,0,,,NE,50,07:50,31.6,45,,NNE,33,1012.1,38.5,21,,SSE,9,1007.7
,2018-01-12,26.6,40.1,0,,,NE,44,08:35,31.8,42,,NNE,33,1012.2,39.1,18,,SE,9,1007.1
,2018-01-13,25.7,42.3,0,,,N,43,10:25,33.0,36,,N,26,1009.9,41.2,15,,WSW,13,1004.5
,2018-01-14,31.8,42.5,0,,,SSW,50,15:46,34.9,31,,S,20,1006.1,41.1,18,1,SW,33,1001.5
,2018-01-15,25.5,39.1,0,,,SE,54,07:19,29.1,13,,SE,35,1007.5,38.0,11,,S,17,1003.9
,2018-01-16,25.2,40.1,0,,,ENE,41,09:25,32.3,42,,NE,30,1009.5,38.7,15,,ENE,22,1005.6
,2018-01-17,26.1,36.6,0,,,E,59,14:42,29.5,39,,NE,31,1012.8,35.5,22,,E,26,1009.7
,2018-01-18,24.0,38.6,0,,,ENE,54,16:11,30.5,26,,NE,31,1014.4,37.7,14,,ENE,30,1009.8
,2018-01-19,24.7,35.4,0,,,E,50,15:12,29.2,33,,NNE,31,1013.6,34.8,20,6,ENE,19,1009.8
,2018-01-20,23.0,36.5,0,,,N,31,09:22,30.5,35,8,N,17,1011.1,36.0,14,8,ESE,13,1007.5
,2018-01-21,23.3,40.8,0,,,ENE,48,17:24,32.3,20,7,NNE,28,1009.3,40.2,16,,E,24,1004.5
,2018-01-22,24.8,39.9,0,,,E,46,16:05,30.7,39,,NNE,26,1009.2,39.0,22,1,E,13,1004.1
,2018-01-23,24.9,37.9,0,,,NNE,41,13:31,31.2,42,,NE,20,1009.2,35.9,25,,ENE,26,1004.2
,2018-01-24,26.6,39.0,0,,,ENE,41,14:53,31.8,33,,N,13,1007.9,38.2,22,,ENE,22,1002.5
,2018-01-25,27.5,40.6,0,,,NE,41,07:02,31.6,44,,NE,28,1007.4,39.9,20,1,ESE,20,1002.3
,2018-01-26,27.9,40.7,0,,,E,57,14:54,31.5,46,,NE,26,1008.0,39.4,21,1,ESE,28,1002.5
,2018-01-27,28.2,40.5,0,,,ENE,44,15:05,32.1,39,,NNE,22,1006.5,39.4,21,8,ENE,26,1001.7
,2018-01-28,27.6,39.9,0,,,SE,46,21:20,31.5,37,,NE,26,1006.4,39.1,22,1,SE,17,1001.2
,2018-01-29,28.6,39.9,0.4,,,ENE,54,15:29,32.8,42,,NNE,31,1004.6,38.9,24,7,ENE,11,998.4
,2018-01-30,22.2,39.0,1.8,,,ENE,37,18:47,28.7,56,,N,15,1003.6,37.1,28,1,WSW,13,998.3
,2018-01-31,24.9,40.7,0,,,NNE,33,12:14,31.1,50,,N,11,1002.9,39.6,19,5,SSW,11,999.5
