day,rain
-44696,0.3
-44695,0.0
-44694,3.0
-44693,0.0
-44692,0.0
-44691,0.0
-44690,0.0
-44689,0.0
-44688,0.0
-44687,0.0
-44686,0.0
-44685,0.0
-44684,0.0
-44683,0.0
-44682,0.0
-44681,0.0
-44680,0.0
-44679,0.0
-44678,0.0
-44677,0.0
-44676,0.0
-44675,0.0
-44674,0.0
-44673,0.0
-44672,0.0
-44671,0.0
-44670,0.0
-44669,0.0
-44668,0.0
-44667,0.0
-44666,0.0
-44665,11.9
-44664,0.0
-44663,2.8
-44662,0.0
-44661,0.0
-44660,2.0
-44659,0.0
-44658,0.0
-44657,11.9
-44656,40.6
-44655,89.2
-44654,2.3
-44653,0.0
-44652,0.0
-44651,5.6
-44650,0.0
-44649,5.8
-44648,0.0
-44647,0.0
-44646,0.0
-44645,0.0
-44644,0.0
-44643,0.0
-44642,0.0
-44641,0.0
-44640,0.0
-44639,0.0
-44638,4.3
-44637,0.0
-44636,0.0
-44635,0.0
-44634,0.0
-44633,0.0
-44632,0.0
-44631,0.0
-44630,0.0
-44629,0.0
-44628,0.0
-44627,0.0
-44626,0.0
-44625,0.0
-44624,0.0
-44623,0.0
-44622,0.0
-44621,0.0
-44620,0.0
-44619,4.1
-44618,25.4
-44617,20.3
-44616,0.5
-44615,0.0
-44614,0.0
-44613,0.0
-44612,0.0
-44611,0.0
-44610,0.0
-44609,0.0
-44608,0.0
-44607,0.0
-44606,0.0
-44605,0.0
-44604,0.0
-44603,0.0
-44602,2.8
-44601,8.1
-44600,0.0
-44599,0.0
-44598,3.0
-44597,3.3
-44596,0.0
-44595,0.0
-44594,10.7
-44593,1.3
-44592,16.5
-44591,1.0
-44590,0.0
-44589,0.0
-44588,0.0
-44587,0.0
-44586,0.0
-44585,7.6
-44584,0.0
-44583,0.0
-44582,2.5
-44581,4.8
-44580,17.0
-44579,0.0
-44578,0.0
-44577,0.0
-44576,0.0
-44575,0.0
-44574,1.5
-44573,0.0
-44572,0.0
-44571,0.0
-44570,0.0
-44569,2.0
-44568,0.0
-44567,5.8
-44566,0.0
-44565,13.5
-44564,0.0
-44563,1.3
-44562,2.0
-44561,17.8
-44560,0.0
-44559,0.0
-44558,0.0
-44557,1.0
-44556,0.0
-44555,0.0
-44554,0.0
-44553,0.0
-44552,1.8
-44551,0.0
-44550,0.0
-44549,0.0
-44548,0.0
-44547,0.0
-44546,0.0
-44545,0.0
-44544,11.4
-44543,1.3
-44542,0.0
-44541,6.6
-44540,6.1
-44539,0.5
-44538,0.0
-44537,0.0
-44536,0.0
-44535,0.0
-44534,25.4
-44533,0.0
-44532,0.0
-44531,0.0
-44530,0.0
-44529,0.0
-44528,0.0
-44527,0.0
-44526,2.5
-44525,0.0
-44524,0.0
-44523,6.6
-44522,0.0
-44521,0.8
-44520,0.0
-44519,29.2
-44518,7.1
-44517,0.8
-44516,10.2
-44515,0.0
-44514,53.8
-44513,58.4
-44512,0.0
-44511,0.0
-44510,0.0
-44509,0.0
-44508,16.5
-44507,0.0
-44506,25.4
-44505,7.9
-44504,2.0
-44503,21.6
-44502,0.0
-44501,0.0
-44500,1.3
-44499,0.0
-44498,0.0
-44497,0.0
-44496,0.0
-44495,0.8
-44494,8.6
-44493,0.0
-44492,0.0
-44491,0.0
-44490,31.8
-44489,0.0
-44488,0.0
-44487,0.0
-44486,9.1
-44485,1.0
-44484,13.2
-44483,0.0
-44482,0.0
-44481,0.0
-44480,48.3
-44479,0.0
-44478,1.8
-44477,0.0
-44476,9.4
-44475,0.5
-44474,0.0
-44473,2.5
-44472,0.0
-44471,0.0
-44470,0.8
-44469,0.0
-44468,0.0
-44467,0.0
-44466,0.0
-44465,0.0
-44464,0.0
-44463,0.0
-44462,0.0
-44461,0.0
-44460,0.0
-44459,1.3
-44458,0.0
-44457,0.0
-44456,0.0
-44455,0.0
-44454,0.0
-44453,0.0
-44452,0.0
-44451,0.0
-44450,0.0
-44449,0.0
-44448,0.0
-44447,0.0
-44446,2.5
-44445,0.0
-44444,0.0
-44443,0.0
-44442,0.0
-44441,0.0
-44440,0.0
-44439,0.0
-44438,0.0
-44437,0.0
-44436,0.0
-44435,0.0
-44434,0.0
-44433,0.0
-44432,0.0
-44431,0.0
-44430,0.0
-44429,0.0
-44428,0.0
-44427,3.3
-44426,22.9
-44425,16.0
-44424,38.9
-44423,0.0
-44422,0.0
-44421,0.0
-44420,9.7
-44419,0.0
-44418,2.5
-44417,0.5
-44416,1.8
-44415,17.8
-44414,0.0
-44413,0.0
-44412,0.0
-44411,0.0
-44410,0.0
-44409,0.0
-44408,0.0
-44407,0.0
-44406,0.0
-44405,1.3
-44404,4.1
-44403,6.6
-44402,0.0
-44401,2.0
-44400,45.7
-44399,29.2
-44398,18.5
-44397,0.0
-44396,7.4
-44395,59.7
-44394,0.0
-44393,0.0
-44392,0.0
-44391,0.0
-44390,0.0
-44389,0.0
-44388,11.4
-44387,3.0
-44386,0.0
-44385,127.3
-44384,3.8
-44383,0.0
-44382,0.0
-44381,0.0
-44380,0.0
-44379,0.0
-44378,0.0
-44377,0.0
-44376,0.0
-44375,0.0
-44374,0.0
-44373,0.0
-44372,0.0
-44371,0.0
-44370,0.0
-44369,0.0
-44368,0.0
-44367,0.0
-44366,0.0
-44365,0.0
-44364,0.0
-44363,0.0
-44362,0.0
-44361,0.0
-44360,9.9
-44359,0.0
-44358,0.0
-44357,0.0
-44356,6.4
-44355,0.0
-44354,0.0
-44353,0.0
-44352,0.0
-44351,0.0
-44350,0.0
-44349,0.0
-44348,0.0
-44347,9.4
-44346,0.0
-44345,0.0
-44344,0.0
-44343,0.0
-44342,0.0
-44341,0.0
-44340,0.5
-44339,0.0
-44338,0.0
-44337,0.0
-44336,0.0
-44335,0.0
-44334,0.0
-44333,8.4
-44332,0.0
-44331,0.0
-44330,0.0
-44329,0.0
-44328,0.0
-44327,0.0
-44326,0.0
-44325,0.0
-44324,0.0
-44323,0.0
-44322,0.0
-44321,2.8
-44320,2.0
-44319,1.0
-44318,0.8
-44317,0.0
-44316,6.4
-44315,0.0
-44314,0.0
-44313,0.0
-44312,0.0
-44311,0.0
-44310,0.0
-44309,0.0
-44308,1.8
-44307,0.0
-44306,0.0
-44305,0.0
-44304,0.0
-44303,0.0
-44302,0.0
-44301,0.0
-44300,0.0
-44299,2.8
-44298,0.0
-44297,1.0
-44296,1.8
-44295,0.0
-44294,0.0
-44293,0.0
-44292,0.0
-44291,0.0
-44290,0.5
-44289,0.0
-44288,0.0
-44287,0.0
-44286,0.0
-44285,0.0
-44284,0.0
-44283,0.0
-44282,0.0
-44281,0.0
-44280,0.0
-44279,0.0
-44278,0.0
-44277,1.8
-44276,0.0
-44275,0.0
-44274,0.0
-44273,0.0
-44272,9.9
-44271,9.9
-44270,0.5
-44269,0.0
-44268,0.0
-44267,5.1
-44266,0.0
-44265,0.0
-44264,0.0
-44263,0.0
-44262,0.0
-44261,0.0
-44260,0.0
-44259,0.0
-44258,0.0
-44257,0.0
-44256,0.0
-44255,12.2
-44254,3.3
-44253,32.8
-44252,6.9
-44251,0.5
-44250,0.0
-44249,0.0
-44248,0.0
-44247,4.1
-44246,0.0
-44245,0.0
-44244,0.0
-44243,0.0
-44242,0.0
-44241,0.0
-44240,8.1
-44239,10.2
-44238,3.3
-44237,5.6
-44236,0.0
-44235,22.4
-44234,0.3
-44233,0.0
-44232,0.0
-44231,0.0
-44230,2.3
-44229,4.6
-44228,0.0
-44227,12.4
-44226,0.3
-44225,0.0
-44224,0.0
-44223,0.0
-44222,18.0
-44221,5.1
-44220,0.0
-44219,0.0
-44218,0.0
-44217,0.0
-44216,0.0
-44215,0.0
-44214,0.0
-44213,0.0
-44212,0.0
-44211,7.9
-44210,8.9
-44209,14.0
-44208,0.0
-44207,0.0
-44206,0.0
-44205,0.0
-44204,0.0
-44203,3.8
-44202,0.0
-44201,0.0
-44200,0.0
-44199,0.0
-44198,0.0
-44197,0.0
-44196,0.0
-44195,0.0
-44194,0.0
-44193,0.0
-44192,0.0
-44191,0.0
-44190,0.0
-44189,9.9
-44188,0.0
-44187,0.0
-44186,0.0
-44185,0.0
-44184,40.6
-44183,7.6
-44182,0.0
-44181,2.0
-44180,0.0
-44179,0.0
-44178,0.0
-44177,1.5
-44176,0.0
-44175,0.0
-44174,0.0
-44173,0.0
-44172,0.0
-44171,0.0
-44170,0.0
-44169,0.0
-44168,0.0
-44167,0.0
-44166,0.0
-44165,2.5
-44164,0.0
-44163,0.0
-44162,0.0
-44161,0.0
-44160,0.0
-44159,0.0
-44158,29.7
-44157,0.0
-44156,0.0
-44155,0.0
-44154,5.3
-44153,9.7
-44152,4.8
-44151,0.0
-44150,0.0
-44149,0.0
-44148,0.0
-44147,1.3
-44146,1.0
-44145,0.0
-44144,0.0
-44143,0.0
-44142,0.0
-44141,0.0
-44140,0.0
-44139,0.0
-44138,0.0
-44137,0.0
-44136,0.0
-44135,1.8
-44134,0.0
-44133,23.1
-44132,0.0
-44131,20.3
-44130,0.0
-44129,0.0
-44128,0.0
-44127,0.0
-44126,0.0
-44125,0.0
-44124,2.8
-44123,0.0
-44122,0.0
-44121,0.0
-44120,0.0
-44119,0.0
-44118,0.0
-44117,0.0
-44116,2.3
-44115,0.0
-44114,0.0
-44113,0.0
-44112,0.0
-44111,0.0
-44110,0.0
-44109,0.0
-44108,6.4
-44107,1.3
-44106,0.0
-44105,1.3
-44104,0.0
-44103,0.0
-44102,0.0
-44101,0.0
-44100,0.0
-44099,1.8
-44098,0.0
-44097,0.0
-44096,0.0
-44095,0.0
-44094,0.0
-44093,0.0
-44092,0.0
-44091,0.0
-44090,0.0
-44089,0.0
-44088,0.0
-44087,0.0
-44086,0.0
-44085,0.0
-44084,0.8
-44083,0.0
-44082,0.0
-44081,23.6
-44080,24.9
-44079,45.7
-44078,7.9
-44077,0.0
-44076,0.0
-44075,47.0
-44074,0.0
-44073,0.0
-44072,0.0
-44071,0.0
-44070,0.0
-44069,0.0
-44068,0.0
-44067,0.0
-44066,0.0
-44065,0.0
-44064,0.0
-44063,0.0
-44062,0.0
-44061,1.8
-44060,0.0
-44059,0.0
-44058,0.0
-44057,0.0
-44056,0.0
-44055,0.0
-44054,31.2
-44053,50.8
-44052,20.3
-44051,8.1
-44050,0.0
-44049,0.0
-44048,2.5
-44047,0.0
-44046,0.0
-44045,8.1
-44044,0.0
-44043,56.9
-44042,86.4
-44041,75.2
-44040,0.0
-44039,0.0
-44038,0.0
-44037,0.0
-44036,0.0
-44035,0.0
-44034,0.0
-44033,0.0
-44032,2.0
-44031,0.0
-44030,33.0
-44029,27.7
-44028,14.0
-44027,0.0
-44026,0.0
-44025,1.5
-44024,27.9
-44023,0.0
-44022,0.0
-44021,2.0
-44020,0.0
-44019,0.0
-44018,12.4
-44017,9.7
-44016,0.0
-44015,0.0
-44014,0.0
-44013,0.0
-44012,0.0
-44011,0.0
-44010,0.0
-44009,0.0
-44008,0.0
-44007,0.0
-44006,0.0
-44005,0.0
-44004,0.0
-44003,0.0
-44002,0.0
-44001,0.0
-44000,0.0
-43999,0.0
-43998,0.0
-43997,0.0
-43996,0.0
-43995,0.0
-43994,0.0
-43993,1.0
-43992,0.0
-43991,0.0
-43990,0.0
-43989,50.8
-43988,66.0
-43987,90.9
-43986,33.5
-43985,0.0
-43984,0.0
-43983,0.0
-43982,0.0
-43981,2.3
-43980,0.0
-43979,0.0
-43978,0.0
-43977,0.0
-43976,0.0
-43975,0.0
-43974,25.7
-43973,16.5
-43972,0.0
-43971,0.0
-43970,0.0
-43969,3.3
-43968,0.0
-43967,0.0
-43966,0.0
-43965,0.0
-43964,0.0
-43963,0.0
-43962,0.0
-43961,2.5
-43960,29.7
-43959,0.0
-43958,0.0
-43957,0.0
-43956,0.0
-43955,0.0
-43954,0.0
-43953,3.0
-43952,0.0
-43951,0.0
-43950,0.5
-43949,0.5
-43948,0.0
-43947,0.0
-43946,0.0
-43945,0.0
-43944,0.0
-43943,0.0
-43942,20.8
-43941,0.0
-43940,0.0
-43939,0.0
-43938,0.0
-43937,0.0
-43936,0.0
-43935,0.0
-43934,0.0
-43933,0.0
-43932,0.0
-43931,0.0
-43930,0.0
-43929,8.9
-43928,3.6
-43927,2.5
-43926,0.0
-43925,0.0
-43924,0.0
-43923,2.8
-43922,0.0
-43921,0.0
-43920,0.0
-43919,1.3
-43918,0.0
-43917,0.0
-43916,0.0
-43915,0.0
-43914,1.8
-43913,0.0
-43912,0.0
-43911,9.7
-43910,6.4
-43909,2.3
-43908,0.0
-43907,1.8
-43906,0.0
-43905,0.0
-43904,1.3
-43903,1.0
-43902,4.3
-43901,6.6
-43900,0.0
-43899,0.0
-43898,1.0
-43897,0.0
-43896,0.0
-43895,0.0
-43894,0.0
-43893,0.0
-43892,0.0
-43891,0.0
-43890,0.0
-43889,0.0
-43888,0.0
-43887,0.0
-43886,0.0
-43885,0.0
-43884,0.0
-43883,0.0
-43882,0.0
-43881,0.0
-43880,0.0
-43879,0.0
-43878,1.3
-43877,0.0
-43876,0.0
-43875,0.0
-43874,0.0
-43873,0.0
-43872,0.0
-43871,7.6
-43870,0.0
-43869,1.8
-43868,0.0
-43867,0.0
-43866,0.0
-43865,0.0
-43864,0.0
-43863,0.0
-43862,14.0
-43861,0.0
-43860,0.0
-43859,0.0
-43858,0.0
-43857,0.0
-43856,11.9
-43855,0.0
-43854,9.1
-43853,61.0
-43852,171.5
-43851,29.2
-43850,0.0
-43849,18.3
-43848,0.0
-43847,0.0
-43846,0.0
-43845,0.0
-43844,0.0
-43843,0.0
-43842,0.0
-43841,0.0
-43840,26.9
-43839,0.8
-43838,0.0
-43837,0.0
-43836,0.0
-43835,0.0
-43834,0.0
-43833,0.0
-43832,0.0
-43831,0.0
-43830,0.0
-43829,0.0
-43828,0.0
-43827,6.6
-43826,0.0
-43825,0.0
-43824,0.0
-43823,0.0
-43822,0.0
-43821,0.0
-43820,0.0
-43819,0.0
-43818,0.0
-43817,0.0
-43816,24.4
-43815,0.0
-43814,0.0
-43813,41.9
-43812,0.0
-43811,0.0
-43810,0.0
-43809,0.0
-43808,0.0
-43807,0.0
-43806,5.6
-43805,0.0
-43804,69.9
-43803,111.8
-43802,0.0
-43801,6.6
-43800,0.0
-43799,0.0
-43798,0.0
-43797,0.0
-43796,0.0
-43795,0.0
-43794,0.0
-43793,0.0
-43792,0.0
-43791,0.0
-43790,0.0
-43789,0.0
-43788,0.0
-43787,1.0
-43786,3.0
-43785,101.6
-43784,219.7
-43783,18.0
-43782,6.1
-43781,0.8
-43780,0.0
-43779,0.0
-43778,0.0
-43777,0.0
-43776,0.0
-43775,0.0
-43774,0.0
-43773,0.0
-43772,0.5
-43771,0.0
-43770,0.0
-43769,0.0
-43768,6.6
-43767,0.5
-43766,1.3
-43765,0.0
-43764,0.0
-43763,2.8
-43762,0.0
-43761,5.3
-43760,0.0
-43759,1.3
-43758,0.0
-43757,0.0
-43756,0.0
-43755,0.0
-43754,0.0
-43753,0.0
-43752,0.0
-43751,1.5
-43750,0.0
-43749,1.5
-43748,0.0
-43747,0.0
-43746,0.0
-43745,0.0
-43744,0.0
-43743,0.0
-43742,0.0
-43741,25.4
-43740,0.0
-43739,0.0
-43738,3.0
-43737,0.0
-43736,0.0
-43735,0.0
-43734,0.0
-43733,0.0
-43732,0.0
-43731,0.0
-43730,0.0
-43729,0.3
-43728,3.8
-43727,2.8
-43726,6.1
-43725,0.0
-43724,0.0
-43723,0.0
-43722,0.0
-43721,0.0
-43720,0.0
-43719,0.0
-43718,0.0
-43717,0.0
-43716,0.0
-43715,0.0
-43714,0.0
-43713,0.0
-43712,0.0
-43711,0.0
-43710,0.0
-43709,0.0
-43708,55.4
-43707,17.3
-43706,4.8
-43705,1.3
-43704,19.1
-43703,108.0
-43702,5.3
-43701,0.0
-43700,0.0
-43699,0.0
-43698,0.0
-43697,19.1
-43696,8.1
-43695,3.8
-43694,0.0
-43693,5.1
-43692,0.0
-43691,2.0
-43690,0.0
-43689,0.0
-43688,0.0
-43687,0.0
-43686,0.0
-43685,0.0
-43684,0.0
-43683,0.0
-43682,0.0
-43681,0.0
-43680,0.0
-43679,0.0
-43678,4.1
-43677,0.0
-43676,9.9
-43675,0.0
-43674,0.8
-43673,0.0
-43672,3.0
-43671,62.2
-43670,58.4
-43669,6.1
-43668,2.5
-43667,0.0
-43666,0.0
-43665,0.0
-43664,0.0
-43663,0.0
-43662,6.4
-43661,0.0
-43660,0.0
-43659,0.0
-43658,31.2
-43657,7.9
-43656,16.8
-43655,2.3
-43654,0.0
-43653,0.0
-43652,0.0
-43651,0.0
-43650,0.0
-43649,0.0
-43648,8.9
-43647,30.5
-43646,11.4
-43645,0.0
-43644,0.0
-43643,0.0
-43642,0.0
-43641,0.0
-43640,0.0
-43639,0.0
-43638,0.0
-43637,0.0
-43636,0.0
-43635,0.0
-43634,0.0
-43633,0.0
-43632,0.0
-43631,0.0
-43630,10.9
-43629,0.0
-43628,0.0
-43627,0.0
-43626,0.0
-43625,0.0
-43624,15.0
-43623,0.0
-43622,0.0
-43621,0.0
-43620,2.0
-43619,0.0
-43618,0.0
-43617,3.0
-43616,0.0
-43615,0.0
-43614,57.2
-43613,0.0
-43612,0.0
-43611,0.0
-43610,0.0
-43609,9.1
-43608,0.0
-43607,0.0
-43606,2.5
-43605,6.6
-43604,0.0
-43603,0.0
-43602,0.0
-43601,0.0
-43600,0.0
-43599,0.0
-43598,0.0
-43597,0.0
-43596,0.0
-43595,0.0
-43594,0.0
-43593,0.0
-43592,0.0
-43591,6.6
-43590,0.0
-43589,0.0
-43588,0.0
-43587,0.0
-43586,61.0
-43585,27.9
-43584,10.2
-43583,0.0
-43582,6.6
-43581,0.0
-43580,0.0
-43579,0.0
-43578,0.0
-43577,0.0
-43576,5.1
-43575,0.0
-43574,0.0
-43573,0.0
-43572,0.0
-43571,0.0
-43570,0.0
-43569,0.0
-43568,0.0
-43567,0.0
-43566,0.0
-43565,0.0
-43564,0.0
-43563,0.0
-43562,0.0
-43561,0.0
-43560,0.0
-43559,0.0
-43558,0.0
-43557,0.0
-43556,0.0
-43555,27.9
-43554,10.2
-43553,0.0
-43552,6.6
-43551,0.0
-43550,0.0
-43549,0.0
-43548,0.0
-43547,0.0
-43546,5.1
-43545,0.0
-43544,0.0
-43543,0.0
-43542,0.0
-43541,0.0
-43540,0.0
-43539,0.0
-43538,0.0
-43537,0.0
-43536,0.0
-43535,0.0
-43534,0.0
-43533,0.0
-43532,0.0
-43531,0.0
-43530,0.0
-43529,0.0
-43528,0.0
-43527,0.0
-43526,0.0
-43525,0.0
-43524,0.0
-43523,0.0
-43522,0.0
-43521,0.0
-43520,0.0
-43519,0.0
-43518,0.0
-43517,0.0
-43516,0.0
-43515,0.0
-43514,0.0
-43513,0.0
-43512,0.0
-43511,0.0
-43510,0.0
-43509,0.0
-43508,0.0
