,2018-07-1,15.2,28.7,0,,,ENE,31,11:00,18.1,66,8,SE,15,1023.7,27.4,33,8,ESE,13,1020.1
,2018-07-2,15.2,28.3,0,,,S,33,15:10,19.2,67,,SE,17,1024.1,27.5,40,2,SSW,9,1019.3
,2018-07-3,11.7,26.5,0,,,,,,16.8,75,,ESE,20,1023.6,25.8,31,,S,11,1019.6
,2018-07-4,10.1,26.9,,,,ENE,35,09:50,16.3,61,,E,17,1022.6,26.4,25,,ENE,15,1018.2
,2018-07-5,8.8,27.0,0,,,NE,35,11:57,19.4,50,,ENE,19,1020.5,26.5,32,,ESE,15,1015.6
,2018-07-6,10.2,27.5,0,,,NNE,24,11:02,17.6,57,,NNE,13,1018.9,27.0,30,,NE,7,1014.2
,2018-07-7,10.2,24.5,0,,,SSW,44,13:32,16.7,36,,S,24,1019.8,24.2,23,,SSW,28,1017.8
,2018-07-8,5.0,20.3,0,,,,,,11.4,44,,SE,26,1025.8,19.6,21,,SE,26,1021.8
,2018-07-9,2.2,22.1,,,,SE,37,09:13,10.4,50,,SE,20,1025.9,21.3,22,,SSE,17,1021.0
,2018-07-10,6.2,21.9,0,,,SE,31,03:54,11.7,50,,SE,22,1024.1,21.8,24,,SSE,15,1019.7
,2018-07-11,3.4,23.2,0,,,SSE,30,03:35,9.9,43,,SE,15,1022.4,22.7,18,,S,9,1018.5
,2018-07-12,1.1,23.3,0,,,SE,26,08:47,10.7,37,,SE,17,1020.9,23.1,16,,SSW,13,1017.0
,2018-07-13,5.4,22.9,0,,,SSE,31,01:31,12.1,37,,SE,22,1019.8,22.1,13,,SSW,11,1016.1
,2018-07-14,3.8,23.8,0,,,SE,28,02:29,11.2,30,,SE,19,1019.7,23.7,16,,NE,9,1015.0
,2018-07-15,3.0,25.5,0,,,NNW,35,14:52,12.3,25,,E,11,1017.3,24.6,21,,NNW,19,1012.5
,2018-07-16,3.5,22.8,0,,,SSW,33,15:17,10.6,26,,SW,11,1018.3,21.8,9,,S,22,1015.8
,2018-07-17,1.0,23.9,0,,,NNE,30,09:21,11.1,21,,SE,9,1020.0,23.2,9,,SSW,11,1016.9
,2018-07-18,1.7,24.8,0,,,E,33,12:16,11.1,20,,ESE,11,1021.1,23.6,16,,SE,19,1016.4
,2018-07-19,9.6,26.1,0,,,NNE,44,10:51,15.3,52,7,NE,26,1018.4,25.4,33,1,NNE,13,1013.1
,2018-07-20,5.2,21.0,0,,,S,48,09:37,15.1,27,,SSW,24,1019.6,20.6,21,,SSW,24,1017.8
,2018-07-21,0.4,17.2,0,,,SE,37,10:21,10.0,40,,SSE,19,1024.1,16.3,21,,SSE,19,1019.3
,2018-07-22,1.7,23.5,0,,,NE,26,10:17,10.8,32,,ESE,13,1021.8,22.9,12,,NW,9,1016.7
,2018-07-23,1.8,26.9,0,,,N,33,12:27,15.7,35,,ENE,15,1019.0,25.9,26,,N,15,1014.1
,2018-07-24,5.7,,0,,,NW,31,14:32,14.8,45,,NE,15,1018.3,21.8,25,4,NW,13,1014.4
,2018-07-25,,,0,,,,,,13.8,44,,NNE,28,1018.0,,,8,NE,9,1014.4
,2018-07-26,,,,,,,,,,,,ENE,7,1019.5,,,,ESE,11,1015.1
,2018-07-27,,,,,,N,41,11:30,,,,NNE,24,1016.5,,,,NW,17,1011.2
,2018-07-28,,,0,,,N,39,09:36,,,8,NNE,24,1015.6,,,8,NNW,17,1011.7
,2018-07-29,,,0,,,,,,,,8,SSW,15,1017.9,,,,WSW,19,1015.9
,2018-07-30,,,,,,,,,,,,SSE,20,1022.5,23.9,19,,SSW,9,1018.5
,2018-07-31,2.6,27.5,,,,ENE,19,12:00,14.8,32,,E,6,1021.0,26.5,12,,S,9,1016.7
