,2018-08-1,2.1,20.1,0,,,E,20,10:26,9.0,49,, ,Calm,1023.2,19.2,28,,NW,6,1020.3
,2018-08-2,4.3,22.3,0,,,NNE,52,12:31,12.4,46,,NE,20,1020.2,21.9,18,,NNE,30,1013.5
,2018-08-3,12.5,15.5,0,,,WNW,65,12:55,13.8,63,,WNW,31,1008.1,14.1,71,,WNW,31,1011.3
,2018-08-4,3.0,18.7,1.2,,,NNW,39,14:25,10.4,62,,NW,15,1018.5,17.9,30,,NNW,22,1014.6
,2018-08-5,4.7,24.7,0,,,WNW,67,21:02,13.4,34,,N,24,1010.9,24.0,17,,NNW,44,1003.6
,2018-08-6,8.0,16.4,0,,,W,69,13:34,10.6,54,,WNW,39,1011.4,15.8,32,,W,46,1010.6
,2018-08-7,4.9,16.1,0,,,WSW,35,01:31,10.1,67,,W,24,1018.0,15.1,39,,WSW,19,1016.1
,2018-08-8,4.0,19.7,0,,,WNW,46,11:15,9.8,53,,NW,19,1018.8,19.0,34,,W,30,1017.2
,2018-08-9,0.8,20.6,0,,,N,33,16:26,7.8,62,,SW,4,1024.7,20.3,27,,N,17,1020.4
,2018-08-10,7.7,23.5,0,,,NNW,63,12:57,15.0,30,,N,24,1017.5,23.2,14,,NNW,35,1010.8
,2018-08-11,7.0,17.3,0,,,W,65,01:19,11.4,56,,W,19,1015.2,16.8,25,,WSW,30,1015.8
,2018-08-12,1.9,16.0,0,,,SSW,35,13:27,7.0,66,,SW,9,1027.2,15.6,32,,SW,17,1026.1
,2018-08-13,3.5,18.5,0,,,S,26,10:07,9.5,71,,SSW,9,1030.4,17.4,42,,S,13,1028.0
,2018-08-14,-0.3,20.5,0,,,NNW,33,16:21,6.8,59,, ,Calm,1028.5,19.6,30,,NNW,20,1022.8
,2018-08-15,6.7,24.7,0,,,NW,52,10:45,14.4,37,,NW,28,1018.1,23.5,17,,WNW,30,1013.8
,2018-08-16,11.5,19.3,0,,,,,,13.1,61,,SE,11,1018.9,18.8,29,,WSW,13,1015.4
,2018-08-17,3.5,19.9,0,,,W,28,16:51,10.4,51,,ENE,9,1019.0,18.9,27,,W,17,1015.2
,2018-08-18,9.8,18.6,0,,,SW,54,14:15,13.1,44,,SW,28,1018.9,17.9,24,,SW,30,1018.2
,2018-08-19,2.8,16.8,0,,,S,44,10:58,8.2,66,,WSW,19,1028.8,16.2,31,,SW,24,1027.0
,2018-08-20,3.3,16.8,0,,,WSW,30,16:14,7.8,63,,S,13,1029.6,16.2,29,,WSW,17,1025.5
,2018-08-21,-1.2,18.3,0,,,W,33,17:00,7.5,45,, ,Calm,1023.5,17.5,25,,WNW,13,1018.0
,2018-08-22,-0.5,20.1,0,,,NNW,31,13:37,8.1,33,, ,Calm,1018.0,19.2,14,,N,13,1013.8
,2018-08-23,7.3,23.6,0,,,NE,46,11:19,11.4,28,,ENE,13,1016.0,22.8,9,,NE,28,1012.3
,2018-08-24,11.4,24.0,0,,,SE,48,16:54,16.5,20,,E,20,1018.1,22.3,13,,E,24,1016.0
,2018-08-25,10.7,22.0,0,,,SE,46,01:53,12.1,38,,S,17,1018.5,21.7,19,,SSE,20,1015.2
,2018-08-26,3.7,22.4,0,,,SSW,39,13:20,13.4,37,,SW,7,1020.6,22.1,21,,SW,22,1018.3
,2018-08-27,4.5,21.3,0,,,SE,30,10:20,12.4,55,,SE,20,1024.9,19.9,29,,S,13,1021.9
,2018-08-28,4.7,22.1,0,,,ESE,28,22:05,12.1,36,,E,13,1023.3,20.6,25,,SW,9,1018.9
,2018-08-29,4.9,,0,,,,,,12.9,34,,ENE,9,1021.1,23.3,17,,NNE,19,1017.1
