,2018-06-1,0.0,14.7,0,,,SSW,22,19:22,6.0,84,,S,2,1029.9,14.4,44,,SW,13,1027.0
,2018-06-2,0.7,16.4,0,,,S,39,14:11,7.2,83,,SW,11,1026.7,15.7,47,,S,22,1024.1
,2018-06-3,1.5,15.5,0,,,SW,17,19:36,5.9,99,,S,7,1024.2,14.3,59,,SW,9,1021.8
,2018-06-4,1.6,16.7,0,,,S,26,13:40,7.6,99,,S,9,1022.4,16.1,55,,SW,15,1021.2
,2018-06-5,3.5,17.3,0,,,E,19,14:32,5.9,99,, ,Calm,1028.2,16.1,43,,ESE,6,1027.0
,2018-06-6,1.4,19.2,0,,,NNE,39,13:36,8.1,83,,ESE,9,1030.6,17.8,43,,NNE,22,1027.4
,2018-06-7,6.7,16.8,0,,,N,44,11:00,12.4,73,,NNE,20,1028.8,16.4,59,,NNE,19,1023.8
,2018-06-8,10.0,11.3,5.0,,,NNW,43,04:31,10.3,98,,NNE,13,1022.8,11.2,96,,N,19,1020.1
,2018-06-9,10.3,12.8,8.0,,,NW,19,00:34,10.8,100,,N,7,1022.9,12.3,86,,SSW,7,1023.0
,2018-06-10,2.4,16.2,0.2,,,NNE,44,16:39,4.9,99,, ,Calm,1027.9,15.5,64,,ENE,6,1025.2
,2018-06-11,1.9,16.1,0,,,NNE,37,11:44,8.0,100,,ENE,7,1023.7,15.6,62,,NNE,20,1018.4
,2018-06-12,7.9,12.7,5.8,,,NE,37,01:22,10.5,99,,NNE,13,1009.2,11.9,90,,NW,17,1007.6
,2018-06-13,5.6,13.1,0.2,,,N,31,15:02,7.0,99,,NW,9,1011.8,12.5,75,,N,19,1009.1
,2018-06-14,6.2,13.9,5.4,,,N,44,23:07,7.6,99,,N,17,1013.7,13.2,67,,NNW,24,1011.6
,2018-06-15,7.5,13.1,1.6,,,W,46,12:51,8.9,87,,WNW,20,1012.4,10.4,80,,WNW,22,1012.9
,2018-06-16,3.3,10.2,0.2,,,WNW,30,20:49,6.1,99,,NW,9,1016.5,9.5,77,,WSW,19,1013.4
,2018-06-17,3.8,10.4,2.4,,,W,48,11:13,7.0,93,,W,26,1014.5,9.6,89,,SW,22,1014.9
,2018-06-18,6.8,13.3,3.2,,,S,48,14:01,8.7,87,,SW,19,1024.7,12.5,60,,S,24,1024.9
,2018-06-19,-0.2,14.2,0,,,S,24,00:03,5.5,91,,S,7,1028.9,13.6,50,,NW,6,1027.2
,2018-06-20,-0.6,14.3,0,,,NNE,19,10:44,3.7,99,, ,Calm,1029.6,13.7,59,,ENE,6,1027.7
,2018-06-21,0.1,15.4,0,,,N,17,13:58,5.2,99,,E,9,1029.8,14.5,60,,NW,7,1027.6
,2018-06-22,-1.3,13.2,0,,,NE,13,11:38,1.2,99,, ,Calm,1029.8,12.8,61,,NNW,6,1027.5
,2018-06-23,-0.6,13.0,0,,,W,20,14:39,3.8,99,, ,Calm,1028.8,12.3,68,,WNW,9,1026.7
,2018-06-24,2.6,13.1,0,,,S,35,13:07,7.4,96,,SSW,13,1030.2,12.6,57,,S,24,1028.4
,2018-06-25,-1.7,13.4,0,,,SSE,19,12:48,3.1,99,, ,Calm,1032.3,12.7,61,,S,7,1030.3
,2018-06-26,-2.1,13.1,0,,,NE,22,12:53,2.8,99,,SSE,4,1033.9,13.0,52,,E,11,1031.2
,2018-06-27,0.9,14.1,0,,,SE,19,04:58,7.0,84,,SE,6,1031.7,13.4,55,, ,Calm,1028.5
,2018-06-28,5.5,10.6,0,,,SSW,17,09:51,7.4,86,,SSE,6,1023.6,9.8,99,,S,7,1021.5
,2018-06-29,7.4,13.0,0.4,,,N,30,14:24,8.6,99,,N,9,1021.9,12.0,73,,N,19,1019.1
,2018-06-30,6.3,13.4,0,,,NW,37,10:33,7.0,91,,NW,22,1020.9,12.5,64,,W,19,1023.6
