,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.1831958041958042,0.008701184503609639,0.19304356042212964,0.01334467914146816,4.749663640936666,6.912781297799969,0.9489868700888479
Band2,0.23653706293706295,0.013778978000211214,0.26879178663659753,0.017432161949279847,5.825293435675017,6.485377461643897,0.8800010814945678
Band3,0.41411328671328673,0.020275967509055765,0.46282990500064636,0.02964029025795832,4.896236889663944,6.404143279790214,0.8947418527605911
Band4,0.5517741258741259,0.027848181603858775,0.5867840511287372,0.03911197252165535,5.047025639294234,6.665479821140265,0.9403359290572635
Band5,0.6053643356643357,0.029886670335109222,0.6174210676441471,0.04152581339484292,4.936972427077515,6.725687795735612,0.9804724318432874
Band6,0.6239545454545455,0.03151217042561888,0.6474560327813617,0.04395793911740007,5.050395201891275,6.789331922441775,0.9637018019187222
Band7,0.6185909090909091,0.03160146475557785,0.6441146466955731,0.04279902947770426,5.1086209465994035,6.644629135088168,0.9603739214197263
Band8,0.6360461538461538,0.03336861883520711,0.6483522564848505,0.04281786705259171,5.246257466290453,6.6041055035014296,0.9810194188180723
Band8a,0.6434097902097902,0.033529578455813,0.6490486906881332,0.042713476504450364,5.2112322451419875,6.580935624284945,0.9913120532261385
Band11,0.7648545454545455,0.037518017540616455,0.7426076814709899,0.050314362674369555,4.905248685986415,6.775362540649278,1.029957761734282
Band12,0.6151867132867133,0.03095313000376026,0.6106815758182523,0.045635697961617934,5.031501710820318,7.472912196584719,1.0073772284065137
