,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18307708333333333,0.011210687601260486,0.19194297409438568,0.013309084742563503,6.123479464029307,6.933874399601059,0.9538097666617761
Band2,0.23597416666666668,0.015315841449478236,0.2613394144264886,0.017123710379524065,6.490473794579874,6.552287727858495,0.9029413614647979
Band3,0.4118270833333333,0.022796468472690873,0.46681662960976544,0.030144380831469902,5.53544664624191,6.457435086806793,0.8822031119105578
Band4,0.5473024999999999,0.03078714819125019,0.5916373374255747,0.0397230006108553,5.625252614641847,6.714079402713875,0.9250641657970887
Band5,0.6007333333333333,0.032787178218864094,0.6226039759654689,0.04218108349694987,5.457858986604832,6.774946053233899,0.9648723049058258
Band6,0.6191983333333334,0.03477795514243022,0.6528722825528347,0.0446508361788234,5.616609940664711,6.83913797109467,0.948421842802346
Band7,0.61384375,0.03450187619445499,0.6557039080044934,0.04419480605720676,5.620628408199153,6.740055308150445,0.9361599687092204
Band8,0.6309516666666667,0.03666498893888949,0.6599270137903628,0.044197239500084924,5.811061429252027,6.697292060561859,0.9560931034520423
Band8a,0.6382208333333333,0.03721133316574699,0.6606546562686547,0.04406272975702619,5.830479235752566,6.669555620161725,0.96604304121305
Band11,0.7583908333333333,0.04075311541431185,0.7525656922880434,0.051527352168889304,5.373629746444963,6.846890935491555,1.0077403754980907
Band12,0.6094979166666668,0.032179963289699215,0.6181475413199317,0.04667441498458517,5.279749513450491,7.550691681943957,0.9860071842479623
