,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.18186602564102564,0.009061057112685171,0.1782692308781402,0.012642412131307583,4.982270372241072,7.091752216034172,1.020176194989836
Band2,0.23459423076923075,0.014208643272285125,0.24866077180207058,0.01683100869612323,6.05668912901021,6.768662613787914,0.9434307995953759
Band3,0.4125275641025641,0.021429797651861697,0.4314463951883351,0.027049262324604036,5.194755336769143,6.2694375538348135,0.9561502163495593
Band4,0.5491455128205128,0.028987469315225115,0.5472543696744098,0.03406947627044556,5.278649945865918,6.2255284120829,1.0034556930942884
Band5,0.6022089743589744,0.030750773123061622,0.5750445797994053,0.03578950237974684,5.106329269801152,6.223778753332726,1.0472387628956437
Band6,0.6206205128205128,0.032491816953931406,0.6028877735948711,0.03751784777151117,5.2353759314636505,6.2230234903921655,1.0294130018923848
Band7,0.6152032051282051,0.03226941558248066,0.6022644780599037,0.03664527040558353,5.24532631063843,6.084581067047199,1.0214834637267358
Band8,0.6322320512820513,0.03451487971054321,0.6058696984468539,0.03691751357810053,5.459210687049689,6.0933091179074514,1.0435115882223145
Band8a,0.6390557692307692,0.034419752901392243,0.6064019651243203,0.03699099141009735,5.386032731200168,6.100077759892107,1.0538484470441227
Band11,0.7606205128205128,0.03796806809160574,0.6997325629232792,0.04190966551401777,4.99172286989915,5.989383335103253,1.087016030300007
Band12,0.613102564102564,0.031003829268701856,0.5701821332140756,0.0374532877287273,5.0568748336722535,6.568653338470256,1.0752749488072328
