,2018-08-1,4.7,14.6,0,,,W,26,01:20,7.0,99,,SW,11,1020.8,13.1,60,,SSW,9,1020.6
,2018-08-2,-0.8,15.9,0,,,NE,37,14:02,5.8,99,,NE,15,1024.1,15.4,48,,NE,22,1018.3
,2018-08-3,5.7,16.3,0,,,WNW,61,18:22,10.9,56,,NNE,24,1008.6,12.3,74,,N,24,1002.8
,2018-08-4,3.6,15.8,2.0,,,WNW,43,00:43,7.1,96,,NNE,13,1015.9,15.5,56,,N,19,1012.9
,2018-08-5,5.5,18.1,0,,,N,48,14:14,8.0,77,,NNE,20,1013.3,17.6,35,,N,30,1006.4
,2018-08-6,7.0,11.7,0.2,,,NNE,61,00:09,8.9,75,,NNW,20,1003.3,10.5,69,,NW,28,1001.7
,2018-08-7,3.9,12.8,5.0,,,W,39,14:01,5.4,93,,W,20,1011.0,11.4,66,,WNW,19,1011.1
,2018-08-8,5.2,14.5,10.6,,,WNW,39,15:30,6.9,99,,N,19,1012.3,13.2,82,,WNW,19,1011.8
,2018-08-9,0.4,12.9,3.2,,,NE,26,16:15,3.8,99,, ,Calm,1024.0,11.7,63,,NNE,11,1021.8
,2018-08-10,3.6,19.7,0,,,N,57,13:42,8.9,77,,NNE,24,1018.4,19.3,33,,N,33,1010.1
,2018-08-11,6.9,12.3,1.0,,,W,52,18:57,8.6,99,,NW,17,1008.3,11.1,70,,NW,20,1008.5
,2018-08-12,0.5,12.5,0.2,,,W,35,13:25,4.0,92,,W,15,1021.2,12.1,59,,WSW,19,1021.5
,2018-08-13,4.0,15.4,0,,,W,30,11:30,8.9,99,,WNW,15,1025.7,14.8,61,,W,19,1024.5
,2018-08-14,7.2,16.0,0.2,,,N,31,14:28,10.2,83,,NNW,9,1025.7,14.8,60,,NNW,20,1020.4
,2018-08-15,6.1,18.2,0,,,NW,57,13:16,8.6,75,,N,15,1010.3,16.6,52,,WNW,24,1007.5
,2018-08-16,3.1,14.5,0.2,,,W,35,14:48,6.4,99,,WNW,11,1015.4,14.0,47,,W,22,1014.0
,2018-08-17,4.8,14.7,0,,,NW,31,13:25,8.5,87,,N,4,1016.4,13.2,53,,W,13,1013.7
,2018-08-18,3.9,12.9,6.2,,,WSW,69,16:36,8.3,99,,WNW,22,1010.5,11.1,67,,W,24,1010.1
,2018-08-19,3.0,12.2,2.2,,,SSW,67,12:22,7.0,83,,W,19,1019.1,11.8,54,,SSW,37,1021.2
,2018-08-20,0.0,11.3,0,,,WSW,37,12:42,5.5,89,,WSW,13,1025.7,10.6,59,,W,19,1022.3
,2018-08-21,4.9,12.9,0,,,WSW,31,12:51,8.1,94,,W,19,1018.9,11.0,71,,SW,17,1015.3
,2018-08-22,2.9,13.8,0,,,WNW,20,13:24,7.0,92,,W,4,1018.1,12.5,58,,SW,9,1015.9
,2018-08-23,-0.1,15.7,0,,,NNE,28,12:31,7.7,90,,E,11,1020.8,14.1,50,,ENE,13,1019.4
,2018-08-24,-0.7,16.5,0,,,SSE,26,14:42,5.9,99,,S,2,1024.4,15.4,45,,SSW,15,1022.0
,2018-08-25,-0.2,17.0,0,,,SE,20,15:31,7.0,92,,SSE,4,1022.4,16.5,40,,ESE,7,1017.6
,2018-08-26,0.5,18.2,0,,,SSW,39,18:51,8.2,87,,SSW,2,1018.1,17.4,39,,W,17,1015.7
,2018-08-27,3.7,13.7,0,,,S,43,12:33,8.3,68,,SSW,19,1025.1,13.2,41,,SSW,26,1023.6
,2018-08-28,-1.1,12.8,0,,,S,24,14:43,5.9,72,,S,11,1024.6,12.2,35,,S,11,1020.9
,2018-08-29,-2.9,,0,,,,,,4.4,77,,SSE,7,1022.3,13.3,33,,SW,2,1019.5
