,2018-08-1,8.2,15.9,0,,,,,,9.3,96,7,WSW,4,,,,,,,
,2018-08-2,5.0,19.2,0,,,,,,10.6,54,0,NE,24,1013.7,,,,,,
,2018-08-3,6.0,11.1,5.0,,,,,,6.5,93,8,W,17,1004.7,,,,,,
,2018-08-4,6.2,15.8,3.6,,,,,,8.3,72,3,N,9,1011.7,,,,,,
,2018-08-5,5.6,16.0,0,,,,,,10.0,44,1,NNE,6,1002.7,,,,,,
,2018-08-6,4.5,10.9,2.2,,,,,,6.5,93,8,W,24,1005.4,,,,,,
,2018-08-7,3.2,11.9,8.0,,,,,,7.7,90,3,W,17,1014.1,,,,,,
,2018-08-8,7.7,13.9,0.4,,,,,,9.6,93,7,W,24,1015.5,,,,,,
,2018-08-9,4.0,17.9,0.2,,,,,,10.2,76,0,N,4,1021.3,,,,,,
,2018-08-10,9.1,17.8,0,,,,,,15.0,40,0,NNW,33,1009.4,,,,,,
,2018-08-11,5.4,9.0,8.0,,,,,,7.5,86,3,WSW,33,1012.9,,,,,,
,2018-08-12,3.0,12.5,6.6,,,,,,7.6,95,2,W,24,1025.6,,,,,,
,2018-08-13,7.1,11.3,1.0,,,,,,8.8,89,8,W,24,1030.4,,,,,,
,2018-08-14,3.6,17.0,0.2,,,,,,10.7,82,0,NW,17,1024.7,,,,,,
,2018-08-15,10.8,15.8,0,,,,,,12.1,75,8,WNW,37,1013.1,,,,,,
,2018-08-16,5.1,12.7,0.2,,,,,,8.7,93,3,WSW,9,1018.1,,,,,,
,2018-08-17,3.8,15.0,0.4,,,,,,9.0,88,2,W,33,1016.1,,,,,,
,2018-08-18,5.4,11.2,5.4,,,,,,8.0,86,2,W,44,1017.1,,,,,,
,2018-08-19,4.8,11.8,1.0,,,,,,8.0,75,6,SW,24,1029.3,,,,,,
,2018-08-20,0.0,10.6,0,,,,,,6.8,75,8,W,4,1029.5,,,,,,
,2018-08-21,2.9,14.1,0,,,,,,9.0,74,0,NW,4,1022.0,,,,,,
,2018-08-22,1.7,18.9,0,,,,,,10.2,50,0,N,4,1015.5,,,,,,
,2018-08-23,6.5,17.6,0,,,,,,8.8,43,8, ,Calm,1014.2,,,,,,
,2018-08-24,7.8,18.0,0,,,,,,12.0,49,3,ENE,4,1022.9,,,,,,
,2018-08-25,5.0,18.4,0,,,,,,12.3,59,0,E,4,1023.0,,,,,,
,2018-08-26,5.3,16.8,0,,,,,,12.0,46,3,E,9,1021.8,,,,,,
,2018-08-27,4.6,14.1,0,,,,,,8.0,86,7,ENE,17,1027.1,,,,,,
,2018-08-28,2.7,16.9,0,,,,,,8.2,84,1,ENE,4,1023.8,,,,,,
,2018-08-29,6.8,,0,,,,,,11.5,65,2,N,17,1018.0,,,,,,
