,2018-02-1,27.7,44.0,0,,,NW,39,14:53,36.9,31,,WNW,24,1002.4,42.3,18,,SW,19,998.7
,2018-02-2,28.4,43.1,0,,,SE,70,15:44,34.7,41,8,N,20,1003.6,41.3,24,8,W,17,998.5
,2018-02-3,24.9,38.4,10.4,,,SE,63,15:07,29.2,69,,NNW,24,1006.4,23.5,91,,SE,37,1003.7
,2018-02-4,20.1,25.7,42.8,,,ESE,54,12:22,21.5,71,8,ESE,24,1011.7,24.9,61,8,E,35,1010.2
,2018-02-5,19.0,34.7,0,,,E,59,13:44,25.6,49,,ESE,33,1013.6,33.4,25,,ESE,26,1009.7
,2018-02-6,20.3,35.9,0,,,E,52,13:34,27.7,44,,NE,33,1014.2,35.3,17,,ESE,28,1009.4
,2018-02-7,21.7,36.0,0,,,E,54,12:23,27.6,45,,ENE,30,1014.9,35.5,20,,E,31,1010.7
,2018-02-8,20.8,35.9,0,,,E,50,12:24,27.5,42,,NE,28,1015.2,34.6,19,,ESE,28,1010.5
,2018-02-9,21.7,36.5,0,,,SE,46,14:30,28.4,44,,NNE,26,1014.4,34.7,20,,SE,22,1009.8
,2018-02-10,19.7,38.7,0,,,,,,28.4,34,,NNE,17,1011.8,36.7,12,,ENE,15,1007.3
,2018-02-11,20.2,42.3,,,,N,30,13:32,33.6,18,,NW,17,1009.1,40.8,11,,W,13,1004.5
,2018-02-12,25.5,43.8,0,,,NW,44,07:55,35.5,22,,WNW,30,1007.3,43.3,10,,SW,9,1003.6
,2018-02-13,30.3,44.7,0,,,WSW,43,13:36,36.4,18,7,W,19,1008.3,43.2,10,8,WSW,19,1004.4
,2018-02-14,30.2,45.5,0,,,SSE,61,22:41,38.2,20,4,W,19,1008.1,43.3,10,8,SSW,26,1004.6
,2018-02-15,27.0,43.2,0,,,S,48,15:35,35.0,27,,ESE,13,1011.8,41.8,14,,SSE,15,1006.9
,2018-02-16,28.0,43.0,0,,,SSE,43,08:35,35.4,15,,SSE,33,1008.7,42.5,9,,SW,13,1004.3
,2018-02-17,23.6,42.5,0,,,SE,41,12:52,31.8,41,,ENE,13,1008.6,40.4,11,1,SE,15,1004.2
,2018-02-18,25.1,42.1,0,,,E,57,16:54,32.9,40,,N,22,1009.2,40.4,18,,WSW,13,1003.7
,2018-02-19,24.8,43.0,0,,,N,54,21:18,34.2,31,,NNW,22,1007.8,40.7,17,5,NNW,17,1001.0
,2018-02-20,26.8,43.0,0,,,,,,30.9,48,5,N,35,1004.3,41.3,17,7,W,20,997.8
,2018-02-21,22.0,34.4,,,,E,48,19:58,24.0,61,7,E,31,1005.5,33.1,38,8,E,22,1001.5
,2018-02-22,22.7,35.7,0,,,NE,52,09:56,27.6,54,,ENE,35,1007.0,34.7,32,8,NE,20,1002.4
,2018-02-23,22.8,35.8,0,,,NNE,52,10:59,28.0,59,1,NE,30,1007.9,34.3,38,3,N,20,1003.1
,2018-02-24,23.9,35.4,0,,,,,,26.7,70,8,NNE,26,1008.5,26.2,74,7,ENE,35,1004.8
,2018-02-25,22.9,36.6,,,,WSW,57,17:16,26.9,74,,N,7,1006.1,35.5,41,1,WNW,9,1001.3
,2018-02-26,22.7,37.2,25.6,,,SE,33,17:20,27.8,71,,NE,6,1005.8,35.3,39,,ESE,11,1002.8
,2018-02-27,25.2,38.4,0.2,,,NNE,39,17:53,30.0,63,,ESE,15,1007.3,37.0,36,1,SSE,17,1003.7
,2018-02-28,26.7,38.2,0,,,NE,48,07:54,29.6,60,,ENE,30,1009.0,36.7,36,2,E,20,1004.8
