,2018-07-1,-2.1,15.4,0,,,ESE,30,11:43,4.3,66,,WNW,6,1032.2,14.7,34,,SSE,19,1029.3
,2018-07-2,-1.4,15.4,0,,,ESE,24,12:54,3.2,75,,SW,2,1030.7,14.7,38,,ENE,9,1027.9
,2018-07-3,-1.5,19.2,0,,,NNE,26,12:29,2.7,62,,SW,4,1028.1,18.2,27,,N,13,1024.0
,2018-07-4,0.3,21.9,0,,,NNE,39,08:57,12.5,49,,NNE,26,1024.1,20.8,26,,NNW,20,1021.0
,2018-07-5,6.6,24.5,0,,,NNW,46,11:24,15.2,46,,N,20,1018.4,24.0,20,,NW,28,1013.4
,2018-07-6,12.2,17.7,0,,,WSW,67,06:30,12.5,43,,WSW,28,1017.9,17.1,25,,SW,28,1017.1
,2018-07-7,3.4,16.4,0,,,SW,56,11:01,10.6,67,,W,26,1021.3,16.0,27,,SW,31,1022.1
,2018-07-8,1.3,16.8,0,,,S,41,10:34,6.8,65,, ,Calm,1029.7,16.1,44,,SW,24,1027.6
,2018-07-9,4.6,15.7,0,,,SSE,33,08:52,9.4,81,,SSE,26,1031.0,14.9,51,,S,17,1028.9
,2018-07-10,0.1,15.3,0,,,S,28,14:16,3.8,83,,WSW,7,1030.3,15.0,41,,S,17,1026.8
,2018-07-11,-2.6,15.7,0,,,W,35,13:24,2.4,69,, ,Calm,1026.3,15.2,38,,WSW,15,1023.1
,2018-07-12,-0.1,14.8,0,,,WSW,28,15:04,3.8,69,, ,Calm,1024.5,14.4,38,,WSW,17,1021.2
,2018-07-13,-0.7,14.5,0,,,,,,4.7,75,, ,Calm,1024.4,13.5,46,,S,9,1021.5
,2018-07-14,-3.5,15.2,,,,WNW,24,12:37,1.0,69,, ,Calm,1023.4,14.5,34,,WNW,7,1019.6
,2018-07-15,-3.6,16.7,0,,,NNW,39,11:54,2.4,48,, ,Calm,1019.1,16.1,25,,N,17,1013.8
,2018-07-16,2.3,20.3,0,,,WNW,44,13:16,11.5,28,,NNW,22,1014.4,19.8,13,,NW,26,1012.8
,2018-07-17,5.7,22.3,0,,,NW,63,13:02,10.4,52,,NNW,20,1015.3,21.7,26,,NW,37,1012.9
,2018-07-18,0.4,19.7,0,,,NE,26,12:44,5.9,48,, ,Calm,1021.8,19.1,27,,NW,11,1018.4
,2018-07-19,5.9,,0,,,WSW,72,22:22,12.4,43,,NE,9,1015.9,23.8,15,,NW,31,1010.6
,2018-07-20,4.3,14.7,0,,,WSW,41,00:24,6.9,81,,W,20,1020.3,14.2,40,,WSW,20,1020.4
,2018-07-21,0.5,16.1,0,,,N,20,13:36,4.6,60,,WSW,2,1026.0,15.1,33,,ENE,11,1023.0
,2018-07-22,-0.1,17.4,0,,,N,41,12:43,9.6,39,,NNE,20,1023.4,16.9,23,,N,20,1018.1
,2018-07-23,9.3,23.2,0,,,NW,50,16:27,10.1,32,,NE,24,1013.2,22.2,14,,N,37,1009.3
,2018-07-24,3.3,21.9,,,,,,,10.0,50,, ,Calm,1018.3,21.8,25,,WNW,24,1016.0
,2018-07-25,2.2,21.7,0,,,W,37,16:01,8.2,44,, ,Calm,1020.6,20.4,30,,NW,11,1018.2
,2018-07-26,2.1,21.5,0,,,N,30,12:25,10.6,52,,ENE,15,1019.0,20.6,24,,NNE,15,1015.6
,2018-07-27,8.3,22.5,0,,,ENE,46,12:36,14.1,40,,SE,9,1015.2,21.2,24,,ENE,26,1010.2
,2018-07-28,9.5,23.2,0,,,NW,46,13:56,15.2,53,,N,17,1009.4,22.0,31,,WNW,31,1007.0
,2018-07-29,8.6,16.9,0,,,WSW,50,15:41,11.3,58,,SW,22,1016.1,16.1,33,,WSW,31,1016.1
,2018-07-30,0.4,17.6,0,,,NNW,35,13:17,5.7,62,,WSW,2,1023.0,16.7,34,,NNW,19,1019.4
,2018-07-31,5.6,21.4,0,,,NW,39,11:47,12.9,45,,NNW,20,1020.5,21.3,26,,WNW,24,1017.7
