,2018-04-1,9.1,29.1,0,,,,,,13.2,100,,W,6,1016.9,27.4,23,1,WNW,26,1014.3
,2018-04-2,11.7,29.9,0,,,NNW,37,13:14,20.5,40,, ,Calm,1016.5,29.3,19,2,WSW,20,1014.1
,2018-04-3,12.1,24.3,0,,,ENE,33,18:58,17.1,72,8,ENE,17,1023.2,23.2,44,,NNW,13,1019.6
,2018-04-4,14.5,27.2,0,,,ENE,33,18:53,18.1,62,,E,15,1022.5,26.6,30,,NNW,7,1018.0
,2018-04-5,10.1,28.9,0,,,NNW,33,11:40,18.1,70,,WNW,2,1018.8,27.8,32,,WNW,19,1014.7
,2018-04-6,9.2,29.8,0,,,NW,48,12:46,19.4,55,,NNW,2,1019.3,28.7,14,,W,22,1016.2
,2018-04-7,13.5,29.1,0,,,WNW,52,13:42,18.9,74,2,N,7,1021.0,28.3,10,,WNW,20,1017.4
,2018-04-8,5.9,29.8,0,,,NW,50,13:12,13.3,80,,NNW,7,1021.9,29.6,17,,W,28,1017.1
,2018-04-9,6.5,30.7,0,,,W,50,13:57,16.4,39,,E,4,1020.0,30.0,18,1,WSW,24,1016.1
,2018-04-10,9.3,26.6,0,,,N,26,14:46,15.3,80,6,SW,6,1023.5,25.6,39,2,NW,9,1019.4
,2018-04-11,9.1,31.8,0,,,WNW,37,12:53,18.2,65,,ESE,4,1022.7,30.3,24,,NW,22,1018.5
,2018-04-12,10.2,30.3,0,,,NW,61,14:12,21.5,49,,NNE,7,1018.8,30.0,24,,NW,37,1012.9
,2018-04-13,17.2,28.3,0,,,NW,93,17:38,20.8,42,1,NW,28,1013.9,26.9,30,2,NNW,28,1009.4
,2018-04-14,13.9,20.2,12.0,,,NW,46,11:08,16.3,60,,NNW,28,1005.5,18.8,45,8,NW,24,1000.5
,2018-04-15,9.7,18.2,2.4,,,NW,44,13:38,11.1,68,7,NW,22,1006.0,13.7,69,8,NW,30,1007.0
,2018-04-16,11.0,18.8,0,,,,,,17.2,66,8,NW,30,1013.0,17.6,63,1,NW,35,1012.7
,2018-04-17,7.1,23.0,0,,,,,,14.4,73,,,,1021.7,22.1,34,,WNW,9,1019.9
,2018-04-18,8.5,21.9,0,,,NNW,19,15:03,12.8,75,8,SSW,7,1026.3,21.1,41,,NNW,7,1021.1
,2018-04-19,5.2,24.2,0,,,NW,28,11:41,11.2,83,2, ,Calm,1022.3,23.0,47,,NW,13,1018.2
,2018-04-20,6.8,25.3,0,,,E,33,17:11,15.0,67,,S,9,1022.8,24.5,32,,SSW,2,1019.1
,2018-04-21,6.0,23.6,0,,,E,35,18:14,14.0,79,,S,9,1024.7,22.6,42,,NNE,13,1020.5
,2018-04-22,10.8,19.5,0,,,NNE,17,06:38,14.5,76,1,NE,6,1024.5,18.2,64,8,SW,9,1021.5
,2018-04-23,5.4,24.2,0.2,,,W,19,13:51,12.9,76,, ,Calm,1022.4,23.3,32,,WSW,9,1018.9
,2018-04-24,4.4,26.0,0,,,,,,13.2,71,,ESE,4,1021.4,25.6,32,,NNW,13,1016.6
,2018-04-25,5.6,27.0,0,,,ENE,26,17:29,16.4,57,,WNW,6,1018.3,25.7,24,,NW,9,1013.6
,2018-04-26,7.1,23.7,0,,,E,43,18:14,13.7,78,,NNW,7,1017.3,23.0,24,,NNE,11,1014.8
,2018-04-27,10.3,19.7,0,,,ENE,35,16:29,14.5,60,4,SSE,13,1024.3,18.6,39,,E,15,1022.9
,2018-04-28,4.5,20.0,0,,,E,33,11:59,12.3,61,,E,6,1027.8,18.6,46,6,E,20,1023.9
,2018-04-29,2.9,19.3,0,,,SW,35,15:49,11.5,74,8,SSE,7,1027.0,14.2,66,8,SSE,20,1024.2
,2018-04-30,2.9,19.8,5.0,,,SE,19,03:48,10.4,72,,SSE,2,1028.2,19.4,28,,WNW,7,1025.4
