,2018-04-1,23.2,35.9,0,,,S,41,13:18,28.9,57,,ENE,24,1011.6,35.6,29,1,SE,17,1007.8
,2018-04-2,23.8,36.0,0,,,ENE,43,08:07,28.2,54,,ENE,31,1011.3,34.0,34,5,S,24,1007.5
,2018-04-3,22.0,35.4,0,,,ESE,44,11:57,28.3,50,,E,24,1012.5,34.8,26,1,ESE,30,1007.8
,2018-04-4,18.8,33.6,0,,,SE,46,13:05,25.9,42,,ESE,19,1011.6,32.6,20,,ESE,26,1007.0
,2018-04-5,19.0,34.1,0,,,SE,43,13:31,26.0,52,,ESE,22,1011.5,33.2,25,,SE,22,1007.2
,2018-04-6,18.6,34.3,0,,,ESE,37,11:02,26.7,49,,E,20,1013.1,33.3,19,,S,22,1009.0
,2018-04-7,21.0,34.1,0,,,ENE,35,10:13,26.0,57,,E,17,1015.1,33.7,26,,SE,11,1011.1
,2018-04-8,20.3,35.1,0,,,NE,41,08:36,27.4,49,,NE,30,1016.4,32.9,30,1,ENE,15,1012.6
,2018-04-9,22.4,35.0,0,,,NE,33,08:55,27.3,53,,NE,24,1017.4,34.1,29,4,SE,19,1012.5
,2018-04-10,16.9,35.0,0,,,E,54,11:53,27.6,44,,ENE,22,1017.1,34.7,17,,E,24,1012.2
,2018-04-11,18.0,33.6,0,,,E,50,12:37,25.1,45,,NE,33,1018.0,33.5,26,,E,31,1012.7
,2018-04-12,23.6,32.8,0,,,ENE,52,13:41,26.3,52,,ENE,31,1017.2,32.2,35,2,NE,28,1012.7
,2018-04-13,19.8,31.3,2.8,,,NNE,48,11:10,23.9,71,,NE,28,1016.5,30.3,38,,NNE,19,1011.5
,2018-04-14,19.3,34.0,0,,,S,28,15:38,25.2,66,,NNE,17,1014.0,32.8,31,1,SSE,15,1009.9
,2018-04-15,19.3,34.7,0,,,SW,33,17:17,26.6,36,,SSE,20,1014.1,34.2,19,,SW,15,1010.6
,2018-04-16,18.5,35.8,0,,,NNE,28,13:29,26.2,26,,SSE,17,1015.8,35.1,17,,ENE,9,1012.0
,2018-04-17,20.1,36.5,0,,,SSE,28,04:43,26.1,34,,ESE,15,1016.2,35.4,21,2,WNW,11,1011.8
,2018-04-18,22.4,36.2,0,,,N,39,10:21,28.7,49,,NNE,26,1016.1,35.6,22,5,NW,11,1011.9
,2018-04-19,21.4,,0,,,N,39,11:53,26.7,43,,NNE,26,1017.6,,,2,ESE,11,1013.2
,2018-04-20,,,0,,,E,30,04:22,,,,NNE,19,1016.9,,,1,SE,13,1012.3
,2018-04-21,,,0,,,S,35,14:40,,,,NE,20,1015.9,,,1,ESE,13,1011.8
,2018-04-22,,32.7,,,,,,,26.1,47,,ENE,31,1016.6,31.1,26,5,SE,19,1012.4
,2018-04-23,16.7,32.1,0,,,,,,25.0,38,,E,17,1017.0,31.0,17,,S,11,1012.8
,2018-04-24,15.1,,,,,,,,23.8,29,,,,1016.7,31.3,14,,,,1012.4
,2018-04-25,13.6,32.3,,,,E,33,11:22,24.0,28,,E,11,1014.4,31.6,16,,SSE,9,1010.2
,2018-04-26,15.2,33.8,0,,,SSE,41,12:47,24.6,24,,ENE,20,1015.9,31.4,10,,SSE,28,1012.5
,2018-04-27,15.8,30.3,0,,,SSE,35,14:27,22.6,32,7,SE,17,1018.4,29.8,20,7,SSE,22,1015.5
,2018-04-28,13.8,30.3,0,,,SE,35,12:37,22.3,28,,SE,24,1018.6,29.5,15,,SE,13,1013.9
,2018-04-29,12.6,,0,,,SE,35,15:13,24.4,39,,NNE,17,1018.8,,,2,SSE,11,1015.4
,2018-04-30,,,0,,,ESE,33,23:03,,,,ESE,19,1019.6,,,,SSE,15,1015.5
