,2018-08-1,13.5,18.2,7.2,,,,,,15.1,93,8,W,44,1007.9,,,,,,
,2018-08-2,9.1,18.4,5.6,,,,,,15.6,51,6,SSW,22,1021.0,,,,,,
,2018-08-3,14.4,18.8,1.2,,,,,,17.5,61,7,WSW,26,1020.1,,,,,,
,2018-08-4,14.0,17.2,7.0,,,,,,14.9,70,4,SSW,41,1015.3,,,,,,
,2018-08-5,9.5,16.6,0.3,,,,,,11.0,90,6,E,4,1025.3,,,,,,
,2018-08-6,,18.6,0,,,,,,12.4,82,8,E,6,1027.4,,,,,,
,2018-08-7,12.3,19.0,0,,,,,,16.2,72,8,SSW,15,1022.9,,,,,,
,2018-08-8,14.2,18.9,0,,,,,,15.4,78,7,N,15,1018.1,,,,,,
,2018-08-9,13.4,17.0,13.6,,,,,,15.5,72,7,SW,44,1011.6,,,,,,
,2018-08-10,6.6,17.0,2.0,,,,,,10.6,75,1,E,6,1027.3,,,,,,
,2018-08-11,5.9,19.4,0,,,,,,12.0,69,2,ENE,15,1030.9,,,,,,
,2018-08-12,5.1,21.4,0,,,,,,15.0,48,0,NE,13,1025.5,,,,,,
,2018-08-13,3.8,20.0,0,,,,,,15.1,54,1,NNW,15,1019.5,,,,,,
,2018-08-14,14.4,19.1,14.6,,,,,,15.0,99,8,SSW,19,1019.2,,,,,,
,2018-08-15,9.1,19.2,1.8,,,,,,13.5,94,5,E,6,1024.5,,,,,,
,2018-08-16,6.5,19.6,0,,,,,,12.6,87,1,NNE,4,1023.3,,,,,,
,2018-08-17,9.4,20.1,1.0,,,,,,13.1,100,7, ,Calm,1022.5,,,,,,
,2018-08-18,4.9,22.5,0.2,,,,,,12.4,62,1,ENE,19,1025.8,,,,,,
,2018-08-19,10.0,23.5,0,,,,,,17.9,45,4,ENE,11,1021.5,,,,,,
,2018-08-20,12.9,24.1,0,,,,,,18.9,47,7,NE,4,1016.3,,,,,,
,2018-08-21,14.7,20.5,0.6,,,,,,16.8,77,5,SSW,15,1016.2,,,,,,
,2018-08-22,11.0,18.5,0.8,,,,,,13.0,76,7,SE,13,1025.1,,,,,,
,2018-08-23,5.9,19.6,0,,,,,,11.4,78,1,E,11,1030.1,,,,,,
,2018-08-24,2.9,23.0,0,,,,,,13.6,72,0,ENE,15,1026.4,,,,,,
,2018-08-25,5.9,20.3,0,,,,,,14.1,70,1,ESE,11,1021.4,,,,,,
,2018-08-26,4.0,21.1,0,,,,,,13.2,81,1,E,6,1018.6,,,,,,
,2018-08-27,5.7,20.8,0,,,,,,14.3,91,7,NE,4,1016.7,,,,,,
,2018-08-28,14.2,19.0,15.0,,,,,,17.4,86,7,WNW,28,1007.2,,,,,,
,2018-08-29,10.9,,9.0,,,,,,13.1,80,7,WSW,46,999.4,,,,,,
