,2018-06-1,3.3,12.6,0,,,S,46,23:18,7.2,66,7,S,28,1027.0,11.3,52,8,S,22,1025.8
,2018-06-2,2.4,13.3,0,,,SSE,59,08:59,10.0,66,1,SSE,37,1023.4,11.4,62,8,S,31,1022.6
,2018-06-3,5.3,14.3,0,,,SSE,28,00:53,9.6,74,8,SSE,15,1024.3,13.6,57,8,SE,7,1021.8
,2018-06-4,4.2,14.9,0,,,W,24,16:05,9.2,82,8,SSE,9,1022.6,14.1,56,8, ,Calm,1020.9
,2018-06-5,2.6,13.0,1.4,,,ESE,35,14:45,8.2,77,,SSE,15,1028.7,11.4,71,8,ESE,26,1028.3
,2018-06-6,4.8,15.9,0,,,E,35,13:07,9.9,89,6,SE,11,1032.8,13.9,64,8,E,17,1031.2
,2018-06-7,2.2,16.6,0,,,NNE,26,12:11,7.7,99,7, ,Calm,1033.7,15.5,54,8,NNW,11,1028.5
,2018-06-8,3.6,13.0,0,,,NW,43,09:12,11.8,71,8,NNW,24,1025.2,11.3,80,8,NW,17,1022.4
,2018-06-9,8.6,13.2,4.4,,,NNW,22,00:37,9.1,99,8,NNE,7,1023.9,12.3,72,2,W,7,1022.6
,2018-06-10,3.4,15.1,1.4,,,SE,30,15:49,7.9,81,,SE,9,1028.6,14.4,47,,ESE,17,1026.3
,2018-06-11,0.8,14.4,0,,,ENE,22,18:01,6.8,89,,N,6,1026.6,13.2,44,2,E,7,1021.7
,2018-06-12,0.3,10.9,2.2,,,NNW,33,13:57,5.1,99,8,ENE,4,1014.2,10.2,85,8,NNW,17,1009.8
,2018-06-13,5.0,14.1,1.4,,,WNW,39,13:01,9.2,90,1,NW,20,1012.1,11.4,56,8,WNW,20,1010.9
,2018-06-14,6.0,12.1,0,,,WNW,46,14:57,9.7,69,2,NNW,17,1015.3,11.0,51,1,W,30,1014.8
,2018-06-15,7.1,10.9,0.8,,,NW,56,14:51,7.5,91,8,NNW,35,1014.7,10.0,59,1,NW,35,1012.8
,2018-06-16,4.6,9.9,3.8,,,WNW,48,00:20,6.7,84,,NNW,24,1016.8,7.6,68,8,WNW,28,1013.5
,2018-06-17,2.2,8.5,1.4,,,NW,50,12:59,4.9,78,5,NNW,28,1012.3,5.8,78,8,NNW,24,1012.0
,2018-06-18,2.2,13.3,0.2,,,SSW,52,11:39,8.5,71,1,SSE,22,1019.5,10.8,66,4,S,15,1020.7
,2018-06-19,3.0,12.8,0.2,,,S,50,01:57,7.6,72,7,SSW,30,1026.5,12.5,55,8,S,26,1026.5
,2018-06-20,1.1,14.0,0,,,SSE,24,02:45,5.7,93,, ,Calm,1030.8,13.3,46,,NNW,7,1028.4
,2018-06-21,-4.1,12.7,0,,,N,20,14:57,1.0,94,,ESE,2,1031.0,11.3,50,,N,17,1027.9
,2018-06-22,-5.1,13.4,0,,,NNW,28,14:44,0.6,90,,NNW,4,1030.2,12.7,46,,NNW,19,1026.6
,2018-06-23,-5.1,13.4,0.2,,,NNW,28,14:34,-0.5,99,8,NE,4,1027.6,13.2,38,,NW,15,1024.2
,2018-06-24,-5.7,13.3,0,,,NW,15,13:01,-2.1,99,8,N,2,1029.6,13.0,38,,WNW,9,1026.5
,2018-06-25,-5.6,12.5,0.2,,,SE,17,22:02,0.3,84,,N,4,1032.7,11.9,40,,W,9,1030.0
,2018-06-26,-4.9,14.2,0,,,NE,20,14:10,0.0,92,6,SSW,2,1036.2,13.9,42,,NNW,11,1032.3
,2018-06-27,0.0,15.7,0,,,NNE,30,12:34,7.4,85,8,SE,7,1034.1,13.6,53,1,NE,13,1029.1
,2018-06-28,7.4,13.3,9.6,,,NE,37,08:49,10.0,92,8,NNE,22,1025.5,11.0,73,4,N,9,1022.0
,2018-06-29,0.9,11.4,0.6,,,NNW,35,14:01,4.5,99,,SSW,6,1022.2,9.8,63,8,NW,26,1020.5
,2018-06-30,4.4,12.0,0,,,WNW,56,14:09,8.0,85,2,NNW,28,1021.6,9.4,56,1,WNW,33,1022.5
