,2018-06-1,,16.4,0,,,,,,8.6,63,,SSE,11,1029.1,16.0,31,,SE,17,1025.9
,2018-06-2,1.3,19.3,0,,,SSE,33,15:59,6.6,53,,SW,7,1027.0,18.7,23,,S,13,1024.1
,2018-06-3,2.0,19.9,0,,,SSE,31,11:56,10.3,55,,SSE,13,1025.1,19.3,27,,S,24,1022.3
,2018-06-4,3.5,19.7,0,,,S,35,14:22,10.2,47,,S,9,1024.6,18.8,43,,S,20,1022.3
,2018-06-5,2.4,17.3,0,,,S,35,12:37,8.3,75,,W,6,1026.8,16.8,34,,SE,24,1024.7
,2018-06-6,0.3,20.1,0,,,NE,31,15:53,5.6,65,, ,Calm,1025.3,19.6,30,,NNE,17,1022.9
,2018-06-7,5.5,21.7,0,,,N,46,14:08,12.7,54,,NE,13,1025.7,20.6,27,,N,28,1021.9
,2018-06-8,12.7,19.6,0,,,NW,39,12:17,17.1,29,,N,20,1021.8,15.9,67,,NW,13,1020.7
,2018-06-9,12.5,19.2,1.4,,,NE,28,01:41,13.7,83,,WSW,7,1022.3,18.5,58,,W,13,1020.2
,2018-06-10,9.6,18.0,0,,,SE,26,08:21,11.3,99,,SE,17,1024.4,17.2,59,,E,13,1022.3
,2018-06-11,11.3,23.2,0,,,NNE,44,11:44,13.1,75,,ENE,13,1018.9,22.9,35,,NNE,22,1013.8
,2018-06-12,8.1,17.4,0,,,W,46,14:00,11.2,70,,WSW,17,1015.8,16.8,37,,W,26,1013.2
,2018-06-13,4.5,16.7,0,,,WNW,39,14:35,9.2,62,,WNW,6,1014.8,16.3,37,,WNW,28,1012.8
,2018-06-14,3.5,18.4,0,,,W,48,14:01,9.7,71,,WNW,9,1019.1,18.2,32,,WNW,24,1017.0
,2018-06-15,8.3,17.6,0,,,WSW,48,12:19,12.2,57,,WNW,24,1021.1,16.7,38,,WSW,26,1020.5
,2018-06-16,1.6,15.5,0,,,W,48,11:50,9.0,58,,WNW,17,1023.4,14.0,47,,WSW,35,1021.3
,2018-06-17,2.8,16.0,0,,,SW,46,15:51,5.9,80,,WSW,17,1026.2,15.7,40,,SSW,28,1025.0
,2018-06-18,1.3,14.1,0,,,SSE,30,13:28,5.4,82,,WNW,7,1029.5,13.2,43,,SSE,19,1027.0
,2018-06-19,-2.2,13.9,0,,,WSW,20,00:07,3.4,71,,W,2,1029.2,13.2,43,, ,Calm,1025.8
,2018-06-20,3.3,14.9,0,,,ENE,17,16:07,6.6,58,, ,Calm,1028.1,14.2,37,,SE,6,1025.8
,2018-06-21,-1.0,18.1,0,,,E,22,11:51,6.7,64,,SSE,6,1028.7,17.3,34,,E,13,1026.0
,2018-06-22,1.5,19.3,0,,,SE,26,12:01,7.8,56,,S,2,1028.9,18.7,32,,ENE,9,1025.7
,2018-06-23,1.1,18.2,0,,,ESE,26,11:34,7.4,53,, ,Calm,1028.0,17.4,31,,SE,13,1026.1
,2018-06-24,-0.5,16.0,0,,,SE,35,14:27,7.2,56,,SW,7,1030.2,15.7,34,,ESE,22,1027.0
,2018-06-25,2.8,14.3,0,,,SSE,33,16:13,6.6,72,,SW,4,1031.6,13.7,45,,SSE,19,1028.2
,2018-06-26,4.9,12.4,0,,,ESE,26,19:27,7.2,60,,SE,4,1030.0,11.6,51,,SSE,9,1027.9
,2018-06-27,3.8,15.7,1.2,,,SW,28,15:10,5.2,85,,WSW,6,1029.2,15.0,45,,SSW,13,1025.3
,2018-06-28,-0.3,15.1,0,,,ENE,20,10:16,4.0,86,, ,Calm,1026.2,14.5,51,,SW,2,1022.7
,2018-06-29,2.9,16.2,0,,,NNW,31,13:51,6.1,85,,WSW,9,1021.7,15.9,39,,W,20,1019.3
,2018-06-30,0.8,16.5,0,,,SSE,30,12:41,5.6,72,,SW,4,1026.7,16.2,31,,SW,11,1026.2
