,2018-06-1,6.5,23.3,0,,,SE,33,03:35,13.2,39,,SE,15,1023.3,22.9,20,,S,13,1018.6
,2018-06-2,6.1,23.7,0,,,S,28,16:53,13.3,36,,ESE,19,1021.1,23.1,16,,S,13,1017.1
,2018-06-3,5.3,22.7,0,,,SSW,35,13:51,12.8,36,,SE,11,1020.0,22.1,18,,SSW,19,1016.2
,2018-06-4,6.3,,0,,,,,,14.0,43,,SE,20,1019.4,22.6,25,,S,20,1016.1
,2018-06-5,9.6,24.4,,,,,,,16.0,46,,SE,26,1021.0,23.9,28,,SSE,9,1018.3
,2018-06-6,9.4,26.3,,,,ENE,37,15:27,16.0,37,,E,17,1021.4,25.2,22,,E,17,1018.7
,2018-06-7,8.4,27.0,0,,,NE,39,09:48,17.2,36,1,E,13,1024.1,25.5,21,,SE,19,1020.1
,2018-06-8,7.2,26.0,0,,,NE,37,10:11,17.6,45,,ENE,20,1023.4,25.4,30,,NNW,11,1018.8
,2018-06-9,11.1,28.3,,,,,,,19.3,62,,NNE,13,1021.5,27.0,36,,NE,9,1017.4
,2018-06-10,11.4,28.9,0,,,SE,22,13:22,18.9,50,,ESE,11,1021.8,28.5,28,,E,13,1017.8
,2018-06-11,9.0,29.1,0,,,E,28,10:56,18.3,38,,E,15,1021.1,28.6,17,,SSE,13,1016.1
,2018-06-12,10.7,31.3,0,,,NW,43,13:52,18.5,32,3,NNE,19,1017.1,31.0,19,,NW,19,1012.3
,2018-06-13,15.3,18.8,0,,,WSW,50,09:48,18.0,50,8,E,6,1014.8,17.5,83,8,N,11,1015.2
,2018-06-14,14.9,18.7,2.2,,,SSW,24,09:42,15.2,85,8,S,7,1020.1,18.0,50,8,S,17,1018.8
,2018-06-15,6.2,22.3,0.4,,,SSE,28,10:05,12.1,67,,ESE,15,1024.7,21.5,25,,SSW,11,1021.6
,2018-06-16,3.8,22.4,0,,,SSW,30,13:04,8.4,62,,SSW,2,1025.1,21.9,21,,SW,19,1021.7
,2018-06-17,5.0,20.1,0,,,S,37,09:44,11.9,50,,S,19,1025.7,19.7,23,,SW,20,1021.6
,2018-06-18,1.5,18.9,0,,,SE,41,10:31,9.7,47,,SSE,22,1026.4,18.0,25,,S,24,1022.3
,2018-06-19,0.7,20.0,0,,,ESE,35,13:34,9.4,48,,ESE,17,1026.3,19.4,20,,SSE,15,1021.6
,2018-06-20,2.0,22.9,0,,,,,,10.8,40,,ESE,19,1024.5,22.2,15,,E,15,1020.3
,2018-06-21,2.8,23.9,,,,NE,35,10:51,13.5,32,,E,11,1023.4,23.2,19,,ESE,17,1019.8
,2018-06-22,6.9,25.3,0,,,NE,41,13:19,17.7,58,,ENE,24,1023.3,23.8,37,8,ENE,24,1019.5
,2018-06-23,11.7,26.3,0,,,NNE,39,11:23,18.3,66,,ENE,19,1023.0,24.8,37,8,NE,13,1019.0
,2018-06-24,11.8,26.1,0,,,NE,35,11:35,18.2,58,5,NE,19,1023.2,25.3,33,7,E,15,1019.5
,2018-06-25,13.3,21.4,0,,,NE,35,12:45,17.2,47,8,E,15,1024.4,21.1,38,8,NE,19,1021.3
,2018-06-26,13.8,25.0,0,,,NE,39,11:02,17.0,43,7,E,15,1023.6,24.4,39,,NE,20,1021.1
,2018-06-27,11.3,25.8,0,,,,,,17.1,74,,ESE,19,1024.3,24.7,42,8,SSE,13,1020.3
,2018-06-28,9.6,26.0,,,,,,,15.5,87,8,ENE,19,1022.9,25.7,41,,ENE,15,1018.5
,2018-06-29,11.6,27.4,,,,ENE,33,09:52,18.8,71,4,ENE,20,1021.0,26.8,43,6,NNE,11,1017.1
,2018-06-30,13.7,29.9,0,,,NNE,37,10:01,21.3,62,,NNE,22,1021.2,29.2,30,,NE,13,1019.0
