time,x,y,nbar_coastal_aerosol,nbar_blue,nbar_green,nbar_red,nbar_red_edge_1,nbar_red_edge_2,nbar_red_edge_3,nbar_nir_1,nbar_nir_2,nbar_swir_2,nbar_swir_3
2018-05-22 02:13:51.024,-1593745.0,-3434035.0,2072,2559,4486,5877,6363,6568,6496,6758,6770,7984,6297
2018-05-22 02:13:51.024,-1593745.0,-3434045.0,1895,2533,4481,5988,6506,6726,6660,6896,6935,8191,6635
2018-05-22 02:13:51.024,-1593745.0,-3434055.0,1895,2496,4484,5952,6506,6726,6660,6871,6935,8191,6635
2018-05-22 02:13:51.024,-1593745.0,-3434065.0,1744,2455,4434,5904,6392,6572,6545,6792,6741,8020,6506
2018-05-22 02:13:51.024,-1593745.0,-3434075.0,1744,2426,4350,5820,6392,6572,6545,6659,6741,8020,6506
2018-05-22 02:13:51.024,-1593745.0,-3434085.0,1744,2377,4295,5696,6164,6332,6285,6514,6475,7731,6309
2018-05-22 02:13:51.024,-1593745.0,-3434095.0,1744,2314,4234,5626,6164,6332,6285,6353,6475,7731,6309
2018-05-22 02:13:51.024,-1593745.0,-3434105.0,1744,2293,4111,5540,5910,6071,6013,6263,6193,7423,6091
2018-05-22 02:13:51.024,-1593745.0,-3434115.0,1744,2259,4046,5365,5910,6071,6013,6178,6193,7423,6091
2018-05-22 02:13:51.024,-1593745.0,-3434125.0,1744,2259,4046,5365,5910,6071,6013,6178,6193,7423,6091
2018-05-22 02:13:51.024,-1593745.0,-3434135.0,1637,2179,3906,5213,5688,5896,5787,5928,5994,7234,5926
2018-05-22 02:13:51.024,-1593735.0,-3433985.0,2091,2676,4435,5782,6319,6556,6533,6758,6845,8034,6255
2018-05-22 02:13:51.024,-1593735.0,-3433995.0,2091,2506,4242,5596,6319,6556,6533,6540,6845,8034,6255
2018-05-22 02:13:51.024,-1593735.0,-3434005.0,2072,2519,4185,5604,6289,6476,6414,6494,6700,7906,6212
2018-05-22 02:13:51.024,-1593735.0,-3434015.0,2072,2660,4417,5735,6289,6476,6414,6657,6700,7906,6212
2018-05-22 02:13:51.024,-1593735.0,-3434025.0,2072,2676,4403,5716,6363,6568,6496,6645,6770,7984,6297
2018-05-22 02:13:51.024,-1593735.0,-3434035.0,2072,2630,4422,5744,6363,6568,6496,6606,6770,7984,6297
2018-05-22 02:13:51.024,-1593735.0,-3434045.0,2072,2660,4412,5776,6429,6642,6555,6611,6794,8011,6349
2018-05-22 02:13:51.024,-1593735.0,-3434055.0,2072,2556,4559,5977,6429,6642,6555,6957,6794,8011,6349
2018-05-22 02:13:51.024,-1593735.0,-3434065.0,1910,2524,4481,5957,6438,6587,6522,6816,6810,7925,6346
2018-05-22 02:13:51.024,-1593735.0,-3434075.0,1910,2455,4450,5865,6438,6587,6522,6746,6810,7925,6346
2018-05-22 02:13:51.024,-1593735.0,-3434085.0,1910,2444,4388,5743,6280,6463,6406,6641,6666,7761,6267
2018-05-22 02:13:51.024,-1593735.0,-3434095.0,1910,2368,4287,5697,6280,6463,6406,6472,6666,7761,6267
2018-05-22 02:13:51.024,-1593735.0,-3434105.0,1910,2332,4260,5609,6079,6306,6221,6414,6367,7527,6131
2018-05-22 02:13:51.024,-1593735.0,-3434115.0,1910,2308,4137,5481,6079,6306,6221,6302,6367,7527,6131
2018-05-22 02:13:51.024,-1593735.0,-3434125.0,1732,2222,4073,5397,5886,6086,6001,6140,6154,7411,6073
2018-05-22 02:13:51.024,-1593735.0,-3434135.0,1637,2187,3955,5206,5688,5896,5787,5963,5994,7234,5926
