,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.04946510416666667,0.0033003284226698773,0.05045634647947387,0.004839046438464707,6.672033705922909,9.590560506463301,0.9803544572294697
Band2,0.05391041666666666,0.004747707323160189,0.05663750682863388,0.005589320504209896,8.80666041317344,9.868585001669135,0.9518501022614134
Band3,0.060866145833333336,0.005313715521685302,0.0636539793667624,0.006459048545256407,8.730165922178772,10.147124515249189,0.9562033110708431
Band4,0.07300260416666667,0.00645165866024513,0.07175400141504377,0.007446679332878197,8.837573308365604,10.378068380890245,1.0174011584998675
Band5,0.0861640625,0.00723323565767265,0.0763882387742894,0.007939207095249727,8.394724491632054,10.393232286331871,1.127975508829259
Band6,0.09181822916666667,0.007388563163034428,0.0811826872564292,0.008851071583702207,8.046945829921041,10.902659030914567,1.1310075124348042
Band7,0.091734375,0.007088133101132837,0.08697019212724028,0.009337251782295565,7.72680154100667,10.736151724989702,1.0547794911823303
Band8,0.1052890625,0.008631020553084115,0.09347911824994522,0.00986087833739649,8.19745218368158,10.548749840611883,1.1263377797218548
Band8a,0.1034421875,0.007671222021176097,0.09703001009754933,0.01020800353251023,7.4159510800910855,10.520460136248149,1.0660844762976338
Band11,0.17229895833333334,0.009987163582065259,0.16132071628098338,0.013860089878377158,5.796415531859383,8.591636708478337,1.0680522768894007
Band12,0.1441515625,0.01036836623542625,0.1299432456814702,0.013299207353226596,7.192683905473623,10.234627651080023,1.1093424805884766
