,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.04478529411764706,0.0012676999443042218,0.053411289258394834,0.009806072131337051,2.830616543399457,18.359549577425334,0.8384986533648972
Band2,0.05427132352941177,0.004884307225369767,0.06441155632016436,0.01244156192184753,8.999793827992363,19.315729401111575,0.8425712190472544
Band3,0.08052242647058823,0.0055872205807648975,0.09332871917437083,0.014250741023759905,6.938713630053978,15.269405976883188,0.8627829373736937
Band4,0.09042169117647059,0.011496467171876749,0.10215924830733984,0.026792788272781146,12.714280193498908,26.226493163082683,0.8851052907558841
Band5,0.1385875,0.008258760388930333,0.14733005309679637,0.023431640811227245,5.959239028722167,15.904182696406531,0.9406600831735771
Band6,0.2560628676470588,0.01022276420314344,0.2611667195320185,0.02114856139201198,3.9922868540369016,8.097724484156265,0.9804574951429295
Band7,0.2826654411764706,0.012934435221966424,0.3010422046817023,0.028015499652585745,4.575881355758428,9.306170104024806,0.9389561888019594
Band8,0.3105856617647059,0.014169163660102643,0.3233077899015238,0.02770457997961501,4.5620791312758495,8.56910375962594,0.9606501032941616
Band8a,0.32398198529411765,0.012431808367808016,0.33600390886078635,0.02761474380010723,3.837191242754488,8.218578139086059,0.9642208818122718
Band11,0.3577797794117647,0.01896081861625177,0.36809103199307913,0.05328470773511522,5.299578038598424,14.475959233942184,0.9719872214069364
Band12,0.2486455882352941,0.023440667802068275,0.266820173285147,0.06517311529228967,9.427341127760648,24.425857494155835,0.9318845167286883
