,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.11472755102040817,0.004303576600168674,0.10719431483992867,0.006698944820735482,3.751127398686596,6.249347113920076,1.070276452550014
Band2,0.13251275510204083,0.009341152671150347,0.12078762827284824,0.0076759967519567,7.049247948967053,6.354952789218879,1.0970722498392518
Band3,0.1516841836734694,0.010033698569653776,0.13588310593050024,0.008799148347152109,6.6148614355556825,6.475527834676215,1.1162843433314726
Band4,0.1725673469387755,0.010756296452284559,0.15462198115378717,0.010146576124302191,6.2331006665477355,6.562182199832504,1.1160596032406276
Band5,0.18954744897959183,0.009808266173439094,0.16328954878496416,0.010652423105096813,5.174570391868016,6.523640480582734,1.1608057612383182
Band6,0.1924719387755102,0.009334748464431742,0.17197718615841223,0.011083370648372993,4.849926967961461,6.444674957156142,1.1191713451935408
Band7,0.20326785714285714,0.009124017280043403,0.18914615525208772,0.012107342981691029,4.488667026991396,6.401051591852219,1.0746602640267706
Band8,0.20843316326530612,0.010978265735769979,0.20100294239103123,0.012714341062345107,5.267043671834597,6.325450220330915,1.0369657318738157
Band8a,0.22197142857142857,0.010027971085001823,0.20808917429608076,0.01310278083721724,4.517685519050892,6.296714320454692,1.0667130057212653
Band11,0.34650969387755104,0.011036666991154348,0.3206250509750586,0.017536367215216928,3.1850961708027903,5.469431400287272,1.080731816880104
Band12,0.3065551020408163,0.011854368199012167,0.28004023996621874,0.017604298317346008,3.8669616392272,6.2863459620908815,1.0946823287888772
